#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102076E-04   0.204018E+08   0.204018E+08   0.271889E+08   0.271885E+08   0.204019E+08   0.204019E+08   0.204018E+08   0.204086E+08  -0.457918E+00   0.950887E+07   0.950887E+07   0.587879E+01
   0.112819E-04   0.204018E+08   0.204018E+08   0.271858E+08   0.271853E+08   0.204018E+08   0.204018E+08   0.204018E+08   0.204086E+08  -0.457917E+00   0.950889E+07   0.950889E+07   0.649731E+01
   0.124693E-04   0.204016E+08   0.204016E+08   0.271820E+08   0.271814E+08   0.204017E+08   0.204017E+08   0.204016E+08   0.204084E+08  -0.457915E+00   0.950892E+07   0.950892E+07   0.718085E+01
   0.137816E-04   0.204015E+08   0.204015E+08   0.271773E+08   0.271766E+08   0.204016E+08   0.204015E+08   0.204015E+08   0.204083E+08  -0.457913E+00   0.950895E+07   0.950895E+07   0.793624E+01
   0.152321E-04   0.204013E+08   0.204013E+08   0.271716E+08   0.271707E+08   0.204014E+08   0.204013E+08   0.204013E+08   0.204081E+08  -0.457911E+00   0.950899E+07   0.950899E+07   0.877100E+01
   0.168352E-04   0.204011E+08   0.204011E+08   0.271646E+08   0.271636E+08   0.204012E+08   0.204011E+08   0.204011E+08   0.204079E+08  -0.457908E+00   0.950904E+07   0.950904E+07   0.969345E+01
   0.186070E-04   0.204009E+08   0.204009E+08   0.271561E+08   0.271548E+08   0.204010E+08   0.204009E+08   0.204009E+08   0.204077E+08  -0.457904E+00   0.950910E+07   0.950910E+07   0.107128E+02
   0.205653E-04   0.204006E+08   0.204006E+08   0.271458E+08   0.271442E+08   0.204007E+08   0.204006E+08   0.204006E+08   0.204074E+08  -0.457900E+00   0.950917E+07   0.950917E+07   0.118390E+02
   0.227297E-04   0.204002E+08   0.204002E+08   0.271331E+08   0.271311E+08   0.204003E+08   0.204002E+08   0.204002E+08   0.204070E+08  -0.457895E+00   0.950926E+07   0.950926E+07   0.130834E+02
   0.251219E-04   0.203998E+08   0.203998E+08   0.271176E+08   0.271152E+08   0.203999E+08   0.203998E+08   0.203998E+08   0.204066E+08  -0.457888E+00   0.950936E+07   0.950936E+07   0.144582E+02
   0.277659E-04   0.203992E+08   0.203992E+08   0.270988E+08   0.270958E+08   0.203993E+08   0.203992E+08   0.203992E+08   0.204060E+08  -0.457880E+00   0.950949E+07   0.950949E+07   0.159769E+02
   0.306881E-04   0.203985E+08   0.203985E+08   0.270757E+08   0.270721E+08   0.203986E+08   0.203985E+08   0.203985E+08   0.204053E+08  -0.457871E+00   0.950965E+07   0.950965E+07   0.176544E+02
   0.339179E-04   0.203977E+08   0.203977E+08   0.270476E+08   0.270432E+08   0.203978E+08   0.203977E+08   0.203977E+08   0.204045E+08  -0.457859E+00   0.950984E+07   0.950984E+07   0.195070E+02
   0.374876E-04   0.203967E+08   0.203967E+08   0.270132E+08   0.270079E+08   0.203968E+08   0.203967E+08   0.203967E+08   0.204035E+08  -0.457845E+00   0.951007E+07   0.951007E+07   0.215528E+02
   0.414330E-04   0.203955E+08   0.203955E+08   0.269714E+08   0.269648E+08   0.203956E+08   0.203955E+08   0.203955E+08   0.204022E+08  -0.457827E+00   0.951036E+07   0.951036E+07   0.238113E+02
   0.457936E-04   0.203940E+08   0.203940E+08   0.269203E+08   0.269123E+08   0.203941E+08   0.203940E+08   0.203940E+08   0.204007E+08  -0.457806E+00   0.951070E+07   0.951070E+07   0.263041E+02
