#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.22633E+05    0.72157E-01    0.21495E-01    0.35320E+02    0.38000E-07   -0.85670E-02   -0.14923E-04
     3    0.19118E+05    0.11461E+00    0.25349E-01    0.40735E+02    0.46302E-07   -0.78253E-02   -0.18374E-04
     4    0.16539E+05    0.12948E+00    0.25446E-01    0.40161E+02    0.53393E-07   -0.74041E-02   -0.18638E-04
     5    0.14560E+05    0.11728E+00    0.22865E-01    0.35750E+02    0.59536E-07   -0.71271E-02   -0.16565E-04
     6    0.12995E+05    0.89792E-01    0.18921E-01    0.29278E+02    0.64881E-07   -0.69260E-02   -0.12968E-04
     7    0.11727E+05    0.60188E-01    0.14738E-01    0.22103E+02    0.69570E-07   -0.67711E-02   -0.86828E-05
     8    0.10679E+05    0.37085E-01    0.11052E-01    0.15200E+02    0.73704E-07   -0.66440E-02   -0.44369E-05
     9    0.98016E+04    0.23108E-01    0.82118E-02    0.92110E+01    0.77366E-07   -0.65336E-02   -0.75296E-06
    10    0.90513E+04    0.16657E-01    0.62824E-02    0.44952E+01    0.80611E-07   -0.64307E-02    0.20404E-05
    11    0.83996E+04    0.14511E-01    0.51749E-02    0.11566E+01    0.83510E-07   -0.63340E-02    0.37532E-05
    12    0.78282E+04    0.13935E-01    0.47312E-02   -0.87392E+00    0.86082E-07   -0.62423E-02    0.43146E-05
    13    0.73277E+04    0.13496E-01    0.47758E-02   -0.18027E+01    0.88362E-07   -0.61560E-02    0.39440E-05
    14    0.68916E+04    0.12976E-01    0.51451E-02   -0.18727E+01    0.90392E-07   -0.60757E-02    0.29299E-05
    15    0.65119E+04    0.12668E-01    0.57289E-02   -0.13545E+01    0.92196E-07   -0.59989E-02    0.15998E-05
    16    0.61794E+04    0.12879E-01    0.64406E-02   -0.51108E+00    0.93794E-07   -0.59231E-02    0.24606E-06
    17    0.58835E+04    0.13675E-01    0.72324E-02    0.44970E+00    0.95208E-07   -0.58474E-02   -0.99469E-06
    18    0.56140E+04    0.14851E-01    0.80715E-02    0.13549E+01    0.96459E-07   -0.57717E-02   -0.20157E-05
    19    0.53696E+04    0.16192E-01    0.89450E-02    0.21097E+01    0.97556E-07   -0.56968E-02   -0.26735E-05
    20    0.51482E+04    0.17573E-01    0.98461E-02    0.26512E+01    0.98508E-07   -0.56235E-02   -0.28655E-05
    21    0.49478E+04    0.18969E-01    0.10772E-01    0.29792E+01    0.99330E-07   -0.55515E-02   -0.26835E-05
    22    0.47661E+04    0.20475E-01    0.11721E-01    0.31143E+01    0.10004E-06   -0.54805E-02   -0.22705E-05
