#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102076E-04   0.213519E+08   0.213519E+08   0.284557E+08   0.284553E+08   0.213520E+08   0.213519E+08   0.213519E+08   0.213590E+08  -0.443372E+00   0.935728E+07   0.935728E+07   0.584542E+01
   0.112819E-04   0.213518E+08   0.213518E+08   0.284526E+08   0.284521E+08   0.213519E+08   0.213518E+08   0.213518E+08   0.213589E+08  -0.443371E+00   0.935730E+07   0.935730E+07   0.646042E+01
   0.124693E-04   0.213517E+08   0.213517E+08   0.284489E+08   0.284483E+08   0.213518E+08   0.213517E+08   0.213517E+08   0.213588E+08  -0.443370E+00   0.935734E+07   0.935734E+07   0.714009E+01
   0.137816E-04   0.213516E+08   0.213516E+08   0.284443E+08   0.284435E+08   0.213517E+08   0.213516E+08   0.213516E+08   0.213587E+08  -0.443369E+00   0.935738E+07   0.935738E+07   0.789119E+01
   0.152321E-04   0.213515E+08   0.213515E+08   0.284386E+08   0.284378E+08   0.213515E+08   0.213515E+08   0.213515E+08   0.213586E+08  -0.443367E+00   0.935742E+07   0.935742E+07   0.872122E+01
   0.168352E-04   0.213513E+08   0.213513E+08   0.284318E+08   0.284307E+08   0.213514E+08   0.213513E+08   0.213513E+08   0.213584E+08  -0.443365E+00   0.935748E+07   0.935748E+07   0.963843E+01
   0.186070E-04   0.213511E+08   0.213511E+08   0.284234E+08   0.284221E+08   0.213512E+08   0.213511E+08   0.213511E+08   0.213582E+08  -0.443363E+00   0.935756E+07   0.935756E+07   0.106520E+02
   0.205653E-04   0.213508E+08   0.213508E+08   0.284132E+08   0.284116E+08   0.213509E+08   0.213509E+08   0.213508E+08   0.213580E+08  -0.443360E+00   0.935765E+07   0.935765E+07   0.117718E+02
   0.227297E-04   0.213506E+08   0.213506E+08   0.284007E+08   0.283988E+08   0.213506E+08   0.213506E+08   0.213506E+08   0.213577E+08  -0.443356E+00   0.935776E+07   0.935776E+07   0.130092E+02
   0.251219E-04   0.213502E+08   0.213502E+08   0.283855E+08   0.283831E+08   0.213503E+08   0.213502E+08   0.213502E+08   0.213573E+08  -0.443352E+00   0.935789E+07   0.935789E+07   0.143761E+02
   0.277659E-04   0.213497E+08   0.213497E+08   0.283669E+08   0.283640E+08   0.213498E+08   0.213498E+08   0.213497E+08   0.213568E+08  -0.443347E+00   0.935806E+07   0.935806E+07   0.158862E+02
   0.306881E-04   0.213492E+08   0.213492E+08   0.283442E+08   0.283406E+08   0.213493E+08   0.213492E+08   0.213492E+08   0.213563E+08  -0.443340E+00   0.935826E+07   0.935826E+07   0.175543E+02
   0.339179E-04   0.213485E+08   0.213485E+08   0.283165E+08   0.283121E+08   0.213486E+08   0.213486E+08   0.213485E+08   0.213556E+08  -0.443332E+00   0.935850E+07   0.935850E+07   0.193964E+02
   0.374876E-04   0.213477E+08   0.213477E+08   0.282827E+08   0.282773E+08   0.213478E+08   0.213477E+08   0.213477E+08   0.213548E+08  -0.443322E+00   0.935880E+07   0.935880E+07   0.214306E+02
   0.414330E-04   0.213468E+08   0.213467E+08   0.282414E+08   0.282349E+08   0.213468E+08   0.213468E+08   0.213468E+08   0.213538E+08  -0.443310E+00   0.935916E+07   0.935916E+07   0.236764E+02
   0.457936E-04   0.213456E+08   0.213455E+08   0.281911E+08   0.281832E+08   0.213456E+08   0.213456E+08   0.213456E+08   0.213526E+08  -0.443296E+00   0.935960E+07   0.935960E+07   0.261551E+02
   0.506132E-04   0.213441E+08   0.213441E+08   0.281297E+08   0.281201E+08   0.213442E+08   0.213441E+08   0.213441E+08   0.213511E+08  -0.443278E+00   0.936014E+07   0.936014E+07   0.288902E+02
   0.559400E-04   0.213423E+08   0.213423E+08   0.280550E+08   0.280432E+08   0.213424E+08   0.213423E+08   0.213423E+08   0.213493E+08  -0.443256E+00   0.936080E+07   0.936080E+07   0.319069E+02
   0.618274E-04   0.213401E+08   0.213401E+08   0.279639E+08   0.279496E+08   0.213402E+08   0.213401E+08   0.213401E+08   0.213471E+08  -0.443230E+00   0.936161E+07   0.936160E+07   0.352329E+02
   0.683345E-04   0.213374E+08   0.213374E+08   0.278530E+08   0.278356E+08   0.213375E+08   0.213374E+08   0.213374E+08   0.213444E+08  -0.443198E+00   0.936259E+07   0.936258E+07   0.388977E+02
   0.755264E-04   0.213342E+08   0.213342E+08   0.277182E+08   0.276969E+08   0.213343E+08   0.213342E+08   0.213342E+08   0.213411E+08  -0.443158E+00   0.936378E+07   0.936378E+07   0.429331E+02
   0.834752E-04   0.213302E+08   0.213302E+08   0.275543E+08   0.275285E+08   0.213303E+08   0.213302E+08   0.213302E+08   0.213371E+08  -0.443110E+00   0.936524E+07   0.936523E+07   0.473730E+02
   0.922605E-04   0.213254E+08   0.213254E+08   0.273554E+08   0.273240E+08   0.213255E+08   0.213254E+08   0.213254E+08   0.213322E+08  -0.443052E+00   0.936701E+07   0.936700E+07   0.522530E+02
   0.101971E-03   0.213195E+08   0.213195E+08   0.271143E+08   0.270762E+08   0.213196E+08   0.213195E+08   0.213195E+08   0.213263E+08  -0.442981E+00   0.936916E+07   0.936914E+07   0.576099E+02
   0.112702E-03   0.213124E+08   0.213123E+08   0.268225E+08   0.267765E+08   0.213124E+08   0.213124E+08   0.213124E+08   0.213191E+08  -0.442895E+00   0.937177E+07   0.937175E+07   0.634815E+02
   0.124564E-03   0.213037E+08   0.213036E+08   0.264703E+08   0.264147E+08   0.213037E+08   0.213037E+08   0.213037E+08   0.213103E+08  -0.442790E+00   0.937494E+07   0.937491E+07   0.699053E+02
   0.137674E-03   0.212931E+08   0.212930E+08   0.260460E+08   0.259790E+08   0.212932E+08   0.212931E+08   0.212931E+08   0.212996E+08  -0.442662E+00   0.937877E+07   0.937874E+07   0.769170E+02
   0.152163E-03   0.212803E+08   0.212802E+08   0.255368E+08   0.254563E+08   0.212803E+08   0.212803E+08   0.212803E+08   0.212866E+08  -0.442508E+00   0.938341E+07   0.938337E+07   0.845491E+02
   0.168178E-03   0.212648E+08   0.212646E+08   0.249278E+08   0.248315E+08   0.212648E+08   0.212648E+08   0.212648E+08   0.212710E+08  -0.442321E+00   0.938899E+07   0.938894E+07   0.928278E+02
   0.185878E-03   0.212460E+08   0.212458E+08   0.242031E+08   0.240883E+08   0.212460E+08   0.212460E+08   0.212460E+08   0.212520E+08  -0.442096E+00   0.939570E+07   0.939564E+07   0.101770E+03
   0.205440E-03   0.212234E+08   0.212232E+08   0.233457E+08   0.232097E+08   0.212234E+08   0.212234E+08   0.212234E+08   0.212292E+08  -0.441825E+00   0.940372E+07   0.940366E+07   0.111378E+03
   0.227062E-03   0.211962E+08   0.211959E+08   0.223387E+08   0.221786E+08   0.211962E+08   0.211961E+08   0.211961E+08   0.212017E+08  -0.441500E+00   0.941329E+07   0.941321E+07   0.121634E+03
   0.250959E-03   0.211636E+08   0.211632E+08   0.211664E+08   0.209797E+08   0.211635E+08   0.211635E+08   0.211635E+08   0.211688E+08  -0.441111E+00   0.942463E+07   0.942453E+07   0.132495E+03
   0.277372E-03   0.211247E+08   0.211242E+08   0.198168E+08   0.196013E+08   0.211246E+08   0.211246E+08   0.211246E+08   0.211295E+08  -0.440649E+00   0.943798E+07   0.943786E+07   0.143882E+03
   0.306564E-03   0.210785E+08   0.210779E+08   0.182842E+08   0.180386E+08   0.210783E+08   0.210784E+08   0.210784E+08   0.210829E+08  -0.440102E+00   0.945356E+07   0.945342E+07   0.155669E+03
   0.338828E-03   0.210239E+08   0.210233E+08   0.165730E+08   0.162977E+08   0.210237E+08   0.210238E+08   0.210238E+08   0.210279E+08  -0.439460E+00   0.947157E+07   0.947140E+07   0.167678E+03
   0.374488E-03   0.209600E+08   0.209593E+08   0.147025E+08   0.144000E+08   0.209597E+08   0.209599E+08   0.209599E+08   0.209635E+08  -0.438712E+00   0.949212E+07   0.949191E+07   0.179667E+03
   0.413901E-03   0.208858E+08   0.208849E+08   0.127116E+08   0.123874E+08   0.208854E+08   0.208856E+08   0.208856E+08   0.208888E+08  -0.437849E+00   0.951521E+07   0.951498E+07   0.191320E+03
   0.457462E-03   0.208005E+08   0.207995E+08   0.106621E+08   0.103257E+08   0.208001E+08   0.208003E+08   0.208004E+08   0.208030E+08  -0.436865E+00   0.954069E+07   0.954041E+07   0.202253E+03
   0.505608E-03   0.207038E+08   0.207025E+08   0.864035E+07   0.830508E+07   0.207032E+08   0.207036E+08   0.207036E+08   0.207057E+08  -0.435759E+00   0.956814E+07   0.956782E+07   0.212016E+03
   0.558821E-03   0.205957E+08   0.205942E+08   0.675157E+07   0.643444E+07   0.205950E+08   0.205954E+08   0.205954E+08   0.205971E+08  -0.434535E+00   0.959688E+07   0.959651E+07   0.220119E+03
   0.617635E-03   0.204770E+08   0.204752E+08   0.510666E+07   0.482645E+07   0.204761E+08   0.204766E+08   0.204767E+08   0.204779E+08  -0.433204E+00   0.962592E+07   0.962550E+07   0.226068E+03
   0.682638E-03   0.203491E+08   0.203471E+08   0.379818E+07   0.357202E+07   0.203480E+08   0.203487E+08   0.203488E+08   0.203497E+08  -0.431784E+00   0.965401E+07   0.965354E+07   0.229420E+03
   0.754482E-03   0.202146E+08   0.202123E+08   0.286930E+07   0.270781E+07   0.202132E+08   0.202141E+08   0.202142E+08   0.202148E+08  -0.430299E+00   0.967970E+07   0.967918E+07   0.229846E+03
   0.833888E-03   0.200762E+08   0.200736E+08   0.228642E+07   0.218860E+07   0.200745E+08   0.200757E+08   0.200758E+08   0.200763E+08  -0.428774E+00   0.970163E+07   0.970106E+07   0.227187E+03
   0.921651E-03   0.199374E+08   0.199345E+08   0.193519E+07   0.188583E+07   0.199353E+08   0.199368E+08   0.199369E+08   0.199373E+08  -0.427230E+00   0.971871E+07   0.971810E+07   0.221482E+03
   0.101865E-02   0.198010E+08   0.197978E+08   0.166054E+07   0.163329E+07   0.197984E+08   0.198003E+08   0.198004E+08   0.198007E+08  -0.425677E+00   0.973039E+07   0.972974E+07   0.212947E+03
   0.112586E-02   0.196689E+08   0.196654E+08   0.134915E+07   0.131667E+07   0.196657E+08   0.196681E+08   0.196683E+08   0.196685E+08  -0.424109E+00   0.973668E+07   0.973600E+07   0.201915E+03
   0.124435E-02   0.195418E+08   0.195381E+08   0.100525E+07   0.952333E+06   0.195379E+08   0.195410E+08   0.195412E+08   0.195412E+08  -0.422508E+00   0.973796E+07   0.973725E+07   0.188781E+03
   0.137531E-02   0.194190E+08   0.194151E+08   0.733160E+06   0.663174E+06   0.194141E+08   0.194180E+08   0.194183E+08   0.194182E+08  -0.420849E+00   0.973445E+07   0.973373E+07   0.174004E+03
   0.152006E-02   0.192989E+08   0.192949E+08   0.599081E+06   0.526158E+06   0.192930E+08   0.192978E+08   0.192982E+08   0.192980E+08  -0.419107E+00   0.972598E+07   0.972526E+07   0.158185E+03
   0.168004E-02   0.191798E+08   0.191758E+08   0.520871E+06   0.113784E+07   0.191726E+08   0.191787E+08   0.191791E+08   0.191789E+08  -0.417260E+00   0.971204E+07   0.971133E+07   0.142106E+03
   0.185685E-02   0.190601E+08   0.190562E+08   0.391420E+06   0.829831E+06   0.190513E+08   0.190589E+08   0.190595E+08   0.190590E+08  -0.415281E+00   0.969229E+07   0.969158E+07   0.126609E+03
   0.205228E-02   0.189379E+08   0.189339E+08   0.274762E+06   0.607161E+06   0.189272E+08   0.189366E+08   0.189373E+08   0.189367E+08  -0.413141E+00   0.966637E+07   0.966568E+07   0.112393E+03
   0.226827E-02   0.188111E+08   0.188071E+08   0.246021E+06   0.445732E+06   0.187980E+08   0.188096E+08   0.188104E+08   0.188097E+08  -0.410807E+00   0.963373E+07   0.963305E+07   0.999391E+02
   0.250700E-02   0.186777E+08   0.186736E+08   0.198551E+06   0.328603E+06   0.186617E+08   0.186759E+08   0.186770E+08   0.186760E+08  -0.408248E+00   0.959366E+07   0.959299E+07   0.894676E+02
   0.277085E-02   0.185355E+08   0.185312E+08   0.145185E+06   0.243363E+06   0.185161E+08   0.185335E+08   0.185348E+08   0.185335E+08  -0.405429E+00   0.954558E+07   0.954490E+07   0.807783E+02
   0.306246E-02   0.183824E+08   0.183779E+08   0.129005E+06   0.181076E+06   0.183589E+08   0.183801E+08   0.183816E+08   0.183801E+08  -0.402312E+00   0.948865E+07   0.948798E+07   0.733314E+02
   0.338478E-02   0.182162E+08   0.182116E+08   0.914706E+05   0.135470E+06   0.181879E+08   0.182136E+08   0.182155E+08   0.182136E+08  -0.398860E+00   0.942207E+07   0.942140E+07   0.665338E+02
   0.374101E-02   0.180349E+08   0.180299E+08   0.766429E+05   0.101875E+06   0.180006E+08   0.180317E+08   0.180340E+08   0.180317E+08  -0.395032E+00   0.934500E+07   0.934432E+07   0.600101E+02
   0.413473E-02   0.178359E+08   0.178307E+08   0.610679E+05   0.770524E+05   0.177946E+08   0.178323E+08   0.178351E+08   0.178323E+08  -0.390785E+00   0.925644E+07   0.925577E+07   0.538199E+02
   0.456989E-02   0.176172E+08   0.176115E+08   0.499081E+05   0.585851E+05   0.175675E+08   0.176129E+08   0.176162E+08   0.176129E+08  -0.386074E+00   0.915544E+07   0.915477E+07   0.482557E+02
   0.505085E-02   0.173762E+08   0.173701E+08   0.435338E+05   0.447833E+05   0.173167E+08   0.173712E+08   0.173752E+08   0.173712E+08  -0.380851E+00   0.904093E+07   0.904027E+07   0.434457E+02
   0.558243E-02   0.171106E+08   0.171039E+08   0.349707E+05   0.344004E+05   0.170396E+08   0.171047E+08   0.171095E+08   0.171047E+08  -0.375067E+00   0.891182E+07   0.891117E+07   0.391808E+02
   0.616996E-02   0.168179E+08   0.168105E+08   0.280984E+05   0.265385E+05   0.167335E+08   0.168109E+08   0.168167E+08   0.168109E+08  -0.368671E+00   0.876701E+07   0.876636E+07   0.352224E+02
   0.681932E-02   0.164957E+08   0.164874E+08   0.217162E+05   0.205494E+05   0.163959E+08   0.164875E+08   0.164943E+08   0.164875E+08  -0.361612E+00   0.860535E+07   0.860470E+07   0.316247E+02
   0.753702E-02   0.161414E+08   0.161322E+08   0.170741E+05   0.159591E+05   0.160241E+08   0.161319E+08   0.161399E+08   0.161319E+08  -0.353839E+00   0.842570E+07   0.842505E+07   0.284686E+02
   0.833025E-02   0.157528E+08   0.157424E+08   0.148331E+05   0.124204E+05   0.156156E+08   0.157417E+08   0.157510E+08   0.157417E+08  -0.345300E+00   0.822694E+07   0.822630E+07   0.256236E+02
   0.920698E-02   0.153276E+08   0.153158E+08   0.964591E+04   0.967811E+04   0.151684E+08   0.153147E+08   0.153256E+08   0.153147E+08  -0.335950E+00   0.800805E+07   0.800741E+07   0.230586E+02
   0.101760E-01   0.148639E+08   0.148504E+08   0.850757E+04   0.754337E+04   0.146805E+08   0.148491E+08   0.148616E+08   0.148491E+08  -0.325746E+00   0.776811E+07   0.776748E+07   0.207876E+02
   0.112469E-01   0.143601E+08   0.143446E+08   0.634087E+04   0.587599E+04   0.141506E+08   0.143432E+08   0.143575E+08   0.143432E+08  -0.314655E+00   0.750640E+07   0.750577E+07   0.187488E+02
   0.124306E-01   0.138151E+08   0.137974E+08   0.484557E+04   0.456986E+04   0.135779E+08   0.137959E+08   0.138121E+08   0.137959E+08  -0.302655E+00   0.722247E+07   0.722184E+07   0.169393E+02
   0.137389E-01   0.132285E+08   0.132082E+08   0.374231E+04   0.354524E+04   0.129623E+08   0.132069E+08   0.132251E+08   0.132069E+08  -0.289738E+00   0.691619E+07   0.691556E+07   0.153238E+02
   0.151849E-01   0.126007E+08   0.125775E+08   0.318963E+04   0.274094E+04   0.123046E+08   0.125766E+08   0.125968E+08   0.125766E+08  -0.275914E+00   0.658787E+07   0.658724E+07   0.138844E+02
   0.167830E-01   0.119453E+08   0.119188E+08   0.227429E+04   0.211205E+04   0.116187E+08   0.119186E+08   0.119409E+08   0.119186E+08  -0.261480E+00   0.624464E+07   0.624400E+07   0.126042E+02
   0.185493E-01   0.112430E+08   0.112130E+08   0.179369E+04   0.161770E+04   0.108864E+08   0.112136E+08   0.112380E+08   0.112136E+08  -0.246016E+00   0.587654E+07   0.587591E+07   0.114415E+02
   0.205016E-01   0.105087E+08   0.104750E+08   0.150167E+04   0.123162E+04   0.101235E+08   0.104768E+08   0.105030E+08   0.104768E+08  -0.229851E+00   0.549147E+07   0.549084E+07   0.103798E+02
   0.226592E-01   0.974094E+07   0.970345E+07   0.108352E+04   0.930565E+03   0.932966E+07   0.970664E+07   0.973464E+07   0.970664E+07  -0.212955E+00   0.508873E+07   0.508810E+07   0.938947E+01
   0.250440E-01   0.896520E+07   0.892417E+07   0.818067E+03   0.698491E+03   0.853087E+07   0.892875E+07   0.895831E+07   0.892875E+07  -0.195890E+00   0.468177E+07   0.468113E+07   0.845346E+01
   0.276798E-01   0.819197E+07   0.814795E+07   0.647346E+03   0.520741E+03   0.773806E+07   0.815370E+07   0.818458E+07   0.815370E+07  -0.178886E+00   0.427614E+07   0.427551E+07   0.754504E+01
   0.305930E-01   0.742757E+07   0.738148E+07   0.405478E+03   0.385331E+03   0.695789E+07   0.738789E+07   0.741983E+07   0.738789E+07  -0.162085E+00   0.387522E+07   0.387462E+07   0.664149E+01
   0.338127E-01   0.669183E+07   0.664507E+07   0.313599E+03   0.283382E+03   0.620988E+07   0.665119E+07   0.668398E+07   0.665120E+07  -0.145923E+00   0.348947E+07   0.348889E+07   0.573034E+01
   0.373714E-01   0.600800E+07   0.596240E+07   0.242970E+03   0.207711E+03   0.551650E+07   0.596688E+07   0.600035E+07   0.596688E+07  -0.130910E+00   0.313108E+07   0.313055E+07   0.481152E+01
   0.413045E-01   0.539780E+07   0.535546E+07   0.181288E+03   0.152365E+03   0.489641E+07   0.535651E+07   0.539070E+07   0.535651E+07  -0.117519E+00   0.281140E+07   0.281092E+07   0.390032E+01
   0.454350E-01   0.488517E+07   0.484787E+07   0.254118E+03   0.113685E+03   0.437616E+07   0.484414E+07   0.487891E+07   0.484414E+07  -0.106277E+00   0.254304E+07   0.254263E+07   0.306387E+01
   0.495654E-01   0.448612E+07   0.445471E+07   0.195835E+03   0.875310E+02   0.396836E+07   0.444541E+07   0.448085E+07   0.444541E+07  -0.975296E-01   0.233423E+07   0.233388E+07   0.236447E+01
   0.536959E-01   0.416731E+07   0.414180E+07   0.154823E+03   0.691404E+02   0.363988E+07   0.412685E+07   0.416303E+07   0.412685E+07  -0.905406E-01   0.216744E+07   0.216714E+07   0.180749E+01
   0.578264E-01   0.390044E+07   0.388014E+07   0.124805E+03   0.556888E+02   0.336366E+07   0.386014E+07   0.389703E+07   0.386014E+07  -0.846893E-01   0.202780E+07   0.202756E+07   0.138952E+01
   0.619568E-01   0.366591E+07   0.364961E+07   0.102068E+03   0.455065E+02   0.312125E+07   0.362570E+07   0.366317E+07   0.362570E+07  -0.795457E-01   0.190506E+07   0.190485E+07   0.109852E+01
   0.660873E-01   0.344629E+07   0.343255E+07   0.842377E+02   0.375273E+02   0.289681E+07   0.340614E+07   0.344398E+07   0.340614E+07  -0.747288E-01   0.179009E+07   0.178991E+07   0.913775E+00
   0.702177E-01   0.323125E+07   0.321866E+07   0.698800E+02   0.311068E+02   0.268112E+07   0.319124E+07   0.322913E+07   0.319124E+07  -0.700138E-01   0.167751E+07   0.167734E+07   0.810189E+00
   0.743482E-01   0.302023E+07   0.300761E+07   0.581894E+02   0.258830E+02   0.247372E+07   0.298046E+07   0.301811E+07   0.298046E+07  -0.653896E-01   0.156706E+07   0.156689E+07   0.761873E+00
   0.784786E-01   0.280983E+07   0.279640E+07   0.485262E+02   0.215685E+02   0.227167E+07   0.277051E+07   0.280757E+07   0.277051E+07  -0.607834E-01   0.145699E+07   0.145682E+07   0.743155E+00
   0.826091E-01   0.260810E+07   0.259352E+07   0.405989E+02   0.180317E+02   0.208136E+07   0.256939E+07   0.260565E+07   0.256939E+07  -0.563710E-01   0.135152E+07   0.135134E+07   0.734095E+00
   0.867395E-01   0.242061E+07   0.240494E+07   0.341340E+02   0.151492E+02   0.190685E+07   0.238263E+07   0.241798E+07   0.238263E+07  -0.522735E-01   0.125355E+07   0.125336E+07   0.719834E+00
   0.918936E-01   0.221338E+07   0.219697E+07   0.277665E+02   0.123121E+02   0.171576E+07   0.217640E+07   0.221063E+07   0.217640E+07  -0.477490E-01   0.114536E+07   0.114517E+07   0.682207E+00
   0.970477E-01   0.204124E+07   0.202505E+07   0.229269E+02   0.101571E+02   0.155731E+07   0.200525E+07   0.203852E+07   0.200525E+07  -0.439939E-01   0.105556E+07   0.105538E+07   0.619254E+00
   0.102202E+00   0.190572E+07   0.189073E+07   0.192756E+02   0.853194E+01   0.143121E+07   0.187056E+07   0.190320E+07   0.187056E+07  -0.410390E-01   0.984919E+06   0.984754E+06   0.537327E+00
   0.107356E+00   0.180189E+07   0.178880E+07   0.164983E+02   0.729631E+01   0.133235E+07   0.176737E+07   0.179969E+07   0.176737E+07  -0.387751E-01   0.930822E+06   0.930678E+06   0.448284E+00
   0.112510E+00   0.171961E+07   0.170869E+07   0.143201E+02   0.632757E+01   0.125208E+07   0.168557E+07   0.171778E+07   0.168557E+07  -0.369805E-01   0.887964E+06   0.887841E+06   0.364717E+00
   0.117664E+00   0.164775E+07   0.163880E+07   0.125327E+02   0.553311E+01   0.118156E+07   0.161411E+07   0.164625E+07   0.161411E+07  -0.354126E-01   0.850527E+06   0.850422E+06   0.296431E+00
   0.122818E+00   0.157760E+07   0.157010E+07   0.110014E+02   0.485301E+01   0.111416E+07   0.154438E+07   0.157634E+07   0.154438E+07  -0.338827E-01   0.813982E+06   0.813890E+06   0.248488E+00
   0.127972E+00   0.150412E+07   0.149739E+07   0.965037E+01   0.425352E+01   0.104626E+07   0.147141E+07   0.150299E+07   0.147141E+07  -0.322818E-01   0.775710E+06   0.775626E+06   0.220828E+00
   0.133126E+00   0.142591E+07   0.141929E+07   0.844398E+01   0.371877E+01   0.976948E+06   0.139383E+07   0.142480E+07   0.139383E+07  -0.305798E-01   0.734990E+06   0.734907E+06   0.209266E+00
   0.138280E+00   0.134462E+07   0.133764E+07   0.737104E+01   0.324364E+01   0.907441E+06   0.131329E+07   0.134345E+07   0.131329E+07  -0.288129E-01   0.692688E+06   0.692602E+06   0.207327E+00
   0.143435E+00   0.126383E+07   0.125631E+07   0.643122E+01   0.282783E+01   0.840192E+06   0.123335E+07   0.126256E+07   0.123335E+07  -0.270591E-01   0.650677E+06   0.650588E+06   0.208264E+00
   0.148589E+00   0.118789E+07   0.117991E+07   0.562588E+01   0.247179E+01   0.778013E+06   0.115830E+07   0.118655E+07   0.115830E+07  -0.254125E-01   0.611224E+06   0.611131E+06   0.206701E+00
