#           k/h    P           
    0.10000E-03    0.42805E+03
    0.10202E-03    0.43633E+03
    0.10408E-03    0.44478E+03
    0.10618E-03    0.45339E+03
    0.10833E-03    0.46216E+03
    0.11052E-03    0.47111E+03
    0.11275E-03    0.48022E+03
    0.11503E-03    0.48951E+03
    0.11735E-03    0.49899E+03
    0.11972E-03    0.50864E+03
    0.12214E-03    0.51848E+03
    0.12461E-03    0.52851E+03
    0.12712E-03    0.53873E+03
    0.12969E-03    0.54915E+03
    0.13231E-03    0.55977E+03
    0.13499E-03    0.57059E+03
    0.13771E-03    0.58162E+03
    0.14049E-03    0.59287E+03
    0.14333E-03    0.60433E+03
    0.14623E-03    0.61601E+03
    0.14918E-03    0.62791E+03
    0.15220E-03    0.64004E+03
    0.15527E-03    0.65241E+03
    0.15841E-03    0.66501E+03
    0.16161E-03    0.67786E+03
    0.16487E-03    0.69095E+03
    0.16820E-03    0.70429E+03
    0.17160E-03    0.71788E+03
    0.17507E-03    0.73174E+03
    0.17860E-03    0.74586E+03
    0.18221E-03    0.76026E+03
    0.18589E-03    0.77492E+03
    0.18965E-03    0.78987E+03
    0.19348E-03    0.80510E+03
    0.19739E-03    0.82063E+03
    0.20138E-03    0.83644E+03
    0.20544E-03    0.85256E+03
    0.20959E-03    0.86899E+03
    0.21383E-03    0.88573E+03
    0.21815E-03    0.90279E+03
    0.22255E-03    0.92017E+03
    0.22705E-03    0.93788E+03
    0.23164E-03    0.95593E+03
    0.23632E-03    0.97432E+03
    0.24109E-03    0.99306E+03
    0.24596E-03    0.10121E+04
    0.25093E-03    0.10316E+04
    0.25600E-03    0.10514E+04
    0.26117E-03    0.10716E+04
    0.26645E-03    0.10922E+04
    0.27183E-03    0.11132E+04
    0.27732E-03    0.11345E+04
    0.28292E-03    0.11563E+04
    0.28864E-03    0.11784E+04
    0.29447E-03    0.12010E+04
    0.30042E-03    0.12240E+04
    0.30649E-03    0.12474E+04
    0.31268E-03    0.12713E+04
    0.31899E-03    0.12956E+04
    0.32544E-03    0.13204E+04
    0.33201E-03    0.13456E+04
    0.33872E-03    0.13713E+04
    0.34556E-03    0.13975E+04
    0.35254E-03    0.14241E+04
    0.35966E-03    0.14513E+04
    0.36693E-03    0.14789E+04
    0.37434E-03    0.15071E+04
    0.38190E-03    0.15357E+04
    0.38962E-03    0.15649E+04
    0.39749E-03    0.15947E+04
    0.40552E-03    0.16249E+04
    0.41371E-03    0.16558E+04
    0.42207E-03    0.16871E+04
    0.43060E-03    0.17191E+04
    0.43929E-03    0.17516E+04
    0.44817E-03    0.17847E+04
    0.45722E-03    0.18185E+04
    0.46646E-03    0.18528E+04
    0.47588E-03    0.18877E+04
    0.48550E-03    0.19233E+04
    0.49530E-03    0.19595E+04
    0.50531E-03    0.19963E+04
    0.51552E-03    0.20338E+04
    0.52593E-03    0.20719E+04
    0.53656E-03    0.21108E+04
    0.54739E-03    0.21503E+04
    0.55845E-03    0.21905E+04
    0.56973E-03    0.22314E+04
    0.58124E-03    0.22730E+04
    0.59299E-03    0.23154E+04
    0.60496E-03    0.23585E+04
    0.61719E-03    0.24023E+04
    0.62965E-03    0.24469E+04
    0.64237E-03    0.24923E+04
    0.65535E-03    0.25384E+04
    0.66859E-03    0.25853E+04
    0.68210E-03    0.26330E+04
    0.69588E-03    0.26816E+04
    0.70993E-03    0.27310E+04
    0.72427E-03    0.27812E+04
    0.73891E-03    0.28322E+04
    0.75383E-03    0.28841E+04
    0.76906E-03    0.29369E+04
    0.78460E-03    0.29906E+04
    0.80045E-03    0.30452E+04
    0.81662E-03    0.31006E+04
    0.83311E-03    0.31570E+04
    0.84994E-03    0.32144E+04
    0.86711E-03    0.32727E+04
    0.88463E-03    0.33320E+04
    0.90250E-03    0.33922E+04
    0.92073E-03    0.34534E+04
    0.93933E-03    0.35157E+04
    0.95831E-03    0.35790E+04
    0.97767E-03    0.36433E+04
    0.99742E-03    0.37087E+04
    0.10176E-02    0.37751E+04
    0.10381E-02    0.38427E+04
    0.10591E-02    0.39113E+04
    0.10805E-02    0.39811E+04
    0.11023E-02    0.40520E+04
    0.11246E-02    0.41241E+04
    0.11473E-02    0.41974E+04
    0.11705E-02    0.42718E+04
    0.11941E-02    0.43475E+04
    0.12182E-02    0.44244E+04
    0.12429E-02    0.45025E+04
    0.12680E-02    0.45820E+04
    0.12936E-02    0.46627E+04
    0.13197E-02    0.47448E+04
    0.13464E-02    0.48281E+04
    0.13736E-02    0.49129E+04
    0.14013E-02    0.49990E+04
    0.14296E-02    0.50865E+04
    0.14585E-02    0.51755E+04
    0.14880E-02    0.52658E+04
    0.15180E-02    0.53577E+04
    0.15487E-02    0.54510E+04
    0.15800E-02    0.55458E+04
