#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102076E-04   0.259934E+08   0.259934E+08   0.346440E+08   0.346436E+08   0.259935E+08   0.259934E+08   0.259934E+08   0.260021E+08   0.669657E+00   0.306210E+08   0.306210E+08   0.590683E+01
   0.112819E-04   0.259934E+08   0.259934E+08   0.346409E+08   0.346404E+08   0.259935E+08   0.259934E+08   0.259934E+08   0.260021E+08   0.669657E+00   0.306210E+08   0.306210E+08   0.652830E+01
   0.124693E-04   0.259934E+08   0.259934E+08   0.346371E+08   0.346365E+08   0.259935E+08   0.259934E+08   0.259934E+08   0.260021E+08   0.669657E+00   0.306209E+08   0.306209E+08   0.721510E+01
   0.137816E-04   0.259934E+08   0.259934E+08   0.346325E+08   0.346318E+08   0.259935E+08   0.259934E+08   0.259934E+08   0.260020E+08   0.669657E+00   0.306209E+08   0.306209E+08   0.797410E+01
   0.152321E-04   0.259934E+08   0.259934E+08   0.346269E+08   0.346260E+08   0.259935E+08   0.259934E+08   0.259934E+08   0.260020E+08   0.669656E+00   0.306209E+08   0.306209E+08   0.881285E+01
   0.168352E-04   0.259934E+08   0.259934E+08   0.346200E+08   0.346189E+08   0.259934E+08   0.259934E+08   0.259934E+08   0.260020E+08   0.669656E+00   0.306209E+08   0.306209E+08   0.973971E+01
   0.186070E-04   0.259933E+08   0.259933E+08   0.346116E+08   0.346103E+08   0.259934E+08   0.259933E+08   0.259933E+08   0.260020E+08   0.669655E+00   0.306209E+08   0.306209E+08   0.107639E+02
   0.205653E-04   0.259933E+08   0.259933E+08   0.346014E+08   0.345997E+08   0.259934E+08   0.259933E+08   0.259933E+08   0.260020E+08   0.669655E+00   0.306208E+08   0.306208E+08   0.118955E+02
   0.227297E-04   0.259933E+08   0.259933E+08   0.345888E+08   0.345869E+08   0.259934E+08   0.259933E+08   0.259933E+08   0.260019E+08   0.669654E+00   0.306208E+08   0.306208E+08   0.131459E+02
   0.251219E-04   0.259932E+08   0.259932E+08   0.345736E+08   0.345712E+08   0.259933E+08   0.259933E+08   0.259932E+08   0.260019E+08   0.669653E+00   0.306208E+08   0.306207E+08   0.145273E+02
   0.277659E-04   0.259932E+08   0.259932E+08   0.345549E+08   0.345520E+08   0.259933E+08   0.259932E+08   0.259932E+08   0.260018E+08   0.669652E+00   0.306207E+08   0.306207E+08   0.160533E+02
   0.306881E-04   0.259932E+08   0.259931E+08   0.345321E+08   0.345285E+08   0.259932E+08   0.259932E+08   0.259931E+08   0.260018E+08   0.669650E+00   0.306206E+08   0.306206E+08   0.177388E+02
   0.339179E-04   0.259931E+08   0.259931E+08   0.345043E+08   0.344999E+08   0.259932E+08   0.259931E+08   0.259931E+08   0.260017E+08   0.669648E+00   0.306205E+08   0.306205E+08   0.196004E+02
   0.374876E-04   0.259930E+08   0.259930E+08   0.344704E+08   0.344650E+08   0.259931E+08   0.259930E+08   0.259930E+08   0.260016E+08   0.669646E+00   0.306204E+08   0.306204E+08   0.216561E+02
   0.414330E-04   0.259929E+08   0.259929E+08   0.344290E+08   0.344225E+08   0.259930E+08   0.259929E+08   0.259929E+08   0.260015E+08   0.669643E+00   0.306203E+08   0.306203E+08   0.239255E+02
   0.457936E-04   0.259928E+08   0.259928E+08   0.343785E+08   0.343706E+08   0.259929E+08   0.259928E+08   0.259928E+08   0.260014E+08   0.669640E+00   0.306202E+08   0.306202E+08   0.264305E+02
   0.506132E-04   0.259926E+08   0.259926E+08   0.343170E+08   0.343073E+08   0.259927E+08   0.259926E+08   0.259926E+08   0.260012E+08   0.669636E+00   0.306200E+08   0.306200E+08   0.291945E+02
   0.559400E-04   0.259925E+08   0.259924E+08   0.342419E+08   0.342301E+08   0.259925E+08   0.259925E+08   0.259925E+08   0.260010E+08   0.669631E+00   0.306197E+08   0.306197E+08   0.322432E+02
   0.618274E-04   0.259922E+08   0.259922E+08   0.341505E+08   0.341361E+08   0.259923E+08   0.259922E+08   0.259922E+08   0.260008E+08   0.669625E+00   0.306195E+08   0.306195E+08   0.356044E+02
   0.683345E-04   0.259920E+08   0.259920E+08   0.340393E+08   0.340218E+08   0.259921E+08   0.259920E+08   0.259920E+08   0.260005E+08   0.669618E+00   0.306191E+08   0.306191E+08   0.393082E+02
   0.755264E-04   0.259917E+08   0.259916E+08   0.339040E+08   0.338826E+08   0.259917E+08   0.259917E+08   0.259916E+08   0.260001E+08   0.669609E+00   0.306187E+08   0.306187E+08   0.433867E+02
   0.834752E-04   0.259913E+08   0.259912E+08   0.337395E+08   0.337136E+08   0.259913E+08   0.259913E+08   0.259913E+08   0.259997E+08   0.669598E+00   0.306182E+08   0.306182E+08   0.478741E+02
   0.922605E-04   0.259908E+08   0.259907E+08   0.335399E+08   0.335084E+08   0.259908E+08   0.259908E+08   0.259908E+08   0.259992E+08   0.669584E+00   0.306176E+08   0.306176E+08   0.528066E+02
   0.101971E-03   0.259902E+08   0.259901E+08   0.332979E+08   0.332597E+08   0.259902E+08   0.259902E+08   0.259902E+08   0.259985E+08   0.669568E+00   0.306168E+08   0.306168E+08   0.582214E+02
   0.112702E-03   0.259895E+08   0.259894E+08   0.330050E+08   0.329588E+08   0.259895E+08   0.259895E+08   0.259895E+08   0.259977E+08   0.669548E+00   0.306159E+08   0.306159E+08   0.641569E+02
   0.124564E-03   0.259886E+08   0.259885E+08   0.326514E+08   0.325956E+08   0.259886E+08   0.259886E+08   0.259886E+08   0.259967E+08   0.669524E+00   0.306148E+08   0.306148E+08   0.706510E+02
   0.137674E-03   0.259875E+08   0.259874E+08   0.322254E+08   0.321582E+08   0.259876E+08   0.259875E+08   0.259875E+08   0.259956E+08   0.669495E+00   0.306134E+08   0.306134E+08   0.777404E+02
   0.152163E-03   0.259862E+08   0.259861E+08   0.317139E+08   0.316332E+08   0.259862E+08   0.259862E+08   0.259862E+08   0.259941E+08   0.669459E+00   0.306118E+08   0.306117E+08   0.854579E+02
   0.168178E-03   0.259846E+08   0.259845E+08   0.311022E+08   0.310056E+08   0.259846E+08   0.259846E+08   0.259846E+08   0.259924E+08   0.669415E+00   0.306097E+08   0.306097E+08   0.938307E+02
   0.185878E-03   0.259827E+08   0.259825E+08   0.303739E+08   0.302589E+08   0.259827E+08   0.259827E+08   0.259827E+08   0.259902E+08   0.669362E+00   0.306073E+08   0.306072E+08   0.102876E+03
   0.205440E-03   0.259804E+08   0.259801E+08   0.295120E+08   0.293758E+08   0.259803E+08   0.259803E+08   0.259803E+08   0.259877E+08   0.669297E+00   0.306043E+08   0.306042E+08   0.112597E+03
   0.227062E-03   0.259775E+08   0.259772E+08   0.284991E+08   0.283390E+08   0.259775E+08   0.259775E+08   0.259774E+08   0.259846E+08   0.669219E+00   0.306007E+08   0.306006E+08   0.122978E+03
   0.250959E-03   0.259740E+08   0.259737E+08   0.273192E+08   0.271326E+08   0.259740E+08   0.259740E+08   0.259740E+08   0.259808E+08   0.669125E+00   0.305963E+08   0.305962E+08   0.133976E+03
   0.277372E-03   0.259698E+08   0.259694E+08   0.259597E+08   0.257445E+08   0.259697E+08   0.259698E+08   0.259698E+08   0.259762E+08   0.669010E+00   0.305910E+08   0.305909E+08   0.145510E+03
   0.306564E-03   0.259648E+08   0.259643E+08   0.244140E+08   0.241692E+08   0.259646E+08   0.259647E+08   0.259647E+08   0.259708E+08   0.668873E+00   0.305846E+08   0.305845E+08   0.157460E+03
