#           k/h    P           
   0.100000E-03   0.499882E+03
   0.102020E-03   0.509698E+03
   0.104081E-03   0.519712E+03
   0.106184E-03   0.529928E+03
   0.108329E-03   0.540351E+03
   0.110517E-03   0.550985E+03
   0.112750E-03   0.561834E+03
   0.115027E-03   0.572904E+03
   0.117351E-03   0.584200E+03
   0.119722E-03   0.595725E+03
   0.122140E-03   0.607487E+03
   0.124608E-03   0.619488E+03
   0.127125E-03   0.631736E+03
   0.129693E-03   0.644236E+03
   0.132313E-03   0.656993E+03
   0.134986E-03   0.670014E+03
   0.137713E-03   0.683304E+03
   0.140495E-03   0.696869E+03
   0.143333E-03   0.710716E+03
   0.146228E-03   0.724852E+03
   0.149182E-03   0.739284E+03
   0.152196E-03   0.754017E+03
   0.155271E-03   0.769061E+03
   0.158407E-03   0.784421E+03
   0.161607E-03   0.800105E+03
   0.164872E-03   0.816122E+03
   0.168203E-03   0.832479E+03
   0.171601E-03   0.849185E+03
   0.175067E-03   0.866248E+03
   0.178604E-03   0.883677E+03
   0.182212E-03   0.901481E+03
   0.185893E-03   0.919670E+03
   0.189648E-03   0.938254E+03
   0.193479E-03   0.957241E+03
   0.197388E-03   0.976644E+03
   0.201375E-03   0.996471E+03
   0.205443E-03   0.101674E+04
   0.209594E-03   0.103745E+04
   0.213828E-03   0.105862E+04
   0.218147E-03   0.108026E+04
   0.222554E-03   0.110239E+04
   0.227050E-03   0.112501E+04
   0.231637E-03   0.114814E+04
   0.236316E-03   0.117180E+04
   0.241090E-03   0.119600E+04
   0.245960E-03   0.122075E+04
   0.250929E-03   0.124607E+04
   0.255998E-03   0.127197E+04
   0.261170E-03   0.129847E+04
   0.266446E-03   0.132559E+04
   0.271828E-03   0.135335E+04
   0.277319E-03   0.138175E+04
   0.282922E-03   0.141083E+04
   0.288637E-03   0.144060E+04
   0.294468E-03   0.147108E+04
   0.300417E-03   0.150229E+04
   0.306485E-03   0.153425E+04
   0.312677E-03   0.156698E+04
   0.318993E-03   0.160051E+04
   0.325437E-03   0.163486E+04
   0.332012E-03   0.167006E+04
   0.338719E-03   0.170612E+04
   0.345561E-03   0.174308E+04
   0.352542E-03   0.178095E+04
   0.359664E-03   0.181978E+04
   0.366930E-03   0.185958E+04
   0.374342E-03   0.190038E+04
   0.381904E-03   0.194222E+04
   0.389619E-03   0.198512E+04
   0.397490E-03   0.202912E+04
   0.405520E-03   0.207425E+04
   0.413712E-03   0.212054E+04
   0.422070E-03   0.216802E+04
   0.430596E-03   0.221674E+04
   0.439295E-03   0.226672E+04
   0.448169E-03   0.231801E+04
   0.457222E-03   0.237064E+04
   0.466459E-03   0.242464E+04
   0.475882E-03   0.248007E+04
   0.485496E-03   0.253695E+04
   0.495303E-03   0.259534E+04
   0.505309E-03   0.265526E+04
   0.515517E-03   0.271677E+04
   0.525931E-03   0.277991E+04
   0.536556E-03   0.284472E+04
   0.547395E-03   0.291124E+04
   0.558453E-03   0.297953E+04
   0.569734E-03   0.304962E+04
   0.581244E-03   0.312157E+04
   0.592986E-03   0.319541E+04
   0.604965E-03   0.327121E+04
   0.617186E-03   0.334900E+04
   0.629654E-03   0.342884E+04
   0.642374E-03   0.351077E+04
   0.655350E-03   0.359484E+04
   0.668589E-03   0.368111E+04
   0.682096E-03   0.376961E+04
   0.695875E-03   0.386042E+04
   0.709933E-03   0.395356E+04
   0.724274E-03   0.404910E+04
   0.738906E-03   0.414709E+04
   0.753832E-03   0.424757E+04
   0.769061E-03   0.435061E+04
   0.784597E-03   0.445625E+04
   0.800447E-03   0.456455E+04
   0.816617E-03   0.467555E+04
   0.833114E-03   0.478933E+04
   0.849944E-03   0.490592E+04
   0.867114E-03   0.502539E+04
   0.884631E-03   0.514780E+04
   0.902501E-03   0.527319E+04
   0.920733E-03   0.540164E+04
   0.939333E-03   0.553319E+04
   0.958309E-03   0.566792E+04
   0.977668E-03   0.580588E+04
   0.997418E-03   0.594713E+04
   0.101757E-02   0.609174E+04
   0.103812E-02   0.623977E+04
   0.105910E-02   0.639129E+04
   0.108049E-02   0.654636E+04
   0.110232E-02   0.670506E+04
   0.112459E-02   0.686744E+04
   0.114730E-02   0.703358E+04
   0.117048E-02   0.720354E+04
   0.119413E-02   0.737739E+04
   0.121825E-02   0.755519E+04
   0.124286E-02   0.773701E+04
   0.126797E-02   0.792291E+04
   0.129358E-02   0.811296E+04
   0.131971E-02   0.830723E+04
   0.134637E-02   0.850576E+04
   0.137357E-02   0.870863E+04
   0.140132E-02   0.891588E+04
   0.142963E-02   0.912758E+04
   0.145851E-02   0.934378E+04
   0.148797E-02   0.956454E+04
   0.151803E-02   0.978992E+04
   0.154870E-02   0.100200E+05
   0.157998E-02   0.102547E+05
   0.161190E-02   0.104942E+05
   0.164446E-02   0.107386E+05
   0.167768E-02   0.109878E+05
   0.171158E-02   0.112420E+05
   0.174615E-02   0.115011E+05
   0.178143E-02   0.117652E+05
   0.181741E-02   0.120344E+05
   0.185413E-02   0.123087E+05
   0.189158E-02   0.125881E+05
   0.192980E-02   0.128726E+05
   0.196878E-02   0.131624E+05
   0.200855E-02   0.134573E+05
   0.204913E-02   0.137575E+05
   0.209052E-02   0.140629E+05
   0.213276E-02   0.143735E+05
   0.217584E-02   0.146894E+05
   0.221979E-02   0.150105E+05
   0.226464E-02   0.153369E+05
   0.231039E-02   0.156685E+05
   0.235706E-02   0.160055E+05
   0.240467E-02   0.163476E+05
   0.245325E-02   0.166951E+05
   0.250281E-02   0.170477E+05
   0.255337E-02   0.174056E+05
   0.260495E-02   0.177686E+05
   0.265758E-02   0.181368E+05
   0.271126E-02   0.185101E+05
   0.276603E-02   0.188884E+05
   0.282191E-02   0.192717E+05
   0.287892E-02   0.196600E+05
   0.293708E-02   0.200531E+05
   0.299641E-02   0.204510E+05
   0.305694E-02   0.208536E+05
   0.311870E-02   0.212610E+05
   0.318170E-02   0.216729E+05
   0.324597E-02   0.220894E+05
   0.331155E-02   0.225103E+05
   0.337844E-02   0.229354E+05
   0.344669E-02   0.233648E+05
   0.351632E-02   0.237982E+05
   0.358735E-02   0.242355E+05
   0.365982E-02   0.246767E+05
   0.373376E-02   0.251214E+05
   0.380918E-02   0.255698E+05
   0.388613E-02   0.260215E+05
   0.396464E-02   0.264764E+05
   0.404473E-02   0.269345E+05
   0.412644E-02   0.273953E+05
   0.420980E-02   0.278589E+05
