#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102076E-04   0.307893E+08   0.307893E+08   0.410358E+08   0.410353E+08   0.307894E+08   0.307893E+08   0.307893E+08   0.307995E+08   0.256371E+00   0.230408E+08   0.230408E+08   0.663911E+01
   0.112819E-04   0.307893E+08   0.307893E+08   0.410321E+08   0.410315E+08   0.307893E+08   0.307893E+08   0.307893E+08   0.307995E+08   0.256371E+00   0.230408E+08   0.230408E+08   0.733763E+01
   0.124693E-04   0.307892E+08   0.307892E+08   0.410276E+08   0.410269E+08   0.307893E+08   0.307893E+08   0.307892E+08   0.307995E+08   0.256371E+00   0.230408E+08   0.230408E+08   0.810960E+01
   0.137816E-04   0.307892E+08   0.307892E+08   0.410221E+08   0.410213E+08   0.307893E+08   0.307892E+08   0.307892E+08   0.307995E+08   0.256371E+00   0.230407E+08   0.230407E+08   0.896270E+01
   0.152321E-04   0.307892E+08   0.307892E+08   0.410153E+08   0.410144E+08   0.307893E+08   0.307892E+08   0.307892E+08   0.307995E+08   0.256371E+00   0.230407E+08   0.230407E+08   0.990546E+01
   0.168352E-04   0.307892E+08   0.307892E+08   0.410071E+08   0.410059E+08   0.307893E+08   0.307892E+08   0.307892E+08   0.307994E+08   0.256371E+00   0.230407E+08   0.230407E+08   0.109473E+02
   0.186070E-04   0.307892E+08   0.307892E+08   0.409971E+08   0.409957E+08   0.307893E+08   0.307892E+08   0.307892E+08   0.307994E+08   0.256371E+00   0.230407E+08   0.230407E+08   0.120984E+02
   0.205653E-04   0.307891E+08   0.307891E+08   0.409849E+08   0.409831E+08   0.307892E+08   0.307891E+08   0.307891E+08   0.307994E+08   0.256370E+00   0.230407E+08   0.230407E+08   0.133704E+02
   0.227297E-04   0.307891E+08   0.307891E+08   0.409699E+08   0.409677E+08   0.307892E+08   0.307891E+08   0.307891E+08   0.307993E+08   0.256370E+00   0.230406E+08   0.230406E+08   0.147759E+02
   0.251219E-04   0.307891E+08   0.307891E+08   0.409517E+08   0.409490E+08   0.307892E+08   0.307891E+08   0.307891E+08   0.307993E+08   0.256370E+00   0.230406E+08   0.230406E+08   0.163286E+02
   0.277659E-04   0.307890E+08   0.307890E+08   0.409294E+08   0.409261E+08   0.307891E+08   0.307890E+08   0.307890E+08   0.307992E+08   0.256369E+00   0.230406E+08   0.230406E+08   0.180439E+02
