#    L    TT             EE             TE             PP             TP          
     2    0.17348E+04    0.63046E-01    0.22410E+01    0.68569E+06    0.44499E+05
     3    0.17236E+04    0.98248E-01    0.31127E+01    0.10489E+07    0.58203E+05
     4    0.16109E+04    0.99967E-01    0.35633E+01    0.13785E+07    0.65750E+05
     5    0.14880E+04    0.78248E-01    0.35718E+01    0.16749E+07    0.69665E+05
     6    0.13813E+04    0.50424E-01    0.32800E+01    0.19405E+07    0.71452E+05
     7    0.12954E+04    0.28613E-01    0.28327E+01    0.21790E+07    0.71975E+05
     8    0.12269E+04    0.16327E-01    0.23524E+01    0.23937E+07    0.71661E+05
     9    0.11728E+04    0.11221E-01    0.19242E+01    0.25874E+07    0.70768E+05
    10    0.11308E+04    0.94501E-02    0.15915E+01    0.27623E+07    0.69521E+05
    11    0.10984E+04    0.84060E-02    0.13697E+01    0.29210E+07    0.68138E+05
    12    0.10746E+04    0.73687E-02    0.12509E+01    0.30645E+07    0.66700E+05
    13    0.10567E+04    0.62625E-02    0.12159E+01    0.31942E+07    0.65210E+05
    14    0.10427E+04    0.57005E-02    0.12410E+01    0.33119E+07    0.63667E+05
    15    0.10326E+04    0.56312E-02    0.12993E+01    0.34184E+07    0.62085E+05
    16    0.10264E+04    0.58239E-02    0.13664E+01    0.35148E+07    0.60482E+05
    17    0.10239E+04    0.62157E-02    0.14280E+01    0.36021E+07    0.58884E+05
    18    0.10237E+04    0.66393E-02    0.14780E+01    0.36811E+07    0.57313E+05
    19    0.10265E+04    0.71926E-02    0.15248E+01    0.37523E+07    0.55761E+05
    20    0.10303E+04    0.80566E-02    0.15742E+01    0.38161E+07    0.54222E+05
    21    0.10354E+04    0.92149E-02    0.16231E+01    0.38733E+07    0.52719E+05
    22    0.10419E+04    0.10686E-01    0.16664E+01    0.39246E+07    0.51276E+05
    23    0.10496E+04    0.12463E-01    0.17075E+01    0.39703E+07    0.49884E+05
    24    0.10583E+04    0.14502E-01    0.17510E+01    0.40109E+07    0.48531E+05
    25    0.10679E+04    0.16791E-01    0.17981E+01    0.40466E+07    0.47215E+05
    26    0.10782E+04    0.19295E-01    0.18488E+01    0.40779E+07    0.45933E+05
    27    0.10895E+04    0.22019E-01    0.18950E+01    0.41051E+07    0.44695E+05
    28    0.11016E+04    0.24992E-01    0.19294E+01    0.41286E+07    0.43505E+05
    29    0.11145E+04    0.28182E-01    0.19495E+01    0.41484E+07    0.42358E+05
    30    0.11280E+04    0.31572E-01    0.19533E+01    0.41646E+07    0.41245E+05
    31    0.11419E+04    0.35211E-01    0.19414E+01    0.41777E+07    0.40161E+05
    32    0.11564E+04    0.39152E-01    0.19154E+01    0.41879E+07    0.39107E+05
    33    0.11713E+04    0.43426E-01    0.18791E+01    0.41955E+07    0.38082E+05
    34    0.11866E+04    0.48052E-01    0.18361E+01    0.42005E+07    0.37090E+05
    35    0.12025E+04    0.52979E-01    0.17834E+01    0.42033E+07    0.36133E+05
    36    0.12189E+04    0.58166E-01    0.17160E+01    0.42039E+07    0.35215E+05
    37    0.12356E+04    0.63655E-01    0.16311E+01    0.42025E+07    0.34326E+05
    38    0.12527E+04    0.69500E-01    0.15294E+01    0.41992E+07    0.33459E+05
    39    0.12704E+04    0.75694E-01    0.14139E+01    0.41941E+07    0.32615E+05
    40    0.12883E+04    0.82222E-01    0.12881E+01    0.41874E+07    0.31796E+05
    41    0.13067E+04    0.89079E-01    0.11540E+01    0.41791E+07    0.31004E+05
    42    0.13254E+04    0.96274E-01    0.10095E+01    0.41693E+07    0.30239E+05
    43    0.13444E+04    0.10382E+00    0.85106E+00    0.41582E+07    0.29502E+05
    44    0.13635E+04    0.11172E+00    0.67643E+00    0.41458E+07    0.28790E+05
    45    0.13832E+04    0.11999E+00    0.48321E+00    0.41322E+07    0.28104E+05
    46    0.14033E+04    0.12862E+00    0.26787E+00    0.41175E+07    0.27443E+05
