#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.104213E-04   0.187684E+08   0.187684E+08   0.250117E+08   0.250113E+08   0.187685E+08   0.187684E+08   0.187684E+08   0.187746E+08  -0.484920E+00   0.944562E+07   0.944562E+07   0.570118E+01
   0.115152E-04   0.187684E+08   0.187684E+08   0.250088E+08   0.250083E+08   0.187684E+08   0.187684E+08   0.187684E+08   0.187746E+08  -0.484918E+00   0.944561E+07   0.944561E+07   0.629941E+01
   0.127239E-04   0.187683E+08   0.187683E+08   0.250053E+08   0.250047E+08   0.187684E+08   0.187683E+08   0.187683E+08   0.187746E+08  -0.484916E+00   0.944560E+07   0.944560E+07   0.696037E+01
   0.140594E-04   0.187683E+08   0.187683E+08   0.250011E+08   0.250004E+08   0.187684E+08   0.187683E+08   0.187683E+08   0.187746E+08  -0.484913E+00   0.944558E+07   0.944558E+07   0.769061E+01
   0.155352E-04   0.187683E+08   0.187683E+08   0.249959E+08   0.249950E+08   0.187684E+08   0.187683E+08   0.187683E+08   0.187745E+08  -0.484910E+00   0.944556E+07   0.944556E+07   0.849739E+01
   0.171658E-04   0.187682E+08   0.187682E+08   0.249895E+08   0.249885E+08   0.187683E+08   0.187682E+08   0.187682E+08   0.187745E+08  -0.484907E+00   0.944554E+07   0.944554E+07   0.938868E+01
   0.189676E-04   0.187682E+08   0.187682E+08   0.249817E+08   0.249805E+08   0.187683E+08   0.187682E+08   0.187682E+08   0.187744E+08  -0.484902E+00   0.944550E+07   0.944550E+07   0.103733E+02
   0.209585E-04   0.187681E+08   0.187681E+08   0.249723E+08   0.249707E+08   0.187682E+08   0.187681E+08   0.187681E+08   0.187744E+08  -0.484896E+00   0.944547E+07   0.944547E+07   0.114610E+02
   0.231584E-04   0.187680E+08   0.187680E+08   0.249607E+08   0.249588E+08   0.187681E+08   0.187680E+08   0.187680E+08   0.187743E+08  -0.484889E+00   0.944542E+07   0.944542E+07   0.126624E+02
   0.255893E-04   0.187679E+08   0.187679E+08   0.249466E+08   0.249443E+08   0.187680E+08   0.187679E+08   0.187679E+08   0.187742E+08  -0.484881E+00   0.944537E+07   0.944537E+07   0.139895E+02
   0.282752E-04   0.187678E+08   0.187678E+08   0.249294E+08   0.249266E+08   0.187679E+08   0.187678E+08   0.187678E+08   0.187741E+08  -0.484871E+00   0.944530E+07   0.944530E+07   0.154551E+02
   0.312431E-04   0.187677E+08   0.187677E+08   0.249085E+08   0.249050E+08   0.187678E+08   0.187677E+08   0.187677E+08   0.187739E+08  -0.484858E+00   0.944522E+07   0.944522E+07   0.170735E+02
   0.345225E-04   0.187675E+08   0.187675E+08   0.248829E+08   0.248786E+08   0.187676E+08   0.187675E+08   0.187675E+08   0.187737E+08  -0.484843E+00   0.944512E+07   0.944512E+07   0.188605E+02
   0.381462E-04   0.187673E+08   0.187673E+08   0.248516E+08   0.248465E+08   0.187674E+08   0.187673E+08   0.187673E+08   0.187735E+08  -0.484824E+00   0.944499E+07   0.944499E+07   0.208333E+02
   0.421502E-04   0.187670E+08   0.187670E+08   0.248136E+08   0.248073E+08   0.187671E+08   0.187670E+08   0.187670E+08   0.187732E+08  -0.484801E+00   0.944484E+07   0.944484E+07   0.230107E+02
   0.465744E-04   0.187667E+08   0.187667E+08   0.247672E+08   0.247595E+08   0.187668E+08   0.187667E+08   0.187667E+08   0.187729E+08  -0.484773E+00   0.944466E+07   0.944466E+07   0.254135E+02
   0.514631E-04   0.187663E+08   0.187663E+08   0.247106E+08   0.247013E+08   0.187664E+08   0.187663E+08   0.187663E+08   0.187725E+08  -0.484739E+00   0.944444E+07   0.944443E+07   0.280641E+02
   0.568649E-04   0.187659E+08   0.187658E+08   0.246417E+08   0.246304E+08   0.187659E+08   0.187659E+08   0.187659E+08   0.187720E+08  -0.484698E+00   0.944416E+07   0.944416E+07   0.309871E+02
   0.628337E-04   0.187653E+08   0.187653E+08   0.245579E+08   0.245440E+08   0.187654E+08   0.187653E+08   0.187653E+08   0.187714E+08  -0.484647E+00   0.944383E+07   0.944382E+07   0.342089E+02
   0.694290E-04   0.187646E+08   0.187646E+08   0.244558E+08   0.244390E+08   0.187647E+08   0.187646E+08   0.187646E+08   0.187707E+08  -0.484585E+00   0.944343E+07   0.944342E+07   0.377583E+02
   0.767166E-04   0.187637E+08   0.187637E+08   0.243318E+08   0.243113E+08   0.187638E+08   0.187637E+08   0.187637E+08   0.187698E+08  -0.484510E+00   0.944293E+07   0.944292E+07   0.416659E+02
   0.847691E-04   0.187627E+08   0.187627E+08   0.241811E+08   0.241562E+08   0.187628E+08   0.187627E+08   0.187627E+08   0.187687E+08  -0.484418E+00   0.944233E+07   0.944232E+07   0.459644E+02
   0.936668E-04   0.187614E+08   0.187614E+08   0.239984E+08   0.239681E+08   0.187615E+08   0.187614E+08   0.187614E+08   0.187674E+08  -0.484307E+00   0.944160E+07   0.944158E+07   0.506881E+02
   0.103499E-03   0.187599E+08   0.187598E+08   0.237769E+08   0.237403E+08   0.187599E+08   0.187599E+08   0.187599E+08   0.187658E+08  -0.484171E+00   0.944070E+07   0.944068E+07   0.558730E+02
   0.114362E-03   0.187580E+08   0.187579E+08   0.235092E+08   0.234648E+08   0.187581E+08   0.187580E+08   0.187580E+08   0.187639E+08  -0.484005E+00   0.943961E+07   0.943959E+07   0.615553E+02
   0.126366E-03   0.187557E+08   0.187556E+08   0.231860E+08   0.231324E+08   0.187558E+08   0.187557E+08   0.187557E+08   0.187615E+08  -0.483804E+00   0.943829E+07   0.943826E+07   0.677717E+02
   0.139630E-03   0.187529E+08   0.187528E+08   0.227970E+08   0.227324E+08   0.187530E+08   0.187529E+08   0.187529E+08   0.187586E+08  -0.483561E+00   0.943668E+07   0.943664E+07   0.745570E+02
