#    L    TT             EE             TE             PP             TP          
     2   0.108553E+04   0.578536E-01  -0.470847E+01   0.146589E+07   0.680057E+05
     3   0.810787E+03   0.916449E-01  -0.477881E+01   0.232832E+07   0.763103E+05
     4   0.694553E+03   0.999299E-01  -0.438691E+01   0.312590E+07   0.787318E+05
     5   0.655060E+03   0.859167E-01  -0.380591E+01   0.385146E+07   0.780870E+05
     6   0.658809E+03   0.614612E-01  -0.317807E+01   0.450673E+07   0.758077E+05
     7   0.689970E+03   0.378172E-01  -0.259433E+01   0.509818E+07   0.727474E+05
     8   0.737682E+03   0.210273E-01  -0.208459E+01   0.563214E+07   0.692908E+05
     9   0.795739E+03   0.118365E-01  -0.164896E+01   0.611484E+07   0.656071E+05
    10   0.861394E+03   0.802134E-02  -0.127680E+01   0.655052E+07   0.618073E+05
    11   0.932378E+03   0.685186E-02  -0.951833E+00   0.694545E+07   0.580568E+05
    12   0.100414E+04   0.653295E-02  -0.655590E+00   0.730050E+07   0.544202E+05
    13   0.107948E+04   0.641243E-02  -0.376752E+00   0.762280E+07   0.510326E+05
    14   0.115516E+04   0.649804E-02  -0.118070E+00   0.791229E+07   0.477907E+05
    15   0.123286E+04   0.690766E-02   0.102830E+00   0.817445E+07   0.447470E+05
    16   0.130877E+04   0.758868E-02   0.272929E+00   0.841017E+07   0.418594E+05
    17   0.138306E+04   0.828915E-02   0.383304E+00   0.862186E+07   0.391176E+05
    18   0.145672E+04   0.876432E-02   0.430766E+00   0.881236E+07   0.365261E+05
    19   0.153038E+04   0.896880E-02   0.426247E+00   0.898286E+07   0.340693E+05
    20   0.160190E+04   0.892666E-02   0.374197E+00   0.913433E+07   0.317329E+05
    21   0.167199E+04   0.882085E-02   0.285924E+00   0.926871E+07   0.295266E+05
    22   0.174076E+04   0.886962E-02   0.170627E+00   0.938790E+07   0.274597E+05
    23   0.180752E+04   0.920108E-02   0.457161E-01   0.949291E+07   0.255147E+05
    24   0.187230E+04   0.990019E-02  -0.727411E-01   0.958454E+07   0.236726E+05
    25   0.193517E+04   0.109385E-01  -0.186719E+00   0.966392E+07   0.219349E+05
    26   0.199568E+04   0.122688E-01  -0.290087E+00   0.973215E+07   0.203059E+05
    27   0.205443E+04   0.138573E-01  -0.379210E+00   0.979015E+07   0.187807E+05
    28   0.211143E+04   0.156471E-01  -0.457598E+00   0.983867E+07   0.173513E+05
    29   0.216666E+04   0.175741E-01  -0.525604E+00   0.987794E+07   0.160064E+05
    30   0.222026E+04   0.195866E-01  -0.596648E+00   0.990826E+07   0.147348E+05
    31   0.227147E+04   0.216798E-01  -0.665576E+00   0.993063E+07   0.135292E+05
    32   0.232093E+04   0.238904E-01  -0.740782E+00   0.994607E+07   0.123856E+05
    33   0.236823E+04   0.262066E-01  -0.819024E+00   0.995505E+07   0.113094E+05
    34   0.241345E+04   0.286783E-01  -0.894321E+00   0.995791E+07   0.103053E+05
    35   0.245715E+04   0.313145E-01  -0.978348E+00   0.995507E+07   0.936525E+04
    36   0.249843E+04   0.341449E-01  -0.106384E+01   0.994698E+07   0.847883E+04
    37   0.253811E+04   0.372146E-01  -0.115405E+01   0.993404E+07   0.763717E+04
    38   0.257658E+04   0.405296E-01  -0.124396E+01   0.991661E+07   0.683445E+04
    39   0.261368E+04   0.440714E-01  -0.133455E+01   0.989497E+07   0.607507E+04
    40   0.264915E+04   0.478180E-01  -0.142933E+01   0.986937E+07   0.536598E+04
    41   0.268280E+04   0.517531E-01  -0.153100E+01   0.984006E+07   0.471187E+04
    42   0.271469E+04   0.558816E-01  -0.163929E+01   0.980731E+07   0.410840E+04
    43   0.274498E+04   0.602134E-01  -0.175350E+01   0.977139E+07   0.354895E+04
    44   0.277383E+04   0.647565E-01  -0.187460E+01   0.973255E+07   0.302692E+04
    45   0.280144E+04   0.695160E-01  -0.200383E+01   0.969106E+07   0.253570E+04
    46   0.282789E+04   0.744941E-01  -0.214183E+01   0.964718E+07   0.206996E+04
    47   0.285320E+04   0.796939E-01  -0.228880E+01   0.960109E+07   0.162944E+04
    48   0.287736E+04   0.851115E-01  -0.244481E+01   0.955297E+07   0.121517E+04
    49   0.290039E+04   0.907425E-01  -0.260985E+01   0.950301E+07   0.828168E+03
    50   0.292236E+04   0.965934E-01  -0.278379E+01   0.945138E+07   0.469461E+03
    51   0.294338E+04   0.102671E+00  -0.296617E+01   0.939825E+07   0.139191E+03
    52   0.296342E+04   0.108980E+00  -0.315549E+01   0.934375E+07  -0.166015E+03
    53   0.298248E+04   0.115519E+00  -0.335015E+01   0.928798E+07  -0.450408E+03
    54   0.300057E+04   0.122288E+00  -0.354946E+01   0.923105E+07  -0.718241E+03
    55   0.301776E+04   0.129290E+00  -0.375307E+01   0.917307E+07  -0.973765E+03
    56   0.303419E+04   0.136518E+00  -0.396158E+01   0.911415E+07  -0.122039E+04
    57   0.305000E+04   0.143965E+00  -0.417684E+01   0.905435E+07  -0.145815E+04
    58   0.306519E+04   0.151624E+00  -0.440032E+01   0.899373E+07  -0.168626E+04
    59   0.307970E+04   0.159489E+00  -0.463322E+01   0.893236E+07  -0.190390E+04
    60   0.309353E+04   0.167548E+00  -0.487629E+01   0.887029E+07  -0.211028E+04
    61   0.310675E+04   0.175790E+00  -0.512998E+01   0.880758E+07  -0.230478E+04
    62   0.311938E+04   0.184214E+00  -0.539371E+01   0.874433E+07  -0.248759E+04
    63   0.313150E+04   0.192823E+00  -0.566666E+01   0.868060E+07  -0.265906E+04
    64   0.314314E+04   0.201620E+00  -0.594803E+01   0.861649E+07  -0.281957E+04
    65   0.315439E+04   0.210608E+00  -0.623706E+01   0.855208E+07  -0.296949E+04
