#    L    TT             EE             TE             PP             TP          
     2   0.106992E+04   0.524375E-01   0.329926E+01   0.104293E+07   0.309527E+05
     3   0.100089E+04   0.861080E-01   0.413880E+01   0.160166E+07   0.368041E+05
     4   0.935798E+03   0.976260E-01   0.427249E+01   0.209739E+07   0.395320E+05
     5   0.885538E+03   0.875508E-01   0.397878E+01   0.253392E+07   0.405589E+05
     6   0.849266E+03   0.655588E-01   0.347958E+01   0.291781E+07   0.406641E+05
     7   0.824513E+03   0.423304E-01   0.291466E+01   0.325684E+07   0.402662E+05
     8   0.808171E+03   0.246369E-01   0.237232E+01   0.355736E+07   0.395200E+05
     9   0.798188E+03   0.142991E-01   0.190412E+01   0.382487E+07   0.385104E+05
    10   0.793279E+03   0.975201E-02   0.153423E+01   0.406313E+07   0.373597E+05
    11   0.792061E+03   0.828338E-02   0.127080E+01   0.427676E+07   0.362166E+05
    12   0.794797E+03   0.772854E-02   0.111254E+01   0.446679E+07   0.351145E+05
    13   0.799116E+03   0.708409E-02   0.104150E+01   0.463794E+07   0.341019E+05
    14   0.804999E+03   0.627794E-02   0.103790E+01   0.479036E+07   0.330744E+05
    15   0.811414E+03   0.561570E-02   0.107994E+01   0.492753E+07   0.320713E+05
    16   0.819952E+03   0.536468E-02   0.114725E+01   0.505007E+07   0.310824E+05
    17   0.830364E+03   0.547749E-02   0.122238E+01   0.515948E+07   0.301236E+05
    18   0.841449E+03   0.582691E-02   0.129315E+01   0.525748E+07   0.292150E+05
    19   0.853939E+03   0.628306E-02   0.135941E+01   0.534480E+07   0.283381E+05
    20   0.866210E+03   0.673443E-02   0.141451E+01   0.542200E+07   0.274727E+05
    21   0.878981E+03   0.722591E-02   0.146066E+01   0.549019E+07   0.266317E+05
    22   0.892296E+03   0.785662E-02   0.149780E+01   0.555047E+07   0.258307E+05
    23   0.905716E+03   0.871378E-02   0.153150E+01   0.560340E+07   0.250643E+05
    24   0.919508E+03   0.986502E-02   0.156749E+01   0.564940E+07   0.243237E+05
    25   0.933795E+03   0.112807E-01   0.160227E+01   0.568910E+07   0.236084E+05
    26   0.948089E+03   0.129224E-01   0.164182E+01   0.572310E+07   0.229209E+05
    27   0.962804E+03   0.147891E-01   0.168633E+01   0.575190E+07   0.222652E+05
    28   0.977780E+03   0.168647E-01   0.172946E+01   0.577588E+07   0.216449E+05
    29   0.992959E+03   0.191327E-01   0.177386E+01   0.579515E+07   0.210567E+05
    30   0.100855E+04   0.215813E-01   0.180975E+01   0.580983E+07   0.204954E+05
    31   0.102392E+04   0.242060E-01   0.184263E+01   0.582049E+07   0.199532E+05
    32   0.103985E+04   0.270329E-01   0.186345E+01   0.582767E+07   0.194240E+05
    33   0.105584E+04   0.300346E-01   0.187398E+01   0.583162E+07   0.189133E+05
    34   0.107188E+04   0.332424E-01   0.187891E+01   0.583249E+07   0.184272E+05
    35   0.108857E+04   0.366369E-01   0.186680E+01   0.583050E+07   0.179643E+05
    36   0.110502E+04   0.402261E-01   0.184513E+01   0.582589E+07   0.175206E+05
    37   0.112172E+04   0.440667E-01   0.180920E+01   0.581885E+07   0.170903E+05
    38   0.113875E+04   0.481826E-01   0.176305E+01   0.580957E+07   0.166687E+05
    39   0.115602E+04   0.525660E-01   0.170803E+01   0.579817E+07   0.162584E+05
    40   0.117346E+04   0.572036E-01   0.164382E+01   0.578479E+07   0.158638E+05
    41   0.119098E+04   0.620869E-01   0.157031E+01   0.576952E+07   0.154882E+05
    42   0.120860E+04   0.672259E-01   0.148812E+01   0.575252E+07   0.151308E+05
    43   0.122633E+04   0.726349E-01   0.139765E+01   0.573390E+07   0.147896E+05
    44   0.124423E+04   0.783261E-01   0.129773E+01   0.571379E+07   0.144625E+05
    45   0.126235E+04   0.843090E-01   0.118684E+01   0.569233E+07   0.141478E+05
    46   0.128066E+04   0.905878E-01   0.106402E+01   0.566964E+07   0.138434E+05
    47   0.129915E+04   0.971572E-01   0.928453E+00   0.564581E+07   0.135484E+05
    48   0.131780E+04   0.104003E+00   0.779398E+00   0.562092E+07   0.132614E+05
    49   0.133660E+04   0.111109E+00   0.616164E+00   0.559507E+07   0.129815E+05
    50   0.135561E+04   0.118472E+00   0.438206E+00   0.556834E+07   0.127076E+05
    51   0.137488E+04   0.126093E+00   0.245416E+00   0.554081E+07   0.124390E+05
    52   0.139437E+04   0.133980E+00   0.392385E-01   0.551254E+07   0.121770E+05
    53   0.141401E+04   0.142146E+00  -0.178705E+00   0.548359E+07   0.119231E+05
    54   0.143377E+04   0.150602E+00  -0.407651E+00   0.545401E+07   0.116792E+05
    55   0.145365E+04   0.159359E+00  -0.647208E+00   0.542386E+07   0.114467E+05
    56   0.147377E+04   0.168422E+00  -0.897833E+00   0.539319E+07   0.112267E+05
    57   0.149422E+04   0.177782E+00  -0.116084E+01   0.536203E+07   0.110171E+05
    58   0.151495E+04   0.187432E+00  -0.143707E+01   0.533042E+07   0.108151E+05
    59   0.153589E+04   0.197366E+00  -0.172707E+01   0.529839E+07   0.106179E+05
    60   0.155699E+04   0.207568E+00  -0.203100E+01   0.526597E+07   0.104228E+05
    61   0.157829E+04   0.218026E+00  -0.234884E+01   0.523320E+07   0.102278E+05
    62   0.159977E+04   0.228737E+00  -0.268041E+01   0.520012E+07   0.100340E+05
    63   0.162146E+04   0.239700E+00  -0.302549E+01   0.516678E+07   0.984362E+04
    64   0.164338E+04   0.250915E+00  -0.338386E+01   0.513322E+07   0.965859E+04
    65   0.166555E+04   0.262381E+00  -0.375533E+01   0.509951E+07   0.948097E+04
