#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.182096E+04   0.694416E-01   0.250836E-01   0.430591E+01   0.487518E-07   0.339412E-02  -0.161531E-04
     3   0.164757E+04   0.106972E+00   0.287666E-01   0.452832E+01   0.592683E-07   0.341246E-02  -0.196732E-04
     4   0.154386E+04   0.118242E+00   0.281078E-01   0.441738E+01   0.683326E-07   0.334752E-02  -0.197136E-04
     5   0.146960E+04   0.104975E+00   0.245864E-01   0.400864E+01   0.762105E-07   0.324726E-02  -0.172884E-04
     6   0.141557E+04   0.788271E-01   0.197936E-01   0.346173E+01   0.830873E-07   0.313497E-02  -0.133140E-04
     7   0.137653E+04   0.518778E-01   0.149860E-01   0.288675E+01   0.891432E-07   0.302057E-02  -0.866100E-05
     8   0.134780E+04   0.314961E-01   0.109156E-01   0.235085E+01   0.945074E-07   0.290494E-02  -0.412007E-05
     9   0.132695E+04   0.194793E-01   0.788424E-02   0.188872E+01   0.992870E-07   0.278879E-02  -0.332321E-06
    10   0.131202E+04   0.140066E-01   0.589843E-02   0.152318E+01   0.103547E-06   0.267559E-02   0.233842E-05
    11   0.130101E+04   0.121284E-01   0.480659E-02   0.126069E+01   0.107379E-06   0.257062E-02   0.383760E-05
    12   0.129397E+04   0.115584E-01   0.440679E-02   0.109821E+01   0.110786E-06   0.247373E-02   0.427729E-05
    13   0.128828E+04   0.111793E-01   0.448850E-02   0.102083E+01   0.113867E-06   0.238790E-02   0.381361E-05
    14   0.128426E+04   0.108870E-01   0.488652E-02   0.993936E+00   0.116612E-06   0.230655E-02   0.265472E-05
    15   0.128136E+04   0.109109E-01   0.547665E-02   0.100227E+01   0.119091E-06   0.223004E-02   0.113940E-05
    16   0.128137E+04   0.114177E-01   0.618025E-02   0.103284E+01   0.121310E-06   0.215506E-02  -0.297972E-06
    17   0.128353E+04   0.123189E-01   0.695355E-02   0.107108E+01   0.123294E-06   0.208265E-02  -0.140857E-05
    18   0.128610E+04   0.134692E-01   0.776495E-02   0.110611E+01   0.125078E-06   0.201481E-02  -0.205575E-05
    19   0.128980E+04   0.147471E-01   0.860501E-02   0.113573E+01   0.126671E-06   0.195103E-02  -0.232858E-05
    20   0.129315E+04   0.160589E-01   0.947021E-02   0.115185E+01   0.128081E-06   0.189028E-02  -0.234140E-05
    21   0.129689E+04   0.174790E-01   0.103585E-01   0.116111E+01   0.129328E-06   0.183189E-02  -0.209463E-05
    22   0.130110E+04   0.191235E-01   0.112681E-01   0.116774E+01   0.130435E-06   0.177543E-02  -0.159250E-05
    23   0.130541E+04   0.210321E-01   0.121976E-01   0.117531E+01   0.131410E-06   0.172121E-02  -0.966831E-06
    24   0.131019E+04   0.232246E-01   0.131451E-01   0.118650E+01   0.132259E-06   0.166964E-02  -0.379832E-06
    25   0.131559E+04   0.256846E-01   0.141084E-01   0.119683E+01   0.132993E-06   0.162081E-02   0.748854E-08
    26   0.132113E+04   0.283903E-01   0.150854E-01   0.121180E+01   0.133625E-06   0.157465E-02   0.868201E-07
    27   0.132722E+04   0.313094E-01   0.160762E-01   0.123121E+01   0.134162E-06   0.153069E-02  -0.439736E-07
    28   0.133367E+04   0.344006E-01   0.170808E-01   0.124821E+01   0.134611E-06   0.148852E-02  -0.252928E-06
    29   0.134040E+04   0.376945E-01   0.180988E-01   0.126438E+01   0.134973E-06   0.144826E-02  -0.473653E-06
    30   0.134762E+04   0.412260E-01   0.191296E-01   0.126907E+01   0.135249E-06   0.141006E-02  -0.672363E-06
    31   0.135479E+04   0.449670E-01   0.201726E-01   0.126844E+01   0.135450E-06   0.137367E-02  -0.879460E-06
    32   0.136276E+04   0.489084E-01   0.212271E-01   0.125357E+01   0.135586E-06   0.133878E-02  -0.111958E-05
    33   0.137099E+04   0.530138E-01   0.222920E-01   0.122298E+01   0.135663E-06   0.130504E-02  -0.133114E-05
    34   0.137941E+04   0.573197E-01   0.233655E-01   0.117922E+01   0.135683E-06   0.127215E-02  -0.143797E-05
    35   0.138865E+04   0.618450E-01   0.244443E-01   0.111646E+01   0.135648E-06   0.123999E-02  -0.139051E-05
    36   0.139782E+04   0.666251E-01   0.255257E-01   0.104771E+01   0.135565E-06   0.120861E-02  -0.117585E-05
    37   0.140741E+04   0.716699E-01   0.266117E-01   0.965706E+00   0.135435E-06   0.117859E-02  -0.900751E-06
    38   0.141750E+04   0.769553E-01   0.277040E-01   0.870889E+00   0.135264E-06   0.115046E-02  -0.675663E-06
    39   0.142800E+04   0.824953E-01   0.288005E-01   0.765092E+00   0.135051E-06   0.112392E-02  -0.507919E-06
    40   0.143884E+04   0.883157E-01   0.298974E-01   0.649475E+00   0.134801E-06   0.109847E-02  -0.379201E-06
    41   0.144995E+04   0.944366E-01   0.309919E-01   0.525069E+00   0.134514E-06   0.107373E-02  -0.274685E-06
    42   0.146133E+04   0.100854E+00   0.320824E-01   0.392326E+00   0.134193E-06   0.104964E-02  -0.193221E-06
    43   0.147299E+04   0.107557E+00   0.331680E-01   0.251148E+00   0.133840E-06   0.102627E-02  -0.137075E-06
    44   0.148498E+04   0.114535E+00   0.342476E-01   0.998379E-01   0.133458E-06   0.100365E-02  -0.108510E-06
    45   0.149735E+04   0.121770E+00   0.353204E-01  -0.636103E-01   0.133050E-06   0.981846E-03  -0.109790E-06
    46   0.151006E+04   0.129252E+00   0.363851E-01  -0.240396E+00   0.132617E-06   0.960863E-03  -0.141762E-06
    47   0.152310E+04   0.136991E+00   0.374405E-01  -0.430353E+00   0.132161E-06   0.940605E-03  -0.199627E-06
    48   0.153644E+04   0.144995E+00   0.384851E-01  -0.632997E+00   0.131684E-06   0.920942E-03  -0.277190E-06
    49   0.155008E+04   0.153273E+00   0.395175E-01  -0.847764E+00   0.131187E-06   0.901744E-03  -0.368276E-06
    50   0.156407E+04   0.161846E+00   0.405363E-01  -0.107396E+01   0.130673E-06   0.882881E-03  -0.466727E-06
    51   0.157848E+04   0.170728E+00   0.415402E-01  -0.131087E+01   0.130143E-06   0.864270E-03  -0.566019E-06
    52   0.159324E+04   0.179916E+00   0.425282E-01  -0.155800E+01   0.129597E-06   0.846007E-03  -0.658118E-06
    53   0.160828E+04   0.189400E+00   0.434995E-01  -0.181509E+01   0.129037E-06   0.828233E-03  -0.734621E-06
    54   0.162358E+04   0.199168E+00   0.444534E-01  -0.208275E+01   0.128463E-06   0.811090E-03  -0.787147E-06
    55   0.163911E+04   0.209212E+00   0.453889E-01  -0.236196E+01   0.127878E-06   0.794718E-03  -0.807324E-06
