#           k/h    P           
    0.10000E-03    0.46495E+03
    0.10202E-03    0.47395E+03
    0.10408E-03    0.48313E+03
    0.10618E-03    0.49248E+03
    0.10833E-03    0.50201E+03
    0.11052E-03    0.51172E+03
    0.11275E-03    0.52162E+03
    0.11503E-03    0.53172E+03
    0.11735E-03    0.54200E+03
    0.11972E-03    0.55249E+03
    0.12214E-03    0.56317E+03
    0.12461E-03    0.57407E+03
    0.12712E-03    0.58517E+03
    0.12969E-03    0.59649E+03
    0.13231E-03    0.60802E+03
    0.13499E-03    0.61978E+03
    0.13771E-03    0.63176E+03
    0.14049E-03    0.64397E+03
    0.14333E-03    0.65642E+03
    0.14623E-03    0.66910E+03
    0.14918E-03    0.68203E+03
    0.15220E-03    0.69521E+03
    0.15527E-03    0.70864E+03
    0.15841E-03    0.72233E+03
    0.16161E-03    0.73628E+03
    0.16487E-03    0.75050E+03
    0.16820E-03    0.76499E+03
    0.17160E-03    0.77975E+03
    0.17507E-03    0.79480E+03
    0.17860E-03    0.81014E+03
    0.18221E-03    0.82577E+03
    0.18589E-03    0.84170E+03
    0.18965E-03    0.85794E+03
    0.19348E-03    0.87448E+03
    0.19739E-03    0.89134E+03
    0.20138E-03    0.90852E+03
    0.20544E-03    0.92603E+03
    0.20959E-03    0.94387E+03
    0.21383E-03    0.96205E+03
    0.21815E-03    0.98057E+03
    0.22255E-03    0.99945E+03
    0.22705E-03    0.10187E+04
    0.23164E-03    0.10383E+04
    0.23632E-03    0.10583E+04
    0.24109E-03    0.10786E+04
    0.24596E-03    0.10993E+04
    0.25093E-03    0.11205E+04
    0.25600E-03    0.11420E+04
    0.26117E-03    0.11639E+04
    0.26645E-03    0.11863E+04
    0.27183E-03    0.12090E+04
    0.27732E-03    0.12322E+04
    0.28292E-03    0.12559E+04
    0.28864E-03    0.12799E+04
    0.29447E-03    0.13045E+04
    0.30042E-03    0.13294E+04
    0.30649E-03    0.13549E+04
    0.31268E-03    0.13808E+04
    0.31899E-03    0.14072E+04
    0.32544E-03    0.14341E+04
    0.33201E-03    0.14615E+04
    0.33872E-03    0.14894E+04
    0.34556E-03    0.15178E+04
    0.35254E-03    0.15468E+04
    0.35966E-03    0.15763E+04
    0.36693E-03    0.16063E+04
    0.37434E-03    0.16369E+04
    0.38190E-03    0.16680E+04
    0.38962E-03    0.16998E+04
    0.39749E-03    0.17321E+04
    0.40552E-03    0.17650E+04
    0.41371E-03    0.17984E+04
    0.42207E-03    0.18325E+04
    0.43060E-03    0.18673E+04
    0.43929E-03    0.19026E+04
    0.44817E-03    0.19386E+04
    0.45722E-03    0.19753E+04
    0.46646E-03    0.20126E+04
    0.47588E-03    0.20506E+04
    0.48550E-03    0.20892E+04
    0.49530E-03    0.21286E+04
    0.50531E-03    0.21686E+04
    0.51552E-03    0.22094E+04
    0.52593E-03    0.22509E+04
    0.53656E-03    0.22932E+04
    0.54739E-03    0.23362E+04
    0.55845E-03    0.23799E+04
    0.56973E-03    0.24245E+04
    0.58124E-03    0.24698E+04
    0.59299E-03    0.25159E+04
    0.60496E-03    0.25629E+04
    0.61719E-03    0.26106E+04
    0.62965E-03    0.26592E+04
    0.64237E-03    0.27087E+04
    0.65535E-03    0.27590E+04
    0.66859E-03    0.28102E+04
    0.68210E-03    0.28623E+04
    0.69588E-03    0.29153E+04
    0.70993E-03    0.29692E+04
    0.72427E-03    0.30241E+04
    0.73891E-03    0.30799E+04
    0.75383E-03    0.31366E+04
    0.76906E-03    0.31944E+04
    0.78460E-03    0.32531E+04
    0.80045E-03    0.33129E+04
    0.81662E-03    0.33737E+04
    0.83311E-03    0.34355E+04
    0.84994E-03    0.34984E+04
    0.86711E-03    0.35624E+04
    0.88463E-03    0.36275E+04
    0.90250E-03    0.36937E+04
    0.92073E-03    0.37610E+04
    0.93933E-03    0.38295E+04
    0.95831E-03    0.38992E+04
    0.97767E-03    0.39700E+04
    0.99742E-03    0.40421E+04
    0.10176E-02    0.41154E+04
    0.10381E-02    0.41899E+04
    0.10591E-02    0.42658E+04
    0.10805E-02    0.43429E+04
    0.11023E-02    0.44213E+04
    0.11246E-02    0.45011E+04
    0.11473E-02    0.45822E+04
    0.11705E-02    0.46647E+04
    0.11941E-02    0.47486E+04
    0.12182E-02    0.48339E+04
    0.12429E-02    0.49207E+04
    0.12680E-02    0.50089E+04
    0.12936E-02    0.50986E+04
    0.13197E-02    0.51899E+04
    0.13464E-02    0.52826E+04
    0.13736E-02    0.53769E+04
    0.14013E-02    0.54728E+04
    0.14296E-02    0.55703E+04
    0.14585E-02    0.56693E+04
    0.14880E-02    0.57701E+04
    0.15180E-02    0.58724E+04
    0.15487E-02    0.59765E+04
    0.15800E-02    0.60822E+04
    0.16119E-02    0.61897E+04
    0.16445E-02    0.62989E+04
    0.16777E-02    0.64098E+04
    0.17116E-02    0.65225E+04
    0.17462E-02    0.66370E+04
    0.17814E-02    0.67534E+04
    0.18174E-02    0.68715E+04
    0.18541E-02    0.69915E+04
    0.18916E-02    0.71133E+04
    0.19298E-02    0.72371E+04
    0.19688E-02    0.73627E+04
    0.20086E-02    0.74902E+04
    0.20491E-02    0.76196E+04
    0.20905E-02    0.77510E+04
    0.21328E-02    0.78843E+04
    0.21758E-02    0.80196E+04
    0.22198E-02    0.81568E+04
    0.22646E-02    0.82960E+04
    0.23104E-02    0.84372E+04
    0.23571E-02    0.85804E+04
    0.24047E-02    0.87256E+04
    0.24533E-02    0.88728E+04
    0.25028E-02    0.90220E+04
    0.25534E-02    0.91733E+04
    0.26050E-02    0.93265E+04
    0.26576E-02    0.94818E+04
    0.27113E-02    0.96390E+04
    0.27660E-02    0.97983E+04
    0.28219E-02    0.99596E+04
    0.28789E-02    0.10123E+05
    0.29371E-02    0.10288E+05
    0.29964E-02    0.10455E+05
    0.30569E-02    0.10625E+05
    0.31187E-02    0.10796E+05
    0.31817E-02    0.10969E+05
    0.32460E-02    0.11144E+05
    0.33115E-02    0.11321E+05
    0.33784E-02    0.11500E+05
    0.34467E-02    0.11681E+05
    0.35163E-02    0.11863E+05
    0.35874E-02    0.12048E+05
    0.36598E-02    0.12234E+05
    0.37338E-02    0.12422E+05
    0.38092E-02    0.12612E+05
    0.38861E-02    0.12803E+05
    0.39646E-02    0.12996E+05
    0.40447E-02    0.13191E+05
    0.41264E-02    0.13387E+05
    0.42098E-02    0.13584E+05
    0.42948E-02    0.13783E+05
    0.43816E-02    0.13984E+05
    0.44701E-02    0.14185E+05
    0.45604E-02    0.14388E+05
    0.46525E-02    0.14592E+05
    0.47465E-02    0.14797E+05
    0.48424E-02    0.15003E+05
    0.49402E-02    0.15210E+05
    0.50400E-02    0.15418E+05
    0.51419E-02    0.15627E+05
    0.52457E-02    0.15836E+05
    0.53517E-02    0.16046E+05
    0.54598E-02    0.16256E+05
    0.55701E-02    0.16466E+05
    0.56826E-02    0.16677E+05
    0.57974E-02    0.16887E+05
    0.59145E-02    0.17098E+05
    0.60340E-02    0.17309E+05
    0.61559E-02    0.17519E+05
    0.62803E-02    0.17728E+05
    0.64072E-02    0.17937E+05
    0.65366E-02    0.18146E+05
    0.66686E-02    0.18353E+05
    0.68033E-02    0.18559E+05
    0.69408E-02    0.18764E+05
    0.70810E-02    0.18968E+05
    0.72240E-02    0.19169E+05
    0.73700E-02    0.19369E+05
    0.75189E-02    0.19567E+05
    0.76708E-02    0.19763E+05
    0.78257E-02    0.19956E+05
    0.79838E-02    0.20147E+05
    0.81451E-02    0.20335E+05
    0.83096E-02    0.20519E+05
    0.84775E-02    0.20700E+05
    0.86488E-02    0.20878E+05
    0.88235E-02    0.21052E+05
    0.90017E-02    0.21222E+05
    0.91836E-02    0.21388E+05
    0.93691E-02    0.21549E+05
    0.95583E-02    0.21705E+05
    0.97514E-02    0.21856E+05
    0.99484E-02    0.22002E+05
    0.10149E-01    0.22142E+05
    0.10354E-01    0.22277E+05
    0.10564E-01    0.22405E+05
    0.10777E-01    0.22527E+05
    0.10995E-01    0.22642E+05
    0.11217E-01    0.22751E+05
    0.11443E-01    0.22852E+05
    0.11675E-01    0.22945E+05
    0.11910E-01    0.23031E+05
    0.12151E-01    0.23109E+05
    0.12397E-01    0.23178E+05
    0.12647E-01    0.23240E+05
    0.12902E-01    0.23293E+05
    0.13163E-01    0.23336E+05
    0.13429E-01    0.23370E+05
    0.13700E-01    0.23393E+05
    0.13977E-01    0.23406E+05
    0.14259E-01    0.23408E+05
    0.14547E-01    0.23401E+05
    0.14841E-01    0.23385E+05
    0.15141E-01    0.23361E+05
    0.15447E-01    0.23330E+05
    0.15759E-01    0.23290E+05
    0.16077E-01    0.23241E+05
    0.16402E-01    0.23180E+05
    0.16734E-01    0.23106E+05
    0.17072E-01    0.23017E+05
    0.17416E-01    0.22914E+05
    0.17768E-01    0.22797E+05
    0.18127E-01    0.22668E+05
    0.18493E-01    0.22528E+05
    0.18867E-01    0.22377E+05
    0.19248E-01    0.22216E+05
    0.19637E-01    0.22043E+05
    0.20034E-01    0.21858E+05
    0.20438E-01    0.21660E+05
    0.20851E-01    0.21447E+05
    0.21272E-01    0.21221E+05
    0.21702E-01    0.20984E+05
    0.22141E-01    0.20736E+05
    0.22588E-01    0.20479E+05
    0.23044E-01    0.20214E+05
    0.23510E-01    0.19942E+05
    0.23985E-01    0.19663E+05
    0.24469E-01    0.19378E+05
    0.24964E-01    0.19085E+05
    0.25468E-01    0.18786E+05
    0.25982E-01    0.18482E+05
    0.26507E-01    0.18171E+05
    0.27043E-01    0.17854E+05
    0.27589E-01    0.17531E+05
    0.28146E-01    0.17203E+05
    0.28715E-01    0.16870E+05
    0.29295E-01    0.16534E+05
    0.29887E-01    0.16195E+05
    0.30490E-01    0.15853E+05
