#    L    TT             EE             TE             PP             TP          
     2    0.22174E+05    0.58525E-01    0.35159E+02    0.78827E+06   -0.79858E+05
     3    0.18745E+05    0.96502E-01    0.41207E+02    0.12156E+07   -0.87040E+05
     4    0.16188E+05    0.10966E+00    0.40835E+02    0.15949E+07   -0.90727E+05
     5    0.14217E+05    0.98539E-01    0.36452E+02    0.19297E+07   -0.92847E+05
     6    0.12656E+05    0.73904E-01    0.29926E+02    0.22248E+07   -0.94122E+05
     7    0.11388E+05    0.47797E-01    0.22665E+02    0.24861E+07   -0.94907E+05
     8    0.10341E+05    0.27934E-01    0.15676E+02    0.27180E+07   -0.95352E+05
     9    0.94622E+04    0.16447E-01    0.96134E+01    0.29249E+07   -0.95530E+05
    10    0.87103E+04    0.11571E-01    0.48393E+01    0.31094E+07   -0.95454E+05
    11    0.80570E+04    0.10171E-01    0.14604E+01    0.32752E+07   -0.95197E+05
    12    0.74843E+04    0.97084E-02   -0.59388E+00    0.34234E+07   -0.94805E+05
    13    0.69826E+04    0.89526E-02   -0.15323E+01    0.35561E+07   -0.94330E+05
    14    0.65452E+04    0.78656E-02   -0.16004E+01    0.36752E+07   -0.93816E+05
    15    0.61638E+04    0.68465E-02   -0.10706E+01    0.37820E+07   -0.93251E+05
    16    0.58294E+04    0.62765E-02   -0.20786E+00    0.38778E+07   -0.92615E+05
    17    0.55316E+04    0.62477E-02    0.77859E+00    0.39637E+07   -0.91908E+05
    18    0.52607E+04    0.65633E-02    0.17146E+01    0.40407E+07   -0.91140E+05
    19    0.50154E+04    0.70074E-02    0.25041E+01    0.41094E+07   -0.90333E+05
    20    0.47933E+04    0.74523E-02    0.30831E+01    0.41703E+07   -0.89505E+05
    21    0.45926E+04    0.78730E-02    0.34514E+01    0.42242E+07   -0.88660E+05
    22    0.44108E+04    0.83675E-02    0.36302E+01    0.42720E+07   -0.87798E+05
    23    0.42460E+04    0.90627E-02    0.36642E+01    0.43142E+07   -0.86924E+05
    24    0.40966E+04    0.10036E-01    0.36021E+01    0.43509E+07   -0.86042E+05
    25    0.39611E+04    0.11313E-01    0.34834E+01    0.43828E+07   -0.85155E+05
    26    0.38376E+04    0.12866E-01    0.33441E+01    0.44102E+07   -0.84265E+05
    27    0.37250E+04    0.14668E-01    0.32081E+01    0.44336E+07   -0.83369E+05
    28    0.36218E+04    0.16717E-01    0.30948E+01    0.44533E+07   -0.82461E+05
    29    0.35271E+04    0.18975E-01    0.30109E+01    0.44693E+07   -0.81542E+05
    30    0.34398E+04    0.21415E-01    0.29557E+01    0.44817E+07   -0.80614E+05
    31    0.33595E+04    0.24048E-01    0.29158E+01    0.44910E+07   -0.79689E+05
    32    0.32861E+04    0.26881E-01    0.28772E+01    0.44975E+07   -0.78780E+05
    33    0.32190E+04    0.29914E-01    0.28345E+01    0.45015E+07   -0.77879E+05
    34    0.31574E+04    0.33157E-01    0.27859E+01    0.45032E+07   -0.76978E+05
    35    0.31009E+04    0.36602E-01    0.27319E+01    0.45026E+07   -0.76074E+05
    36    0.30490E+04    0.40252E-01    0.26722E+01    0.44999E+07   -0.75171E+05
    37    0.30012E+04    0.44140E-01    0.26040E+01    0.44953E+07   -0.74274E+05
    38    0.29570E+04    0.48302E-01    0.25264E+01    0.44890E+07   -0.73389E+05
    39    0.29164E+04    0.52728E-01    0.24416E+01    0.44810E+07   -0.72516E+05
    40    0.28790E+04    0.57399E-01    0.23520E+01    0.44715E+07   -0.71650E+05
    41    0.28448E+04    0.62310E-01    0.22587E+01    0.44604E+07   -0.70789E+05
    42    0.28134E+04    0.67474E-01    0.21599E+01    0.44481E+07   -0.69934E+05
    43    0.27848E+04    0.72910E-01    0.20523E+01    0.44344E+07   -0.69084E+05
    44    0.27584E+04    0.78621E-01    0.19340E+01    0.44195E+07   -0.68240E+05
    45    0.27345E+04    0.84622E-01    0.18030E+01    0.44036E+07   -0.67403E+05
    46    0.27127E+04    0.90924E-01    0.16555E+01    0.43867E+07   -0.66572E+05
    47    0.26928E+04    0.97515E-01    0.14919E+01    0.43689E+07   -0.65750E+05
    48    0.26747E+04    0.10438E+00    0.13158E+01    0.43503E+07   -0.64938E+05
    49    0.26584E+04    0.11150E+00    0.11303E+01    0.43309E+07   -0.64137E+05
    50    0.26440E+04    0.11881E+00    0.93179E+00    0.43108E+07   -0.63350E+05
    51    0.26312E+04    0.12629E+00    0.71566E+00    0.42901E+07   -0.62577E+05
    52    0.26202E+04    0.13402E+00    0.47947E+00    0.42688E+07   -0.61817E+05
    53    0.26104E+04    0.14218E+00    0.22315E+00    0.42469E+07   -0.61066E+05
    54    0.26018E+04    0.15077E+00   -0.45422E-01    0.42245E+07   -0.60323E+05
    55    0.25943E+04    0.15977E+00   -0.31824E+00    0.42017E+07   -0.59584E+05
    56    0.25882E+04    0.16907E+00   -0.59446E+00    0.41784E+07   -0.58849E+05
    57    0.25833E+04    0.17854E+00   -0.87563E+00    0.41548E+07   -0.58118E+05
    58    0.25796E+04    0.18818E+00   -0.11651E+01    0.41308E+07   -0.57394E+05
    59    0.25769E+04    0.19802E+00   -0.14663E+01    0.41064E+07   -0.56678E+05
    60    0.25751E+04    0.20809E+00   -0.17811E+01    0.40818E+07   -0.55975E+05
    61    0.25747E+04    0.21849E+00   -0.21105E+01    0.40568E+07   -0.55284E+05
    62    0.25748E+04    0.22919E+00   -0.24547E+01    0.40316E+07   -0.54605E+05
    63    0.25758E+04    0.24018E+00   -0.28127E+01    0.40062E+07   -0.53936E+05
    64    0.25778E+04    0.25145E+00   -0.31841E+01    0.39806E+07   -0.53277E+05
    65    0.25805E+04    0.26300E+00   -0.35678E+01    0.39548E+07   -0.52626E+05
    66    0.25841E+04    0.27476E+00   -0.39608E+01    0.39290E+07   -0.51981E+05
    67    0.25884E+04    0.28672E+00   -0.43619E+01    0.39030E+07   -0.51343E+05
    68    0.25937E+04    0.29894E+00   -0.47713E+01    0.38770E+07   -0.50711E+05
    69    0.25996E+04    0.31136E+00   -0.51895E+01    0.38510E+07   -0.50086E+05
    70    0.26064E+04    0.32402E+00   -0.56203E+01    0.38249E+07   -0.49467E+05
    71    0.26139E+04    0.33692E+00   -0.60674E+01    0.37988E+07   -0.48855E+05
    72    0.26220E+04    0.35002E+00   -0.65314E+01    0.37727E+07   -0.48251E+05
    73    0.26307E+04    0.36329E+00   -0.70116E+01    0.37466E+07   -0.47655E+05
    74    0.26400E+04    0.37671E+00   -0.75055E+01    0.37204E+07   -0.47066E+05
    75    0.26500E+04    0.39029E+00   -0.80103E+01    0.36943E+07   -0.46486E+05
    76    0.26607E+04    0.40403E+00   -0.85242E+01    0.36682E+07   -0.45914E+05
    77    0.26720E+04    0.41793E+00   -0.90463E+01    0.36421E+07   -0.45351E+05
    78    0.26841E+04    0.43200E+00   -0.95778E+01    0.36160E+07   -0.44796E+05
    79    0.26967E+04    0.44620E+00   -0.10115E+02    0.35900E+07   -0.44249E+05
    80    0.27099E+04    0.46052E+00   -0.10658E+02    0.35641E+07   -0.43709E+05
    81    0.27237E+04    0.47492E+00   -0.11207E+02    0.35382E+07   -0.43175E+05
    82    0.27381E+04    0.48942E+00   -0.11763E+02    0.35124E+07   -0.42649E+05
    83    0.27530E+04    0.50399E+00   -0.12326E+02    0.34867E+07   -0.42129E+05
    84    0.27684E+04    0.51862E+00   -0.12896E+02    0.34611E+07   -0.41615E+05
    85    0.27843E+04    0.53330E+00   -0.13474E+02    0.34356E+07   -0.41108E+05
    86    0.28006E+04    0.54802E+00   -0.14060E+02    0.34103E+07   -0.40606E+05
    87    0.28177E+04    0.56277E+00   -0.14654E+02    0.33851E+07   -0.40110E+05
    88    0.28350E+04    0.57754E+00   -0.15254E+02    0.33600E+07   -0.39621E+05
    89    0.28529E+04    0.59234E+00   -0.15862E+02    0.33350E+07   -0.39137E+05
    90    0.28713E+04    0.60712E+00   -0.16475E+02    0.33102E+07   -0.38661E+05
    91    0.28901E+04    0.62187E+00   -0.17093E+02    0.32856E+07   -0.38190E+05
