#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.155695E+04   0.678059E-01   0.244315E-01   0.359913E+01   0.502766E-07   0.332054E-02  -0.160688E-04
     3   0.139046E+04   0.105957E+00   0.282794E-01   0.373716E+01   0.610063E-07   0.330886E-02  -0.197186E-04
     4   0.130020E+04   0.118841E+00   0.278725E-01   0.364419E+01   0.702144E-07   0.322617E-02  -0.199708E-04
     5   0.123968E+04   0.107160E+00   0.245884E-01   0.330778E+01   0.781777E-07   0.311338E-02  -0.177417E-04
     6   0.119878E+04   0.818037E-01   0.199694E-01   0.285199E+01   0.850900E-07   0.299230E-02  -0.139139E-04
     7   0.117227E+04   0.546995E-01   0.152569E-01   0.236334E+01   0.911399E-07   0.287278E-02  -0.938557E-05
     8   0.115563E+04   0.335623E-01   0.112185E-01   0.189993E+01   0.964631E-07   0.275372E-02  -0.492105E-05
     9   0.114628E+04   0.206821E-01   0.818110E-02   0.149904E+01   0.101172E-06   0.263383E-02  -0.106511E-05
    10   0.114254E+04   0.145980E-01   0.617016E-02   0.118261E+01   0.105335E-06   0.251690E-02   0.182734E-05
    11   0.114256E+04   0.124613E-01   0.505178E-02   0.956116E+00   0.109048E-06   0.240971E-02   0.354733E-05
    12   0.114610E+04   0.118821E-01   0.463715E-02   0.817900E+00   0.112318E-06   0.231208E-02   0.406444E-05
    13   0.115089E+04   0.116023E-01   0.471502E-02   0.756979E+00   0.115245E-06   0.222551E-02   0.359472E-05
    14   0.115735E+04   0.114041E-01   0.512136E-02   0.749984E+00   0.117821E-06   0.214196E-02   0.251928E-05
    15   0.116486E+04   0.114764E-01   0.573346E-02   0.781108E+00   0.120120E-06   0.206317E-02   0.120151E-05
    16   0.117466E+04   0.120201E-01   0.646522E-02   0.829615E+00   0.122147E-06   0.198784E-02  -0.138793E-06
    17   0.118619E+04   0.129687E-01   0.727059E-02   0.879102E+00   0.123931E-06   0.191653E-02  -0.135391E-05
    18   0.119799E+04   0.141873E-01   0.811739E-02   0.919364E+00   0.125507E-06   0.185013E-02  -0.230260E-05
    19   0.121079E+04   0.155470E-01   0.899462E-02   0.951499E+00   0.126885E-06   0.178714E-02  -0.282559E-05
    20   0.122298E+04   0.169389E-01   0.989719E-02   0.969674E+00   0.128075E-06   0.172608E-02  -0.282237E-05
    21   0.123539E+04   0.184073E-01   0.108225E-01   0.975964E+00   0.129099E-06   0.166754E-02  -0.244074E-05
    22   0.124812E+04   0.200491E-01   0.117688E-01   0.970095E+00   0.129977E-06   0.161238E-02  -0.188091E-05
    23   0.126076E+04   0.219453E-01   0.127347E-01   0.958018E+00   0.130721E-06   0.156011E-02  -0.131423E-05
    24   0.127355E+04   0.241580E-01   0.137185E-01   0.945993E+00   0.131337E-06   0.151007E-02  -0.868230E-06
    25   0.128664E+04   0.266567E-01   0.147170E-01   0.930809E+00   0.131837E-06   0.146215E-02  -0.528067E-06
    26   0.129959E+04   0.294029E-01   0.157273E-01   0.918744E+00   0.132233E-06   0.141641E-02  -0.265109E-06
    27   0.131279E+04   0.323908E-01   0.167505E-01   0.910522E+00   0.132534E-06   0.137307E-02  -0.135330E-06
    28   0.132609E+04   0.356016E-01   0.177879E-01   0.900188E+00   0.132747E-06   0.133226E-02  -0.198080E-06
    29   0.133943E+04   0.390294E-01   0.188390E-01   0.889852E+00   0.132874E-06   0.129375E-02  -0.443319E-06
    30   0.135304E+04   0.426722E-01   0.199024E-01   0.869210E+00   0.132915E-06   0.125716E-02  -0.820996E-06
    31   0.136629E+04   0.465235E-01   0.209765E-01   0.844224E+00   0.132881E-06   0.122199E-02  -0.118973E-05
    32   0.137997E+04   0.506023E-01   0.220595E-01   0.806447E+00   0.132786E-06   0.118784E-02  -0.141475E-05
    33   0.139357E+04   0.548684E-01   0.231506E-01   0.757921E+00   0.132632E-06   0.115502E-02  -0.147640E-05
    34   0.140709E+04   0.593427E-01   0.242487E-01   0.703507E+00   0.132422E-06   0.112387E-02  -0.140015E-05
    35   0.142115E+04   0.640127E-01   0.253509E-01   0.631877E+00   0.132161E-06   0.109430E-02  -0.127754E-05
    36   0.143485E+04   0.688953E-01   0.264549E-01   0.550616E+00   0.131853E-06   0.106604E-02  -0.119086E-05
    37   0.144870E+04   0.740495E-01   0.275623E-01   0.455210E+00   0.131501E-06   0.103872E-02  -0.112080E-05
    38   0.146277E+04   0.794987E-01   0.286746E-01   0.349839E+00   0.131109E-06   0.101204E-02  -0.103223E-05
    39   0.147697E+04   0.852315E-01   0.297893E-01   0.235962E+00   0.130680E-06   0.986156E-03  -0.927535E-06
    40   0.149124E+04   0.912300E-01   0.309028E-01   0.113336E+00   0.130216E-06   0.961319E-03  -0.818415E-06
    41   0.150550E+04   0.974818E-01   0.320117E-01  -0.180788E-01   0.129718E-06   0.937722E-03  -0.715110E-06
    42   0.151977E+04   0.103996E+00   0.331147E-01  -0.157568E+00   0.129189E-06   0.915303E-03  -0.622168E-06
    43   0.153407E+04   0.110785E+00   0.342108E-01  -0.304627E+00   0.128631E-06   0.893934E-03  -0.542708E-06
    44   0.154844E+04   0.117862E+00   0.352989E-01  -0.460360E+00   0.128048E-06   0.873490E-03  -0.479845E-06
    45   0.156297E+04   0.125234E+00   0.363780E-01  -0.626172E+00   0.127441E-06   0.853846E-03  -0.436687E-06
    46   0.157761E+04   0.132906E+00   0.374472E-01  -0.802952E+00   0.126813E-06   0.834888E-03  -0.414653E-06
    47   0.159236E+04   0.140870E+00   0.385048E-01  -0.991380E+00   0.126165E-06   0.816537E-03  -0.408432E-06
    48   0.160720E+04   0.149112E+00   0.395493E-01  -0.119210E+01   0.125500E-06   0.798723E-03  -0.411047E-06
