#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102022E-04   0.192965E+08   0.192965E+08   0.257153E+08   0.257149E+08   0.192966E+08   0.192965E+08   0.192965E+08   0.193030E+08  -0.465616E+00   0.979959E+07   0.979959E+07   0.583923E+01
   0.112759E-04   0.192965E+08   0.192965E+08   0.257123E+08   0.257119E+08   0.192966E+08   0.192965E+08   0.192965E+08   0.193030E+08  -0.465615E+00   0.979959E+07   0.979958E+07   0.645359E+01
   0.124627E-04   0.192965E+08   0.192965E+08   0.257087E+08   0.257081E+08   0.192966E+08   0.192965E+08   0.192965E+08   0.193030E+08  -0.465615E+00   0.979958E+07   0.979958E+07   0.713254E+01
   0.137743E-04   0.192965E+08   0.192965E+08   0.257043E+08   0.257035E+08   0.192966E+08   0.192965E+08   0.192965E+08   0.193030E+08  -0.465615E+00   0.979958E+07   0.979958E+07   0.788285E+01
   0.152240E-04   0.192965E+08   0.192965E+08   0.256988E+08   0.256980E+08   0.192966E+08   0.192965E+08   0.192965E+08   0.193029E+08  -0.465615E+00   0.979957E+07   0.979957E+07   0.871200E+01
   0.168262E-04   0.192965E+08   0.192965E+08   0.256922E+08   0.256911E+08   0.192966E+08   0.192965E+08   0.192965E+08   0.193029E+08  -0.465614E+00   0.979957E+07   0.979957E+07   0.962825E+01
   0.185971E-04   0.192965E+08   0.192965E+08   0.256841E+08   0.256828E+08   0.192966E+08   0.192965E+08   0.192965E+08   0.193029E+08  -0.465614E+00   0.979956E+07   0.979956E+07   0.106407E+02
   0.205544E-04   0.192965E+08   0.192965E+08   0.256743E+08   0.256726E+08   0.192966E+08   0.192965E+08   0.192965E+08   0.193029E+08  -0.465613E+00   0.979955E+07   0.979955E+07   0.117594E+02
   0.227177E-04   0.192965E+08   0.192964E+08   0.256622E+08   0.256602E+08   0.192965E+08   0.192965E+08   0.192965E+08   0.193029E+08  -0.465613E+00   0.979954E+07   0.979954E+07   0.129954E+02
   0.251086E-04   0.192964E+08   0.192964E+08   0.256475E+08   0.256451E+08   0.192965E+08   0.192964E+08   0.192964E+08   0.193028E+08  -0.465612E+00   0.979953E+07   0.979953E+07   0.143610E+02
   0.277512E-04   0.192964E+08   0.192964E+08   0.256295E+08   0.256266E+08   0.192965E+08   0.192964E+08   0.192964E+08   0.193028E+08  -0.465611E+00   0.979951E+07   0.979951E+07   0.158695E+02
   0.306719E-04   0.192964E+08   0.192964E+08   0.256076E+08   0.256040E+08   0.192964E+08   0.192964E+08   0.192964E+08   0.193028E+08  -0.465610E+00   0.979949E+07   0.979949E+07   0.175358E+02
   0.338999E-04   0.192963E+08   0.192963E+08   0.255808E+08   0.255764E+08   0.192964E+08   0.192963E+08   0.192963E+08   0.193027E+08  -0.465609E+00   0.979947E+07   0.979947E+07   0.193760E+02
   0.374678E-04   0.192963E+08   0.192962E+08   0.255481E+08   0.255428E+08   0.192963E+08   0.192963E+08   0.192963E+08   0.193026E+08  -0.465607E+00   0.979944E+07   0.979944E+07   0.214081E+02
   0.414111E-04   0.192962E+08   0.192962E+08   0.255082E+08   0.255017E+08   0.192963E+08   0.192962E+08   0.192962E+08   0.193026E+08  -0.465605E+00   0.979941E+07   0.979940E+07   0.236515E+02
   0.457694E-04   0.192961E+08   0.192961E+08   0.254596E+08   0.254517E+08   0.192962E+08   0.192961E+08   0.192961E+08   0.193025E+08  -0.465602E+00   0.979936E+07   0.979936E+07   0.261277E+02
   0.505864E-04   0.192960E+08   0.192960E+08   0.254003E+08   0.253906E+08   0.192961E+08   0.192960E+08   0.192960E+08   0.193024E+08  -0.465599E+00   0.979931E+07   0.979931E+07   0.288599E+02
   0.559104E-04   0.192959E+08   0.192959E+08   0.253280E+08   0.253163E+08   0.192960E+08   0.192959E+08   0.192959E+08   0.193022E+08  -0.465596E+00   0.979925E+07   0.979924E+07   0.318735E+02
   0.617948E-04   0.192957E+08   0.192957E+08   0.252400E+08   0.252257E+08   0.192958E+08   0.192957E+08   0.192957E+08   0.193020E+08  -0.465591E+00   0.979917E+07   0.979916E+07   0.351960E+02
   0.682984E-04   0.192955E+08   0.192955E+08   0.251329E+08   0.251154E+08   0.192956E+08   0.192955E+08   0.192955E+08   0.193018E+08  -0.465585E+00   0.979907E+07   0.979907E+07   0.388570E+02
   0.754865E-04   0.192953E+08   0.192953E+08   0.250026E+08   0.249814E+08   0.192954E+08   0.192953E+08   0.192953E+08   0.193016E+08  -0.465579E+00   0.979896E+07   0.979895E+07   0.428883E+02
   0.834311E-04   0.192950E+08   0.192950E+08   0.248443E+08   0.248185E+08   0.192951E+08   0.192950E+08   0.192950E+08   0.193012E+08  -0.465570E+00   0.979882E+07   0.979880E+07   0.473237E+02
   0.922119E-04   0.192947E+08   0.192946E+08   0.246521E+08   0.246208E+08   0.192948E+08   0.192947E+08   0.192947E+08   0.193008E+08  -0.465560E+00   0.979864E+07   0.979863E+07   0.521987E+02
   0.101917E-03   0.192943E+08   0.192942E+08   0.244193E+08   0.243813E+08   0.192943E+08   0.192943E+08   0.192943E+08   0.193004E+08  -0.465548E+00   0.979843E+07   0.979841E+07   0.575502E+02
