#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105664E-04   0.181906E+08   0.181906E+08   0.242416E+08   0.242413E+08   0.181907E+08   0.181906E+08   0.181906E+08   0.181966E+08  -0.504195E+00   0.909301E+07   0.909301E+07   0.567854E+01
   0.116736E-04   0.181906E+08   0.181906E+08   0.242389E+08   0.242384E+08   0.181907E+08   0.181906E+08   0.181906E+08   0.181966E+08  -0.504193E+00   0.909300E+07   0.909300E+07   0.627335E+01
   0.128968E-04   0.181905E+08   0.181905E+08   0.242355E+08   0.242349E+08   0.181906E+08   0.181906E+08   0.181905E+08   0.181966E+08  -0.504190E+00   0.909298E+07   0.909298E+07   0.693043E+01
   0.142481E-04   0.181905E+08   0.181905E+08   0.242314E+08   0.242307E+08   0.181906E+08   0.181905E+08   0.181905E+08   0.181966E+08  -0.504187E+00   0.909297E+07   0.909297E+07   0.765627E+01
   0.157410E-04   0.181905E+08   0.181905E+08   0.242263E+08   0.242255E+08   0.181906E+08   0.181905E+08   0.181905E+08   0.181966E+08  -0.504183E+00   0.909295E+07   0.909295E+07   0.845805E+01
   0.173904E-04   0.181905E+08   0.181905E+08   0.242202E+08   0.242192E+08   0.181905E+08   0.181905E+08   0.181905E+08   0.181965E+08  -0.504179E+00   0.909293E+07   0.909293E+07   0.934367E+01
   0.192126E-04   0.181904E+08   0.181904E+08   0.242127E+08   0.242114E+08   0.181905E+08   0.181904E+08   0.181904E+08   0.181965E+08  -0.504173E+00   0.909290E+07   0.909290E+07   0.103219E+02
   0.212258E-04   0.181904E+08   0.181904E+08   0.242036E+08   0.242020E+08   0.181905E+08   0.181904E+08   0.181904E+08   0.181964E+08  -0.504166E+00   0.909287E+07   0.909287E+07   0.114023E+02
   0.234498E-04   0.181903E+08   0.181903E+08   0.241924E+08   0.241905E+08   0.181904E+08   0.181903E+08   0.181903E+08   0.181964E+08  -0.504158E+00   0.909284E+07   0.909283E+07   0.125955E+02
   0.259069E-04   0.181902E+08   0.181902E+08   0.241788E+08   0.241765E+08   0.181903E+08   0.181902E+08   0.181902E+08   0.181963E+08  -0.504147E+00   0.909279E+07   0.909279E+07   0.139132E+02
   0.286215E-04   0.181901E+08   0.181901E+08   0.241622E+08   0.241594E+08   0.181902E+08   0.181901E+08   0.181901E+08   0.181962E+08  -0.504135E+00   0.909273E+07   0.909273E+07   0.153683E+02
   0.316205E-04   0.181900E+08   0.181900E+08   0.241419E+08   0.241385E+08   0.181901E+08   0.181900E+08   0.181900E+08   0.181961E+08  -0.504120E+00   0.909266E+07   0.909266E+07   0.169748E+02
   0.349338E-04   0.181899E+08   0.181899E+08   0.241172E+08   0.241131E+08   0.181900E+08   0.181899E+08   0.181899E+08   0.181959E+08  -0.504101E+00   0.909258E+07   0.909257E+07   0.187484E+02
   0.385942E-04   0.181897E+08   0.181897E+08   0.240871E+08   0.240820E+08   0.181898E+08   0.181897E+08   0.181897E+08   0.181957E+08  -0.504078E+00   0.909247E+07   0.909247E+07   0.207061E+02
   0.426382E-04   0.181895E+08   0.181895E+08   0.240504E+08   0.240442E+08   0.181896E+08   0.181895E+08   0.181895E+08   0.181955E+08  -0.504050E+00   0.909234E+07   0.909234E+07   0.228665E+02
   0.471059E-04   0.181893E+08   0.181892E+08   0.240057E+08   0.239982E+08   0.181893E+08   0.181893E+08   0.181893E+08   0.181953E+08  -0.504016E+00   0.909219E+07   0.909218E+07   0.252501E+02
