#    L    TT             EE             TE             PP             TP          
     2    0.97997E+05    0.92318E-01    0.37482E+02    0.12759E+07   -0.61443E+05
     3    0.31930E+06    0.18113E+00    0.62040E+01    0.19021E+07   -0.35132E+06
     4    0.23724E+06    0.32039E+00    0.62071E+02    0.24192E+07   -0.13732E+06
     5    0.68981E+06    0.85252E+00   -0.40884E+03    0.28918E+07    0.63760E+06
     6    0.76706E+06    0.66355E+00   -0.24457E+03    0.33405E+07    0.78687E+06
     7    0.64553E+06    0.29431E+01   -0.77623E+03    0.36577E+07   -0.37816E+06
     8    0.18294E+07    0.81932E+01   -0.33576E+04    0.38193E+07   -0.10728E+07
     9    0.13127E+07    0.59272E+01   -0.25054E+04    0.39792E+07   -0.48120E+06
    10    0.11347E+07    0.72489E+01   -0.26231E+04    0.42459E+07    0.63261E+06
    11    0.33347E+07    0.38333E+02   -0.10898E+05    0.46434E+07    0.21902E+07
    12    0.26551E+07    0.84954E+02   -0.14400E+05    0.50262E+07    0.21869E+07
    13    0.14227E+07    0.11424E+03   -0.87410E+04    0.52290E+07    0.98740E+06
    14    0.32184E+07    0.10219E+03    0.46395E+04    0.51779E+07   -0.21899E+06
    15    0.65460E+07    0.67977E+02    0.15898E+05    0.51440E+07   -0.11462E+06
    16    0.89519E+07    0.36942E+02    0.16410E+05    0.53817E+07    0.19828E+07
    17    0.92305E+07    0.15849E+02    0.10828E+05    0.57342E+07    0.40851E+07
    18    0.70103E+07    0.55778E+01    0.57838E+04    0.59869E+07    0.42115E+07
    19    0.40079E+07    0.20421E+01    0.25433E+04    0.61057E+07    0.30809E+07
    20    0.20054E+07    0.70820E+00    0.92395E+03    0.61142E+07    0.18809E+07
    21    0.95698E+06    0.21410E+00    0.31347E+03    0.60868E+07    0.97496E+06
    22    0.41702E+06    0.61779E-01    0.89938E+02    0.60926E+07    0.46568E+06
    23    0.16853E+06    0.37797E-01    0.23590E+02    0.61284E+07    0.23589E+06
    24    0.67888E+05    0.25894E-01    0.27825E+01    0.61754E+07    0.13440E+06
    25    0.36266E+05    0.14165E-01   -0.38401E+01    0.62244E+07    0.93487E+05
    26    0.21382E+05    0.12932E-01   -0.58086E+01    0.62692E+07    0.73253E+05
    27    0.12235E+05    0.17232E-01   -0.56607E+01    0.63086E+07    0.61587E+05
    28    0.78668E+04    0.20067E-01   -0.42465E+01    0.63421E+07    0.53998E+05
    29    0.62232E+04    0.21477E-01   -0.26666E+01    0.63699E+07    0.48714E+05
    30    0.53330E+04    0.22990E-01   -0.18153E+01    0.63918E+07    0.44737E+05
    31    0.46601E+04    0.25032E-01   -0.15082E+01    0.64086E+07    0.41472E+05
    32    0.40634E+04    0.27677E-01   -0.13455E+01    0.64210E+07    0.38520E+05
    33    0.35461E+04    0.30767E-01   -0.11469E+01    0.64293E+07    0.35878E+05
    34    0.31395E+04    0.34105E-01   -0.82729E+00    0.64339E+07    0.33611E+05
    35    0.28443E+04    0.37555E-01   -0.46691E+00    0.64350E+07    0.31659E+05
    36    0.26465E+04    0.41044E-01   -0.16955E+00    0.64329E+07    0.29939E+05
    37    0.25053E+04    0.44682E-01    0.35515E-01    0.64278E+07    0.28378E+05
    38    0.23813E+04    0.48603E-01    0.14719E+00    0.64199E+07    0.26921E+05
    39    0.22683E+04    0.52825E-01    0.19353E+00    0.64094E+07    0.25565E+05
    40    0.21682E+04    0.57342E-01    0.20970E+00    0.63966E+07    0.24318E+05
    41    0.20825E+04    0.62154E-01    0.22377E+00    0.63814E+07    0.23183E+05
    42    0.20101E+04    0.67267E-01    0.23642E+00    0.63642E+07    0.22152E+05
    43    0.19496E+04    0.72687E-01    0.24149E+00    0.63451E+07    0.21209E+05
    44    0.18994E+04    0.78406E-01    0.23370E+00    0.63241E+07    0.20340E+05
    45    0.18582E+04    0.84425E-01    0.20785E+00    0.63016E+07    0.19531E+05
    46    0.18248E+04    0.90745E-01    0.15808E+00    0.62775E+07    0.18771E+05
    47    0.17977E+04    0.97352E-01    0.85838E-01    0.62521E+07    0.18054E+05
    48    0.17761E+04    0.10423E+00   -0.29641E-02    0.62254E+07    0.17377E+05
    49    0.17589E+04    0.11136E+00   -0.10301E+00    0.61976E+07    0.16739E+05
    50    0.17456E+04    0.11868E+00   -0.21575E+00    0.61687E+07    0.16136E+05
    51    0.17350E+04    0.12616E+00   -0.34436E+00    0.61389E+07    0.15566E+05
    52    0.17271E+04    0.13390E+00   -0.49315E+00    0.61081E+07    0.15027E+05
    53    0.17216E+04    0.14206E+00   -0.66489E+00    0.60766E+07    0.14519E+05
    54    0.17181E+04    0.15065E+00   -0.85439E+00    0.60443E+07    0.14041E+05
    55    0.17169E+04    0.15966E+00   -0.10563E+01    0.60113E+07    0.13591E+05
    56    0.17180E+04    0.16896E+00   -0.12717E+01    0.59777E+07    0.13169E+05
    57    0.17213E+04    0.17843E+00   -0.15009E+01    0.59435E+07    0.12770E+05
    58    0.17264E+04    0.18808E+00   -0.17453E+01    0.59088E+07    0.12392E+05
    59    0.17330E+04    0.19792E+00   -0.20061E+01    0.58736E+07    0.12030E+05
    60    0.17410E+04    0.20801E+00   -0.22834E+01    0.58379E+07    0.11680E+05
    61    0.17503E+04    0.21841E+00   -0.25766E+01    0.58018E+07    0.11340E+05
    62    0.17604E+04    0.22913E+00   -0.28861E+01    0.57653E+07    0.11011E+05
    63    0.17715E+04    0.24013E+00   -0.32122E+01    0.57285E+07    0.10694E+05
    64    0.17837E+04    0.25142E+00   -0.35552E+01    0.56915E+07    0.10391E+05
    65    0.17967E+04    0.26298E+00   -0.39149E+01    0.56542E+07    0.10105E+05
    66    0.18108E+04    0.27474E+00   -0.42889E+01    0.56168E+07    0.98356E+04
    67    0.18257E+04    0.28671E+00   -0.46744E+01    0.55793E+07    0.95826E+04
    68    0.18416E+04    0.29893E+00   -0.50699E+01    0.55417E+07    0.93440E+04
    69    0.18583E+04    0.31135E+00   -0.54740E+01    0.55040E+07    0.91180E+04
    70    0.18757E+04    0.32402E+00   -0.58885E+01    0.54662E+07    0.89029E+04
    71    0.18937E+04    0.33691E+00   -0.63160E+01    0.54285E+07    0.86970E+04
    72    0.19123E+04    0.35001E+00   -0.67577E+01    0.53907E+07    0.84991E+04
    73    0.19315E+04    0.36328E+00   -0.72143E+01    0.53530E+07    0.83082E+04
    74    0.19511E+04    0.37670E+00   -0.76846E+01    0.53152E+07    0.81233E+04
    75    0.19715E+04    0.39028E+00   -0.81672E+01    0.52774E+07    0.79432E+04
    76    0.19924E+04    0.40403E+00   -0.86613E+01    0.52397E+07    0.77673E+04
    77    0.20139E+04    0.41792E+00   -0.91664E+01    0.52020E+07    0.75957E+04
    78    0.20361E+04    0.43200E+00   -0.96838E+01    0.51643E+07    0.74290E+04
    79    0.20587E+04    0.44620E+00   -0.10209E+02    0.51267E+07    0.72678E+04
    80    0.20818E+04    0.46053E+00   -0.10744E+02    0.50892E+07    0.71126E+04
    81    0.21054E+04    0.47493E+00   -0.11289E+02    0.50518E+07    0.69639E+04
    82    0.21294E+04    0.48943E+00   -0.11842E+02    0.50146E+07    0.68216E+04
    83    0.21538E+04    0.50399E+00   -0.12403E+02    0.49775E+07    0.66854E+04
    84    0.21787E+04    0.51863E+00   -0.12971E+02    0.49406E+07    0.65552E+04
    85    0.22038E+04    0.53330E+00   -0.13547E+02    0.49038E+07    0.64307E+04
