#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.103480E-04   0.188589E+08   0.188589E+08   0.251322E+08   0.251318E+08   0.188590E+08   0.188589E+08   0.188589E+08   0.188652E+08  -0.480515E+00   0.952706E+07   0.952706E+07   0.576663E+01
   0.114352E-04   0.188589E+08   0.188589E+08   0.251293E+08   0.251288E+08   0.188590E+08   0.188589E+08   0.188589E+08   0.188652E+08  -0.480514E+00   0.952705E+07   0.952705E+07   0.637229E+01
   0.126366E-04   0.188589E+08   0.188589E+08   0.251258E+08   0.251252E+08   0.188590E+08   0.188589E+08   0.188589E+08   0.188652E+08  -0.480513E+00   0.952705E+07   0.952705E+07   0.704153E+01
   0.139643E-04   0.188589E+08   0.188589E+08   0.251215E+08   0.251207E+08   0.188590E+08   0.188589E+08   0.188589E+08   0.188652E+08  -0.480511E+00   0.952704E+07   0.952704E+07   0.778098E+01
   0.154314E-04   0.188588E+08   0.188588E+08   0.251162E+08   0.251153E+08   0.188589E+08   0.188589E+08   0.188588E+08   0.188651E+08  -0.480509E+00   0.952703E+07   0.952703E+07   0.859799E+01
   0.170527E-04   0.188588E+08   0.188588E+08   0.251098E+08   0.251087E+08   0.188589E+08   0.188588E+08   0.188588E+08   0.188651E+08  -0.480507E+00   0.952701E+07   0.952701E+07   0.950068E+01
   0.188443E-04   0.188588E+08   0.188588E+08   0.251019E+08   0.251006E+08   0.188589E+08   0.188588E+08   0.188588E+08   0.188651E+08  -0.480505E+00   0.952700E+07   0.952700E+07   0.104980E+02
   0.208241E-04   0.188588E+08   0.188588E+08   0.250923E+08   0.250908E+08   0.188589E+08   0.188588E+08   0.188588E+08   0.188650E+08  -0.480501E+00   0.952698E+07   0.952698E+07   0.115998E+02
   0.230119E-04   0.188587E+08   0.188587E+08   0.250807E+08   0.250787E+08   0.188588E+08   0.188587E+08   0.188587E+08   0.188650E+08  -0.480497E+00   0.952695E+07   0.952695E+07   0.128169E+02
   0.254296E-04   0.188587E+08   0.188587E+08   0.250664E+08   0.250640E+08   0.188588E+08   0.188587E+08   0.188587E+08   0.188649E+08  -0.480493E+00   0.952692E+07   0.952692E+07   0.141614E+02
   0.281013E-04   0.188586E+08   0.188586E+08   0.250490E+08   0.250461E+08   0.188587E+08   0.188586E+08   0.188586E+08   0.188649E+08  -0.480487E+00   0.952688E+07   0.952688E+07   0.156463E+02
   0.310538E-04   0.188585E+08   0.188585E+08   0.250277E+08   0.250242E+08   0.188586E+08   0.188585E+08   0.188585E+08   0.188648E+08  -0.480479E+00   0.952684E+07   0.952684E+07   0.172863E+02
   0.343164E-04   0.188584E+08   0.188584E+08   0.250018E+08   0.249975E+08   0.188585E+08   0.188585E+08   0.188584E+08   0.188647E+08  -0.480471E+00   0.952679E+07   0.952678E+07   0.190973E+02
