#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    45    0.12760E+04    0.11732E+01   -0.36528E-04    0.11732E+01    0.87324E-01   -0.26998E-07   -0.36528E-04   -0.26998E-07    0.95872E-10
    46    0.12943E+04    0.10395E+01   -0.35160E-04    0.10395E+01    0.93798E-01   -0.29123E-07   -0.35160E-04   -0.29123E-07    0.91263E-10
    47    0.13128E+04    0.89206E+00   -0.33867E-04    0.89206E+00    0.10057E+00   -0.31281E-07   -0.33867E-04   -0.31281E-07    0.86941E-10
    48    0.13314E+04    0.73481E+00   -0.32641E-04    0.73481E+00    0.10763E+00   -0.33162E-07   -0.32641E-04   -0.33162E-07    0.82888E-10
    49    0.13501E+04    0.57104E+00   -0.31474E-04    0.57104E+00    0.11495E+00   -0.34457E-07   -0.31474E-04   -0.34457E-07    0.79082E-10
    50    0.13693E+04    0.39728E+00   -0.30360E-04    0.39728E+00    0.12249E+00   -0.34855E-07   -0.30360E-04   -0.34855E-07    0.75505E-10
    51    0.13886E+04    0.20876E+00   -0.29293E-04    0.20876E+00    0.13020E+00   -0.34151E-07   -0.29293E-04   -0.34151E-07    0.72137E-10
    52    0.14084E+04    0.11483E-02   -0.28270E-04    0.11483E-02    0.13820E+00   -0.32552E-07   -0.28270E-04   -0.32552E-07    0.68964E-10
    53    0.14282E+04   -0.22791E+00   -0.27290E-04   -0.22791E+00    0.14662E+00   -0.30371E-07   -0.27290E-04   -0.30371E-07    0.65973E-10
    54    0.14479E+04   -0.47281E+00   -0.26352E-04   -0.47281E+00    0.15547E+00   -0.27917E-07   -0.26352E-04   -0.27917E-07    0.63152E-10
    55    0.14677E+04   -0.72782E+00   -0.25454E-04   -0.72782E+00    0.16474E+00   -0.25504E-07   -0.25454E-04   -0.25504E-07    0.60487E-10
    56    0.14880E+04   -0.99365E+00   -0.24596E-04   -0.99365E+00    0.17430E+00   -0.23388E-07   -0.24596E-04   -0.23388E-07    0.57967E-10
    57    0.15085E+04   -0.12705E+01   -0.23777E-04   -0.12705E+01    0.18402E+00   -0.21610E-07   -0.23777E-04   -0.21610E-07    0.55582E-10
    58    0.15294E+04   -0.15596E+01   -0.22994E-04   -0.15596E+01    0.19391E+00   -0.20160E-07   -0.22994E-04   -0.20160E-07    0.53324E-10
    59    0.15505E+04   -0.18624E+01   -0.22248E-04   -0.18624E+01    0.20400E+00   -0.19025E-07   -0.22248E-04   -0.19025E-07    0.51184E-10
    60    0.15718E+04   -0.21785E+01   -0.21538E-04   -0.21785E+01    0.21433E+00   -0.18193E-07   -0.21538E-04   -0.18193E-07    0.49156E-10
    61    0.15936E+04   -0.25077E+01   -0.20861E-04   -0.25077E+01    0.22499E+00   -0.17654E-07   -0.20861E-04   -0.17654E-07    0.47229E-10
    62    0.16153E+04   -0.28505E+01   -0.20215E-04   -0.28505E+01    0.23597E+00   -0.17414E-07   -0.20215E-04   -0.17414E-07    0.45400E-10
    63    0.16371E+04   -0.32076E+01   -0.19597E-04   -0.32076E+01    0.24723E+00   -0.17480E-07   -0.19597E-04   -0.17480E-07    0.43661E-10
    64    0.16594E+04   -0.35796E+01   -0.19003E-04   -0.35796E+01    0.25878E+00   -0.17860E-07   -0.19003E-04   -0.17860E-07    0.42009E-10
    65    0.16817E+04   -0.39669E+01   -0.18430E-04   -0.39669E+01    0.27061E+00   -0.18560E-07   -0.18430E-04   -0.18560E-07    0.40437E-10
    66    0.17044E+04   -0.43672E+01   -0.17874E-04   -0.43672E+01    0.28266E+00   -0.19545E-07   -0.17874E-04   -0.19545E-07    0.38940E-10
    67    0.17273E+04   -0.47781E+01   -0.17336E-04   -0.47781E+01    0.29491E+00   -0.20609E-07   -0.17336E-04   -0.20609E-07    0.37514E-10
    68    0.17506E+04   -0.51985E+01   -0.16816E-04   -0.51985E+01    0.30741E+00   -0.21502E-07   -0.16816E-04   -0.21502E-07    0.36156E-10
    69    0.17742E+04   -0.56270E+01   -0.16314E-04   -0.56270E+01    0.32012E+00   -0.21972E-07   -0.16314E-04   -0.21972E-07    0.34861E-10
    70    0.17981E+04   -0.60658E+01   -0.15830E-04   -0.60658E+01    0.33307E+00   -0.21771E-07   -0.15830E-04   -0.21771E-07    0.33626E-10
    71    0.18221E+04   -0.65177E+01   -0.15366E-04   -0.65177E+01    0.34624E+00   -0.20743E-07   -0.15366E-04   -0.20743E-07    0.32446E-10
    72    0.18464E+04   -0.69836E+01   -0.14919E-04   -0.69836E+01    0.35961E+00   -0.19111E-07   -0.14919E-04   -0.19111E-07    0.31320E-10
    73    0.18709E+04   -0.74638E+01   -0.14490E-04   -0.74638E+01    0.37314E+00   -0.17194E-07   -0.14490E-04   -0.17194E-07    0.30244E-10
    74    0.18956E+04   -0.79570E+01   -0.14078E-04   -0.79570E+01    0.38681E+00   -0.15310E-07   -0.14078E-04   -0.15310E-07    0.29215E-10
    75    0.19206E+04   -0.84612E+01   -0.13682E-04   -0.84612E+01    0.40065E+00   -0.13777E-07   -0.13682E-04   -0.13777E-07    0.28230E-10
    76    0.19459E+04   -0.89755E+01   -0.13301E-04   -0.89755E+01    0.41464E+00   -0.12845E-07   -0.13301E-04   -0.12845E-07    0.27288E-10
    77    0.19716E+04   -0.94995E+01   -0.12934E-04   -0.94995E+01    0.42877E+00   -0.12491E-07   -0.12934E-04   -0.12491E-07    0.26386E-10
    78    0.19977E+04   -0.10035E+02   -0.12581E-04   -0.10035E+02    0.44309E+00   -0.12623E-07   -0.12581E-04   -0.12623E-07    0.25521E-10
    79    0.20240E+04   -0.10577E+02   -0.12240E-04   -0.10577E+02    0.45751E+00   -0.13152E-07   -0.12240E-04   -0.13152E-07    0.24693E-10
    80    0.20506E+04   -0.11128E+02   -0.11909E-04   -0.11128E+02    0.47207E+00   -0.13985E-07   -0.11909E-04   -0.13985E-07    0.23898E-10
    81    0.20775E+04   -0.11688E+02   -0.11589E-04   -0.11688E+02    0.48669E+00   -0.15021E-07   -0.11589E-04   -0.15021E-07    0.23136E-10
    82    0.21046E+04   -0.12256E+02   -0.11279E-04   -0.12256E+02    0.50140E+00   -0.16123E-07   -0.11279E-04   -0.16123E-07    0.22405E-10
    83    0.21320E+04   -0.12833E+02   -0.10978E-04   -0.12833E+02    0.51618E+00   -0.17143E-07   -0.10978E-04   -0.17143E-07    0.21704E-10
    84    0.21597E+04   -0.13416E+02   -0.10687E-04   -0.13416E+02    0.53101E+00   -0.17933E-07   -0.10687E-04   -0.17933E-07    0.21030E-10
    85    0.21876E+04   -0.14007E+02   -0.10404E-04   -0.14007E+02    0.54588E+00   -0.18346E-07   -0.10404E-04   -0.18346E-07    0.20384E-10
    86    0.22156E+04   -0.14605E+02   -0.10131E-04   -0.14605E+02    0.56077E+00   -0.18279E-07   -0.10131E-04   -0.18279E-07    0.19762E-10
    87    0.22441E+04   -0.15208E+02   -0.98656E-05   -0.15208E+02    0.57568E+00   -0.17817E-07   -0.98656E-05   -0.17817E-07    0.19165E-10
    88    0.22727E+04   -0.15818E+02   -0.96091E-05   -0.15818E+02    0.59061E+00   -0.17087E-07   -0.96091E-05   -0.17087E-07    0.18591E-10
    89    0.23016E+04   -0.16435E+02   -0.93606E-05   -0.16435E+02    0.60554E+00   -0.16219E-07   -0.93606E-05   -0.16219E-07    0.18038E-10
    90    0.23307E+04   -0.17056E+02   -0.91200E-05   -0.17056E+02    0.62044E+00   -0.15343E-07   -0.91200E-05   -0.15343E-07    0.17506E-10
    91    0.23600E+04   -0.17681E+02   -0.88870E-05   -0.17681E+02    0.63529E+00   -0.14563E-07   -0.88870E-05   -0.14563E-07    0.16992E-10
    92    0.23896E+04   -0.18311E+02   -0.86614E-05   -0.18311E+02    0.65010E+00   -0.13895E-07   -0.86614E-05   -0.13895E-07    0.16497E-10
    93    0.24196E+04   -0.18944E+02   -0.84430E-05   -0.18944E+02    0.66483E+00   -0.13331E-07   -0.84430E-05   -0.13331E-07    0.16020E-10
    94    0.24496E+04   -0.19580E+02   -0.82315E-05   -0.19580E+02    0.67947E+00   -0.12864E-07   -0.82315E-05   -0.12864E-07    0.15559E-10
    95    0.24799E+04   -0.20219E+02   -0.80268E-05   -0.20219E+02    0.69401E+00   -0.12484E-07   -0.80268E-05   -0.12484E-07    0.15116E-10
    96    0.25103E+04   -0.20860E+02   -0.78286E-05   -0.20860E+02    0.70843E+00   -0.12185E-07   -0.78286E-05   -0.12185E-07    0.14689E-10
    97    0.25411E+04   -0.21503E+02   -0.76368E-05   -0.21503E+02    0.72272E+00   -0.11959E-07   -0.76368E-05   -0.11959E-07    0.14277E-10
    98    0.25722E+04   -0.22145E+02   -0.74510E-05   -0.22145E+02    0.73686E+00   -0.11797E-07   -0.74510E-05   -0.11797E-07    0.13880E-10
    99    0.26034E+04   -0.22790E+02   -0.72710E-05   -0.22790E+02    0.75084E+00   -0.11691E-07   -0.72710E-05   -0.11691E-07    0.13498E-10
   100    0.26348E+04   -0.23432E+02   -0.70968E-05   -0.23432E+02    0.76463E+00   -0.11634E-07   -0.70968E-05   -0.11634E-07    0.13129E-10
   101    0.26665E+04   -0.24075E+02   -0.69279E-05   -0.24075E+02    0.77831E+00   -0.11618E-07   -0.69279E-05   -0.11618E-07    0.12774E-10
   102    0.26986E+04   -0.24717E+02   -0.67643E-05   -0.24717E+02    0.79172E+00   -0.11635E-07   -0.67643E-05   -0.11635E-07    0.12432E-10
   103    0.27307E+04   -0.25359E+02   -0.66056E-05   -0.25359E+02    0.80494E+00   -0.11677E-07   -0.66056E-05   -0.11677E-07    0.12102E-10
   104    0.27631E+04   -0.25996E+02   -0.64518E-05   -0.25996E+02    0.81797E+00   -0.11736E-07   -0.64518E-05   -0.11736E-07    0.11783E-10
   105    0.27956E+04   -0.26632E+02   -0.63024E-05   -0.26632E+02    0.83073E+00   -0.11804E-07   -0.63024E-05   -0.11804E-07    0.11476E-10
   106    0.28283E+04   -0.27264E+02   -0.61575E-05   -0.27264E+02    0.84330E+00   -0.11873E-07   -0.61575E-05   -0.11873E-07    0.11179E-10
   107    0.28610E+04   -0.27893E+02   -0.60166E-05   -0.27893E+02    0.85553E+00   -0.11935E-07   -0.60166E-05   -0.11935E-07    0.10892E-10
   108    0.28940E+04   -0.28517E+02   -0.58796E-05   -0.28517E+02    0.86749E+00   -0.11983E-07   -0.58796E-05   -0.11983E-07    0.10614E-10
   109    0.29272E+04   -0.29136E+02   -0.57463E-05   -0.29136E+02    0.87910E+00   -0.12009E-07   -0.57463E-05   -0.12009E-07    0.10346E-10
   110    0.29605E+04   -0.29749E+02   -0.56165E-05   -0.29749E+02    0.89038E+00   -0.12003E-07   -0.56165E-05   -0.12003E-07    0.10086E-10
   111    0.29940E+04   -0.30356E+02   -0.54900E-05   -0.30356E+02    0.90138E+00   -0.11962E-07   -0.54900E-05   -0.11962E-07    0.98331E-11
   112    0.30276E+04   -0.30958E+02   -0.53666E-05   -0.30958E+02    0.91205E+00   -0.11885E-07   -0.53666E-05   -0.11885E-07    0.95882E-11
   113    0.30614E+04   -0.31552E+02   -0.52463E-05   -0.31552E+02    0.92237E+00   -0.11775E-07   -0.52463E-05   -0.11775E-07    0.93506E-11
   114    0.30953E+04   -0.32138E+02   -0.51291E-05   -0.32138E+02    0.93229E+00   -0.11635E-07   -0.51291E-05   -0.11635E-07    0.91202E-11
   115    0.31294E+04   -0.32715E+02   -0.50149E-05   -0.32715E+02    0.94193E+00   -0.11468E-07   -0.50149E-05   -0.11468E-07    0.88967E-11
   116    0.31636E+04   -0.33283E+02   -0.49036E-05   -0.33283E+02    0.95110E+00   -0.11276E-07   -0.49036E-05   -0.11276E-07    0.86801E-11
   117    0.31980E+04   -0.33841E+02   -0.47951E-05   -0.33841E+02    0.95985E+00   -0.11063E-07   -0.47951E-05   -0.11063E-07    0.84700E-11
   118    0.32325E+04   -0.34390E+02   -0.46895E-05   -0.34390E+02    0.96834E+00   -0.10831E-07   -0.46895E-05   -0.10831E-07    0.82663E-11
   119    0.32671E+04   -0.34927E+02   -0.45866E-05   -0.34927E+02    0.97643E+00   -0.10584E-07   -0.45866E-05   -0.10584E-07    0.80688E-11
   120    0.33018E+04   -0.35453E+02   -0.44863E-05   -0.35453E+02    0.98396E+00   -0.10323E-07   -0.44863E-05   -0.10323E-07    0.78774E-11
   121    0.33365E+04   -0.35967E+02   -0.43887E-05   -0.35967E+02    0.99123E+00   -0.10052E-07   -0.43887E-05   -0.10052E-07    0.76917E-11
   122    0.33712E+04   -0.36468E+02   -0.42936E-05   -0.36468E+02    0.99795E+00   -0.97730E-08   -0.42936E-05   -0.97730E-08    0.75116E-11
   123    0.34060E+04   -0.36957E+02   -0.42010E-05   -0.36957E+02    0.10042E+01   -0.94896E-08   -0.42010E-05   -0.94896E-08    0.73370E-11
   124    0.34409E+04   -0.37430E+02   -0.41108E-05   -0.37430E+02    0.10100E+01   -0.92041E-08   -0.41108E-05   -0.92041E-08    0.71676E-11
   125    0.34757E+04   -0.37890E+02   -0.40229E-05   -0.37890E+02    0.10154E+01   -0.89196E-08   -0.40229E-05   -0.89196E-08    0.70032E-11
   126    0.35106E+04   -0.38336E+02   -0.39373E-05   -0.38336E+02    0.10204E+01   -0.86387E-08   -0.39373E-05   -0.86387E-08    0.68437E-11
   127    0.35454E+04   -0.38767E+02   -0.38540E-05   -0.38767E+02    0.10248E+01   -0.83642E-08   -0.38540E-05   -0.83642E-08    0.66888E-11
   128    0.35802E+04   -0.39181E+02   -0.37728E-05   -0.39181E+02    0.10288E+01   -0.80990E-08   -0.37728E-05   -0.80990E-08    0.65384E-11
   129    0.36151E+04   -0.39580E+02   -0.36937E-05   -0.39580E+02    0.10323E+01   -0.78458E-08   -0.36937E-05   -0.78458E-08    0.63922E-11
   130    0.36500E+04   -0.39961E+02   -0.36167E-05   -0.39961E+02    0.10352E+01   -0.76075E-08   -0.36167E-05   -0.76075E-08    0.62501E-11
   131    0.36848E+04   -0.40325E+02   -0.35416E-05   -0.40325E+02    0.10378E+01   -0.73862E-08   -0.35416E-05   -0.73862E-08    0.61119E-11
   132    0.37196E+04   -0.40671E+02   -0.34685E-05   -0.40671E+02    0.10398E+01   -0.71818E-08   -0.34685E-05   -0.71818E-08    0.59774E-11
   133    0.37544E+04   -0.41001E+02   -0.33972E-05   -0.41001E+02    0.10413E+01   -0.69933E-08   -0.33972E-05   -0.69933E-08    0.58467E-11
   134    0.37891E+04   -0.41309E+02   -0.33278E-05   -0.41309E+02    0.10424E+01   -0.68200E-08   -0.33278E-05   -0.68200E-08    0.57195E-11
   135    0.38237E+04   -0.41599E+02   -0.32601E-05   -0.41599E+02    0.10430E+01   -0.66611E-08   -0.32601E-05   -0.66611E-08    0.55958E-11
   136    0.38582E+04   -0.41868E+02   -0.31942E-05   -0.41868E+02    0.10430E+01   -0.65156E-08   -0.31942E-05   -0.65156E-08    0.54756E-11
   137    0.38927E+04   -0.42117E+02   -0.31300E-05   -0.42117E+02    0.10426E+01   -0.63828E-08   -0.31300E-05   -0.63828E-08    0.53586E-11
   138    0.39271E+04   -0.42345E+02   -0.30674E-05   -0.42345E+02    0.10416E+01   -0.62619E-08   -0.30674E-05   -0.62619E-08    0.52448E-11
   139    0.39612E+04   -0.42552E+02   -0.30065E-05   -0.42552E+02    0.10403E+01   -0.61519E-08   -0.30065E-05   -0.61519E-08    0.51342E-11
   140    0.39953E+04   -0.42738E+02   -0.29471E-05   -0.42738E+02    0.10384E+01   -0.60522E-08   -0.29471E-05   -0.60522E-08    0.50265E-11
   141    0.40292E+04   -0.42901E+02   -0.28892E-05   -0.42901E+02    0.10360E+01   -0.59618E-08   -0.28892E-05   -0.59618E-08    0.49218E-11
   142    0.40631E+04   -0.43041E+02   -0.28329E-05   -0.43041E+02    0.10332E+01   -0.58799E-08   -0.28329E-05   -0.58799E-08    0.48200E-11
   143    0.40968E+04   -0.43160E+02   -0.27779E-05   -0.43160E+02    0.10299E+01   -0.58057E-08   -0.27779E-05   -0.58057E-08    0.47208E-11
   144    0.41303E+04   -0.43255E+02   -0.27243E-05   -0.43255E+02    0.10262E+01   -0.57383E-08   -0.27243E-05   -0.57383E-08    0.46243E-11
   145    0.41636E+04   -0.43327E+02   -0.26720E-05   -0.43327E+02    0.10221E+01   -0.56770E-08   -0.26720E-05   -0.56770E-08    0.45303E-11
   146    0.41970E+04   -0.43376E+02   -0.26211E-05   -0.43376E+02    0.10174E+01   -0.56209E-08   -0.26211E-05   -0.56209E-08    0.44388E-11
   147    0.42300E+04   -0.43399E+02   -0.25713E-05   -0.43399E+02    0.10124E+01   -0.55692E-08   -0.25713E-05   -0.55692E-08    0.43497E-11
   148    0.42628E+04   -0.43399E+02   -0.25228E-05   -0.43399E+02    0.10069E+01   -0.55210E-08   -0.25228E-05   -0.55210E-08    0.42628E-11
   149    0.42955E+04   -0.43374E+02   -0.24755E-05   -0.43374E+02    0.10010E+01   -0.54755E-08   -0.24755E-05   -0.54755E-08    0.41780E-11
   150    0.43278E+04   -0.43322E+02   -0.24292E-05   -0.43322E+02    0.99472E+00   -0.54319E-08   -0.24292E-05   -0.54319E-08    0.40954E-11
   151    0.43600E+04   -0.43246E+02   -0.23840E-05   -0.43246E+02    0.98808E+00   -0.53895E-08   -0.23840E-05   -0.53895E-08    0.40147E-11
   152    0.43919E+04   -0.43145E+02   -0.23398E-05   -0.43145E+02    0.98097E+00   -0.53479E-08   -0.23398E-05   -0.53479E-08    0.39360E-11
   153    0.44236E+04   -0.43016E+02   -0.22967E-05   -0.43016E+02    0.97353E+00   -0.53071E-08   -0.22967E-05   -0.53071E-08    0.38591E-11
   154    0.44550E+04   -0.42861E+02   -0.22546E-05   -0.42861E+02    0.96578E+00   -0.52667E-08   -0.22546E-05   -0.52667E-08    0.37841E-11
   155    0.44862E+04   -0.42680E+02   -0.22134E-05   -0.42680E+02    0.95772E+00   -0.52267E-08   -0.22134E-05   -0.52267E-08    0.37109E-11
   156    0.45170E+04   -0.42473E+02   -0.21732E-05   -0.42473E+02    0.94935E+00   -0.51868E-08   -0.21732E-05   -0.51868E-08    0.36395E-11
   157    0.45476E+04   -0.42239E+02   -0.21340E-05   -0.42239E+02    0.94069E+00   -0.51470E-08   -0.21340E-05   -0.51470E-08    0.35699E-11
   158    0.45779E+04   -0.41977E+02   -0.20956E-05   -0.41977E+02    0.93179E+00   -0.51069E-08   -0.20956E-05   -0.51069E-08    0.35019E-11
   159    0.46079E+04   -0.41689E+02   -0.20582E-05   -0.41689E+02    0.92253E+00   -0.50665E-08   -0.20582E-05   -0.50665E-08    0.34356E-11
   160    0.46376E+04   -0.41373E+02   -0.20216E-05   -0.41373E+02    0.91306E+00   -0.50255E-08   -0.20216E-05   -0.50255E-08    0.33709E-11
   161    0.46671E+04   -0.41030E+02   -0.19858E-05   -0.41030E+02    0.90345E+00   -0.49838E-08   -0.19858E-05   -0.49838E-08    0.33077E-11
   162    0.46961E+04   -0.40660E+02   -0.19509E-05   -0.40660E+02    0.89356E+00   -0.49412E-08   -0.19509E-05   -0.49412E-08    0.32461E-11
   163    0.47250E+04   -0.40263E+02   -0.19168E-05   -0.40263E+02    0.88346E+00   -0.48975E-08   -0.19168E-05   -0.48975E-08    0.31860E-11
   164    0.47534E+04   -0.39838E+02   -0.18835E-05   -0.39838E+02    0.87325E+00   -0.48525E-08   -0.18835E-05   -0.48525E-08    0.31273E-11
   165    0.47816E+04   -0.39385E+02   -0.18510E-05   -0.39385E+02    0.86283E+00   -0.48061E-08   -0.18510E-05   -0.48061E-08    0.30701E-11
   166    0.48095E+04   -0.38905E+02   -0.18191E-05   -0.38905E+02    0.85238E+00   -0.47581E-08   -0.18191E-05   -0.47581E-08    0.30142E-11
   167    0.48371E+04   -0.38398E+02   -0.17881E-05   -0.38398E+02    0.84167E+00   -0.47083E-08   -0.17881E-05   -0.47083E-08    0.29596E-11
   168    0.48641E+04   -0.37863E+02   -0.17577E-05   -0.37863E+02    0.83108E+00   -0.46565E-08   -0.17577E-05   -0.46565E-08    0.29064E-11
   169    0.48908E+04   -0.37299E+02   -0.17280E-05   -0.37299E+02    0.82031E+00   -0.46026E-08   -0.17280E-05   -0.46026E-08    0.28543E-11
   170    0.49172E+04   -0.36708E+02   -0.16989E-05   -0.36708E+02    0.80959E+00   -0.45464E-08   -0.16989E-05   -0.45464E-08    0.28035E-11
   171    0.49430E+04   -0.36087E+02   -0.16705E-05   -0.36087E+02    0.79892E+00   -0.44876E-08   -0.16705E-05   -0.44876E-08    0.27539E-11
   172    0.49684E+04   -0.35439E+02   -0.16427E-05   -0.35439E+02    0.78824E+00   -0.44262E-08   -0.16427E-05   -0.44262E-08    0.27054E-11
   173    0.49933E+04   -0.34763E+02   -0.16155E-05   -0.34763E+02    0.77755E+00   -0.43619E-08   -0.16155E-05   -0.43619E-08    0.26580E-11
   174    0.50178E+04   -0.34059E+02   -0.15889E-05   -0.34059E+02    0.76715E+00   -0.42946E-08   -0.15889E-05   -0.42946E-08    0.26116E-11
