#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.27834E+06    0.93304E-01    0.14140E-01    0.14935E+03    0.76761E-08   -0.23717E-01   -0.98969E-05
     3    0.22763E+06    0.15306E+00    0.17655E-01    0.17265E+03    0.97431E-08   -0.22770E-01   -0.12725E-04
     4    0.19312E+06    0.17630E+00    0.18699E-01    0.16985E+03    0.11564E-07   -0.22070E-01   -0.13351E-04
     5    0.16786E+06    0.16244E+00    0.17712E-01    0.15092E+03    0.13185E-07   -0.21497E-01   -0.12277E-04
     6    0.14849E+06    0.12633E+00    0.15456E-01    0.12337E+03    0.14635E-07   -0.21002E-01   -0.10021E-04
     7    0.13311E+06    0.85665E-01    0.12714E-01    0.92859E+02    0.15940E-07   -0.20564E-01   -0.71400E-05
     8    0.12056E+06    0.52756E-01    0.10091E-01    0.63458E+02    0.17119E-07   -0.20160E-01   -0.41512E-05
     9    0.11009E+06    0.32091E-01    0.79309E-02    0.37836E+02    0.18190E-07   -0.19775E-01   -0.14510E-05
    10    0.10115E+06    0.22170E-01    0.63725E-02    0.17478E+02    0.19161E-07   -0.19400E-01    0.70524E-06
    11    0.93396E+05    0.18802E-01    0.54247E-02    0.28419E+01    0.20049E-07   -0.19044E-01    0.21667E-05
    12    0.86650E+05    0.18001E-01    0.50136E-02   -0.63237E+01    0.20856E-07   -0.18708E-01    0.28466E-05
    13    0.80791E+05    0.17556E-01    0.50224E-02   -0.10824E+02    0.21591E-07   -0.18389E-01    0.28314E-05
    14    0.75700E+05    0.16751E-01    0.53339E-02   -0.11618E+02    0.22261E-07   -0.18086E-01    0.22677E-05
    15    0.71220E+05    0.15963E-01    0.58582E-02   -0.98156E+01    0.22873E-07   -0.17794E-01    0.13937E-05
    16    0.67197E+05    0.15708E-01    0.65200E-02   -0.65049E+01    0.23430E-07   -0.17507E-01    0.43480E-06
    17    0.63551E+05    0.16203E-01    0.72736E-02   -0.25406E+01    0.23938E-07   -0.17225E-01   -0.50725E-06
    18    0.60220E+05    0.17321E-01    0.80849E-02    0.13548E+01    0.24401E-07   -0.16947E-01   -0.13569E-05
    19    0.57174E+05    0.18743E-01    0.89377E-02    0.47467E+01    0.24822E-07   -0.16676E-01   -0.20185E-05
    20    0.54385E+05    0.20196E-01    0.98217E-02    0.73312E+01    0.25202E-07   -0.16409E-01   -0.24131E-05
    21    0.51826E+05    0.21551E-01    0.10734E-01    0.90552E+01    0.25546E-07   -0.16149E-01   -0.25438E-05
    22    0.49473E+05    0.22833E-01    0.11672E-01    0.99567E+01    0.25857E-07   -0.15894E-01   -0.24492E-05
    23    0.47302E+05    0.24198E-01    0.12634E-01    0.10192E+02    0.26138E-07   -0.15646E-01   -0.22292E-05
    24    0.45294E+05    0.25782E-01    0.13618E-01    0.99410E+01    0.26389E-07   -0.15403E-01   -0.19782E-05
    25    0.43433E+05    0.27694E-01    0.14619E-01    0.93568E+01    0.26614E-07   -0.15165E-01   -0.17134E-05
    26    0.41704E+05    0.29976E-01    0.15636E-01    0.85822E+01    0.26814E-07   -0.14933E-01   -0.14400E-05
    27    0.40094E+05    0.32617E-01    0.16668E-01    0.77341E+01    0.26991E-07   -0.14706E-01   -0.11921E-05
    28    0.38588E+05    0.35611E-01    0.17716E-01    0.69139E+01    0.27147E-07   -0.14483E-01   -0.10080E-05
    29    0.37177E+05    0.38915E-01    0.18778E-01    0.61799E+01    0.27282E-07   -0.14263E-01   -0.91347E-06
    30    0.35850E+05    0.42490E-01    0.19853E-01    0.55636E+01    0.27396E-07   -0.14047E-01   -0.91364E-06
    31    0.34602E+05    0.46329E-01    0.20938E-01    0.50378E+01    0.27492E-07   -0.13836E-01   -0.94357E-06
    32    0.33429E+05    0.50418E-01    0.22031E-01    0.45665E+01    0.27572E-07   -0.13629E-01   -0.93460E-06
    33    0.32325E+05    0.54744E-01    0.23132E-01    0.41352E+01    0.27636E-07   -0.13426E-01   -0.87187E-06
    34    0.31283E+05    0.59300E-01    0.24238E-01    0.37412E+01    0.27686E-07   -0.13228E-01   -0.76695E-06
    35    0.30298E+05    0.64083E-01    0.25348E-01    0.34034E+01    0.27722E-07   -0.13032E-01   -0.68338E-06
    36    0.29366E+05    0.69099E-01    0.26457E-01    0.31366E+01    0.27746E-07   -0.12840E-01   -0.67788E-06
    37    0.28481E+05    0.74373E-01    0.27569E-01    0.29228E+01    0.27757E-07   -0.12652E-01   -0.72895E-06
    38    0.27641E+05    0.79932E-01    0.28686E-01    0.27408E+01    0.27758E-07   -0.12467E-01   -0.80034E-06
    39    0.26842E+05    0.85761E-01    0.29804E-01    0.25807E+01    0.27748E-07   -0.12286E-01   -0.87423E-06
    40    0.26082E+05    0.91840E-01    0.30920E-01    0.24354E+01    0.27727E-07   -0.12108E-01   -0.93748E-06
    41    0.25359E+05    0.98159E-01    0.32030E-01    0.22974E+01    0.27698E-07   -0.11933E-01   -0.98004E-06
    42    0.24670E+05    0.10473E+00    0.33134E-01    0.21579E+01    0.27659E-07   -0.11762E-01   -0.10042E-05
    43    0.24013E+05    0.11156E+00    0.34229E-01    0.20081E+01    0.27611E-07   -0.11593E-01   -0.10155E-05
    44    0.23385E+05    0.11866E+00    0.35316E-01    0.18400E+01    0.27556E-07   -0.11428E-01   -0.10191E-05
    45    0.22786E+05    0.12603E+00    0.36394E-01    0.16457E+01    0.27494E-07   -0.11265E-01   -0.10204E-05
    46    0.22212E+05    0.13369E+00    0.37462E-01    0.14167E+01    0.27425E-07   -0.11105E-01   -0.10233E-05
    47    0.21663E+05    0.14162E+00    0.38518E-01    0.11527E+01    0.27349E-07   -0.10947E-01   -0.10257E-05
    48    0.21137E+05    0.14982E+00    0.39561E-01    0.85800E+00    0.27268E-07   -0.10793E-01   -0.10241E-05
    49    0.20633E+05    0.15827E+00    0.40590E-01    0.53616E+00    0.27181E-07   -0.10641E-01   -0.10149E-05
    50    0.20150E+05    0.16692E+00    0.41602E-01    0.18412E+00    0.27089E-07   -0.10492E-01   -0.99460E-06
    51    0.19686E+05    0.17574E+00    0.42598E-01   -0.20067E+00    0.26992E-07   -0.10346E-01   -0.96164E-06
    52    0.19242E+05    0.18483E+00    0.43575E-01   -0.61283E+00    0.26891E-07   -0.10203E-01   -0.92222E-06
    53    0.18815E+05    0.19435E+00    0.44533E-01   -0.10432E+01    0.26785E-07   -0.10062E-01   -0.88448E-06
    54    0.18405E+05    0.20429E+00    0.45472E-01   -0.14745E+01    0.26676E-07   -0.99240E-02   -0.85655E-06
    55    0.18010E+05    0.21466E+00    0.46389E-01   -0.18895E+01    0.26563E-07   -0.97878E-02   -0.84652E-06
    56    0.17630E+05    0.22530E+00    0.47284E-01   -0.22807E+01    0.26446E-07   -0.96537E-02   -0.85939E-06
    57    0.17263E+05    0.23611E+00    0.48157E-01   -0.26534E+01    0.26327E-07   -0.95216E-02   -0.88772E-06
    58    0.16911E+05    0.24707E+00    0.49007E-01   -0.30174E+01    0.26204E-07   -0.93914E-02   -0.92100E-06
    59    0.16571E+05    0.25821E+00    0.49831E-01   -0.33825E+01    0.26078E-07   -0.92634E-02   -0.94874E-06
    60    0.16243E+05    0.26958E+00    0.50630E-01   -0.37569E+01    0.25950E-07   -0.91375E-02   -0.96045E-06
    61    0.15927E+05    0.28124E+00    0.51402E-01   -0.41465E+01    0.25819E-07   -0.90137E-02   -0.94991E-06
    62    0.15621E+05    0.29320E+00    0.52147E-01   -0.45486E+01    0.25686E-07   -0.88921E-02   -0.92781E-06
    63    0.15327E+05    0.30542E+00    0.52865E-01   -0.49582E+01    0.25550E-07   -0.87725E-02   -0.90907E-06
    64    0.15043E+05    0.31791E+00    0.53554E-01   -0.53706E+01    0.25413E-07   -0.86549E-02   -0.90855E-06
    65    0.14768E+05    0.33066E+00    0.54215E-01   -0.57803E+01    0.25274E-07   -0.85393E-02   -0.94114E-06
    66    0.14503E+05    0.34360E+00    0.54848E-01   -0.61822E+01    0.25134E-07   -0.84257E-02   -0.10157E-05
    67    0.14246E+05    0.35674E+00    0.55451E-01   -0.65811E+01    0.24993E-07   -0.83139E-02   -0.11168E-05
    68    0.13999E+05    0.37010E+00    0.56025E-01   -0.69855E+01    0.24850E-07   -0.82039E-02   -0.12233E-05
    69    0.13759E+05    0.38364E+00    0.56568E-01   -0.74039E+01    0.24707E-07   -0.80956E-02   -0.13140E-05
    70    0.13528E+05    0.39740E+00    0.57080E-01   -0.78481E+01    0.24562E-07   -0.79890E-02   -0.13676E-05
    71    0.13304E+05    0.41135E+00    0.57561E-01   -0.83276E+01    0.24417E-07   -0.78841E-02   -0.13690E-05
    72    0.13087E+05    0.42549E+00    0.58010E-01   -0.88389E+01    0.24271E-07   -0.77807E-02   -0.13275E-05
    73    0.12877E+05    0.43976E+00    0.58428E-01   -0.93744E+01    0.24125E-07   -0.76789E-02   -0.12586E-05
    74    0.12674E+05    0.45416E+00    0.58815E-01   -0.99252E+01    0.23978E-07   -0.75787E-02   -0.11777E-05
    75    0.12477E+05    0.46870E+00    0.59171E-01   -0.10482E+02    0.23830E-07   -0.74799E-02   -0.11002E-05
    76    0.12287E+05    0.48338E+00    0.59495E-01   -0.11037E+02    0.23682E-07   -0.73827E-02   -0.10388E-05
    77    0.12102E+05    0.49819E+00    0.59789E-01   -0.11588E+02    0.23533E-07   -0.72870E-02   -0.99609E-06
    78    0.11924E+05    0.51315E+00    0.60051E-01   -0.12139E+02    0.23384E-07   -0.71927E-02   -0.97219E-06
    79    0.11751E+05    0.52820E+00    0.60282E-01   -0.12683E+02    0.23235E-07   -0.70998E-02   -0.96708E-06
    80    0.11583E+05    0.54334E+00    0.60483E-01   -0.13225E+02    0.23085E-07   -0.70084E-02   -0.98077E-06
    81    0.11421E+05    0.55853E+00    0.60652E-01   -0.13763E+02    0.22936E-07   -0.69185E-02   -0.10122E-05
    82    0.11264E+05    0.57378E+00    0.60791E-01   -0.14301E+02    0.22786E-07   -0.68299E-02   -0.10562E-05
    83    0.11111E+05    0.58905E+00    0.60899E-01   -0.14841E+02    0.22637E-07   -0.67426E-02   -0.11063E-05
    84    0.10964E+05    0.60436E+00    0.60976E-01   -0.15385E+02    0.22487E-07   -0.66567E-02   -0.11561E-05
    85    0.10820E+05    0.61968E+00    0.61022E-01   -0.15938E+02    0.22338E-07   -0.65721E-02   -0.11994E-05
    86    0.10682E+05    0.63501E+00    0.61037E-01   -0.16502E+02    0.22190E-07   -0.64887E-02   -0.12311E-05
    87    0.10548E+05    0.65032E+00    0.61022E-01   -0.17075E+02    0.22041E-07   -0.64066E-02   -0.12522E-05
