#    L    TT             EE             BB             TE          
     2    0.17348E+04    0.63047E-01    0.92630E-06    0.22410E+01
     3    0.17236E+04    0.98250E-01    0.18531E-05    0.31127E+01
     4    0.16109E+04    0.99970E-01    0.30894E-05    0.35633E+01
     5    0.14880E+04    0.78253E-01    0.46360E-05    0.35718E+01
     6    0.13813E+04    0.50430E-01    0.64935E-05    0.32800E+01
     7    0.12954E+04    0.28622E-01    0.86628E-05    0.28327E+01
     8    0.12269E+04    0.16338E-01    0.11145E-04    0.23524E+01
     9    0.11728E+04    0.11235E-01    0.13941E-04    0.19242E+01
    10    0.11308E+04    0.94671E-02    0.17052E-04    0.15915E+01
    11    0.10985E+04    0.84265E-02    0.20479E-04    0.13697E+01
    12    0.10747E+04    0.73929E-02    0.24224E-04    0.12509E+01
    13    0.10567E+04    0.62908E-02    0.28288E-04    0.12158E+01
    14    0.10428E+04    0.57331E-02    0.32673E-04    0.12410E+01
    15    0.10327E+04    0.56685E-02    0.37380E-04    0.12993E+01
    16    0.10265E+04    0.58663E-02    0.42410E-04    0.13663E+01
    17    0.10240E+04    0.62634E-02    0.47765E-04    0.14280E+01
    18    0.10238E+04    0.66927E-02    0.53447E-04    0.14780E+01
    19    0.10267E+04    0.72519E-02    0.59457E-04    0.15247E+01
    20    0.10305E+04    0.81222E-02    0.65797E-04    0.15741E+01
    21    0.10355E+04    0.92872E-02    0.72467E-04    0.16230E+01
    22    0.10421E+04    0.10765E-01    0.79470E-04    0.16662E+01
    23    0.10497E+04    0.12550E-01    0.86806E-04    0.17073E+01
    24    0.10584E+04    0.14596E-01    0.94476E-04    0.17508E+01
    25    0.10681E+04    0.16893E-01    0.10248E-03    0.17979E+01
    26    0.10784E+04    0.19405E-01    0.11083E-03    0.18485E+01
    27    0.10898E+04    0.22138E-01    0.11951E-03    0.18947E+01
    28    0.11018E+04    0.25120E-01    0.12852E-03    0.19291E+01
    29    0.11147E+04    0.28319E-01    0.13788E-03    0.19491E+01
    30    0.11283E+04    0.31718E-01    0.14758E-03    0.19529E+01
    31    0.11422E+04    0.35368E-01    0.15761E-03    0.19410E+01
    32    0.11567E+04    0.39319E-01    0.16798E-03    0.19149E+01
    33    0.11716E+04    0.43603E-01    0.17870E-03    0.18786E+01
