#           k/h    P           
    0.10000E-03    0.53311E+03
    0.10202E-03    0.54344E+03
    0.10408E-03    0.55397E+03
    0.10618E-03    0.56470E+03
    0.10833E-03    0.57564E+03
    0.11052E-03    0.58679E+03
    0.11275E-03    0.59816E+03
    0.11503E-03    0.60974E+03
    0.11735E-03    0.62155E+03
    0.11972E-03    0.63359E+03
    0.12214E-03    0.64586E+03
    0.12461E-03    0.65837E+03
    0.12712E-03    0.67112E+03
    0.12969E-03    0.68412E+03
    0.13231E-03    0.69737E+03
    0.13499E-03    0.71087E+03
    0.13771E-03    0.72463E+03
    0.14049E-03    0.73866E+03
    0.14333E-03    0.75297E+03
    0.14623E-03    0.76754E+03
    0.14918E-03    0.78240E+03
    0.15220E-03    0.79755E+03
    0.15527E-03    0.81299E+03
    0.15841E-03    0.82872E+03
    0.16161E-03    0.84476E+03
    0.16487E-03    0.86111E+03
    0.16820E-03    0.87778E+03
    0.17160E-03    0.89476E+03
    0.17507E-03    0.91208E+03
    0.17860E-03    0.92972E+03
    0.18221E-03    0.94771E+03
    0.18589E-03    0.96605E+03
    0.18965E-03    0.98473E+03
    0.19348E-03    0.10038E+04
    0.19739E-03    0.10232E+04
    0.20138E-03    0.10430E+04
    0.20544E-03    0.10631E+04
    0.20959E-03    0.10837E+04
    0.21383E-03    0.11047E+04
    0.21815E-03    0.11260E+04
    0.22255E-03    0.11478E+04
    0.22705E-03    0.11700E+04
    0.23164E-03    0.11926E+04
    0.23632E-03    0.12156E+04
    0.24109E-03    0.12391E+04
    0.24596E-03    0.12630E+04
    0.25093E-03    0.12874E+04
    0.25600E-03    0.13123E+04
    0.26117E-03    0.13376E+04
    0.26645E-03    0.13634E+04
    0.27183E-03    0.13898E+04
    0.27732E-03    0.14166E+04
    0.28292E-03    0.14439E+04
    0.28864E-03    0.14718E+04
    0.29447E-03    0.15001E+04
    0.30042E-03    0.15291E+04
    0.30649E-03    0.15586E+04
    0.31268E-03    0.15886E+04
    0.31899E-03    0.16192E+04
    0.32544E-03    0.16504E+04
    0.33201E-03    0.16822E+04
    0.33872E-03    0.17146E+04
    0.34556E-03    0.17476E+04
    0.35254E-03    0.17812E+04
    0.35966E-03    0.18155E+04
    0.36693E-03    0.18504E+04
    0.37434E-03    0.18860E+04
    0.38190E-03    0.19223E+04
    0.38962E-03    0.19592E+04
    0.39749E-03    0.19969E+04
    0.40552E-03    0.20352E+04
    0.41371E-03    0.20743E+04
    0.42207E-03    0.21141E+04
    0.43060E-03    0.21547E+04
    0.43929E-03    0.21960E+04
    0.44817E-03    0.22381E+04
    0.45722E-03    0.22810E+04
    0.46646E-03    0.23247E+04
    0.47588E-03    0.23692E+04
    0.48550E-03    0.24146E+04
    0.49530E-03    0.24608E+04
    0.50531E-03    0.25078E+04
    0.51552E-03    0.25558E+04
    0.52593E-03    0.26046E+04
    0.53656E-03    0.26543E+04
    0.54739E-03    0.27050E+04
    0.55845E-03    0.27566E+04
    0.56973E-03    0.28091E+04
    0.58124E-03    0.28626E+04
    0.59299E-03    0.29171E+04
    0.60496E-03    0.29726E+04
    0.61719E-03    0.30292E+04
    0.62965E-03    0.30867E+04
    0.64237E-03    0.31453E+04
    0.65535E-03    0.32050E+04
    0.66859E-03    0.32658E+04
    0.68210E-03    0.33277E+04
    0.69588E-03    0.33907E+04
    0.70993E-03    0.34548E+04
    0.72427E-03    0.35201E+04
    0.73891E-03    0.35866E+04
    0.75383E-03    0.36543E+04
    0.76906E-03    0.37232E+04
    0.78460E-03    0.37933E+04
    0.80045E-03    0.38647E+04
    0.81662E-03    0.39374E+04
    0.83311E-03    0.40114E+04
    0.84994E-03    0.40867E+04
    0.86711E-03    0.41633E+04
    0.88463E-03    0.42412E+04
    0.90250E-03    0.43206E+04
    0.92073E-03    0.44013E+04
    0.93933E-03    0.44835E+04
    0.95831E-03    0.45670E+04
    0.97767E-03    0.46521E+04
    0.99742E-03    0.47386E+04
    0.10176E-02    0.48266E+04
    0.10381E-02    0.49161E+04
    0.10591E-02    0.50072E+04
    0.10805E-02    0.50998E+04
    0.11023E-02    0.51940E+04
    0.11246E-02    0.52899E+04
    0.11473E-02    0.53873E+04
    0.11705E-02    0.54864E+04
    0.11941E-02    0.55871E+04
    0.12182E-02    0.56895E+04
    0.12429E-02    0.57936E+04
    0.12680E-02    0.58995E+04
    0.12936E-02    0.60071E+04
    0.13197E-02    0.61164E+04
    0.13464E-02    0.62276E+04
    0.13736E-02    0.63405E+04
    0.14013E-02    0.64553E+04
    0.14296E-02    0.65719E+04
    0.14585E-02    0.66904E+04
    0.14880E-02    0.68108E+04
    0.15180E-02    0.69330E+04
    0.15487E-02    0.70572E+04
    0.15800E-02    0.71833E+04
    0.16119E-02    0.73114E+04
    0.16445E-02    0.74415E+04
    0.16777E-02    0.75735E+04
    0.17116E-02    0.77075E+04
    0.17462E-02    0.78436E+04
    0.17814E-02    0.79817E+04
    0.18174E-02    0.81218E+04
