#    L    TT             EE             TE             PP             TP          
     2    0.34321E+05    0.87666E-01    0.46188E+02    0.13090E+06   -0.98809E+05
     3    0.24737E+05    0.13466E+00    0.45595E+02    0.22460E+06   -0.12803E+06
     4    0.19118E+05    0.15149E+00    0.40356E+02    0.31674E+06   -0.14458E+06
     5    0.15461E+05    0.13856E+00    0.33262E+02    0.40593E+06   -0.15440E+06
     6    0.12908E+05    0.10780E+00    0.25883E+02    0.49198E+06   -0.16031E+06
     7    0.11032E+05    0.73082E-01    0.19124E+02    0.57488E+06   -0.16374E+06
     8    0.96054E+04    0.43997E-01    0.13464E+02    0.65470E+06   -0.16557E+06
     9    0.84920E+04    0.24317E-01    0.90880E+01    0.73161E+06   -0.16635E+06
    10    0.76006E+04    0.13384E-01    0.59849E+01    0.80557E+06   -0.16635E+06
    11    0.68711E+04    0.84909E-02    0.40217E+01    0.87689E+06   -0.16578E+06
    12    0.62611E+04    0.69494E-02    0.29994E+01    0.94538E+06   -0.16473E+06
    13    0.57455E+04    0.68631E-02    0.26618E+01    0.10111E+07   -0.16330E+06
    14    0.53052E+04    0.74322E-02    0.27521E+01    0.10741E+07   -0.16163E+06
    15    0.49275E+04    0.83261E-02    0.30653E+01    0.11345E+07   -0.15977E+06
    16    0.46018E+04    0.93040E-02    0.34294E+01    0.11922E+07   -0.15778E+06
    17    0.43188E+04    0.10235E-01    0.37491E+01    0.12474E+07   -0.15568E+06
    18    0.40698E+04    0.10851E-01    0.39586E+01    0.13002E+07   -0.15350E+06
    19    0.38510E+04    0.11083E-01    0.40283E+01    0.13506E+07   -0.15126E+06
    20    0.36568E+04    0.10998E-01    0.39478E+01    0.13986E+07   -0.14898E+06
    21    0.34841E+04    0.10759E-01    0.37608E+01    0.14443E+07   -0.14669E+06
    22    0.33301E+04    0.10628E-01    0.35218E+01    0.14879E+07   -0.14439E+06
    23    0.31923E+04    0.10811E-01    0.32787E+01    0.15294E+07   -0.14208E+06
    24    0.30686E+04    0.11431E-01    0.30697E+01    0.15688E+07   -0.13978E+06
    25    0.29574E+04    0.12499E-01    0.29015E+01    0.16062E+07   -0.13750E+06
    26    0.28570E+04    0.13958E-01    0.27755E+01    0.16418E+07   -0.13523E+06
    27    0.27664E+04    0.15756E-01    0.26967E+01    0.16755E+07   -0.13298E+06
    28    0.26841E+04    0.17861E-01    0.26689E+01    0.17075E+07   -0.13075E+06
    29    0.26094E+04    0.20201E-01    0.26827E+01    0.17376E+07   -0.12853E+06
    30    0.25415E+04    0.22717E-01    0.27213E+01    0.17660E+07   -0.12633E+06
    31    0.24797E+04    0.25389E-01    0.27573E+01    0.17928E+07   -0.12415E+06
    32    0.24240E+04    0.28199E-01    0.27657E+01    0.18180E+07   -0.12201E+06
    33    0.23735E+04    0.31150E-01    0.27428E+01    0.18417E+07   -0.11991E+06
    34    0.23277E+04    0.34260E-01    0.26925E+01    0.18640E+07   -0.11784E+06
    35    0.22861E+04    0.37542E-01    0.26259E+01    0.18849E+07   -0.11580E+06
    36    0.22484E+04    0.41020E-01    0.25518E+01    0.19045E+07   -0.11379E+06
