#    L    TT             EE             TE             PP             TP          
     2    0.20281E+06    0.78233E-01    0.12339E+03    0.25450E+06   -0.21887E+06
     3    0.16643E+06    0.12982E+00    0.14316E+03    0.40224E+06   -0.24814E+06
     4    0.14148E+06    0.14897E+00    0.14100E+03    0.53709E+06   -0.26346E+06
     5    0.12312E+06    0.13555E+00    0.12530E+03    0.65878E+06   -0.27186E+06
     6    0.10899E+06    0.10317E+00    0.10236E+03    0.76817E+06   -0.27640E+06
     7    0.97749E+05    0.67680E-01    0.76957E+02    0.86671E+06   -0.27865E+06
     8    0.88557E+05    0.39778E-01    0.52492E+02    0.95564E+06   -0.27935E+06
     9    0.80879E+05    0.22994E-01    0.31207E+02    0.10362E+07   -0.27889E+06
    10    0.74312E+05    0.15518E-01    0.14341E+02    0.11091E+07   -0.27753E+06
    11    0.68615E+05    0.13330E-01    0.22694E+01    0.11755E+07   -0.27567E+06
    12    0.63649E+05    0.12826E-01   -0.52282E+01    0.12357E+07   -0.27348E+06
    13    0.59331E+05    0.12141E-01   -0.88373E+01    0.12904E+07   -0.27108E+06
    14    0.55577E+05    0.10846E-01   -0.93692E+01    0.13402E+07   -0.26855E+06
    15    0.52274E+05    0.94323E-02   -0.77549E+01    0.13855E+07   -0.26588E+06
    16    0.49312E+05    0.84772E-02   -0.49054E+01    0.14267E+07   -0.26304E+06
    17    0.46627E+05    0.81992E-02   -0.15357E+01    0.14643E+07   -0.26006E+06
    18    0.44174E+05    0.84698E-02    0.17513E+01    0.14984E+07   -0.25699E+06
    19    0.41931E+05    0.89820E-02    0.45973E+01    0.15295E+07   -0.25386E+06
    20    0.39878E+05    0.94860E-02    0.67546E+01    0.15575E+07   -0.25069E+06
    21    0.37996E+05    0.98722E-02    0.81881E+01    0.15828E+07   -0.24749E+06
    22    0.36266E+05    0.10184E-01    0.89385E+01    0.16058E+07   -0.24431E+06
    23    0.34671E+05    0.10580E-01    0.91414E+01    0.16265E+07   -0.24113E+06
    24    0.33197E+05    0.11192E-01    0.89501E+01    0.16451E+07   -0.23797E+06
    25    0.31833E+05    0.12113E-01    0.84948E+01    0.16617E+07   -0.23482E+06
    26    0.30566E+05    0.13373E-01    0.78959E+01    0.16765E+07   -0.23171E+06
    27    0.29387E+05    0.14959E-01    0.72497E+01    0.16897E+07   -0.22862E+06
    28    0.28286E+05    0.16867E-01    0.66383E+01    0.17013E+07   -0.22555E+06
    29    0.27255E+05    0.19041E-01    0.61072E+01    0.17115E+07   -0.22251E+06
    30    0.26286E+05    0.21437E-01    0.56787E+01    0.17202E+07   -0.21947E+06
    31    0.25376E+05    0.24053E-01    0.53264E+01    0.17275E+07   -0.21648E+06
    32    0.24522E+05    0.26888E-01    0.50165E+01    0.17337E+07   -0.21353E+06
    33    0.23719E+05    0.29942E-01    0.47353E+01    0.17389E+07   -0.21063E+06
    34    0.22961E+05    0.33221E-01    0.44793E+01    0.17430E+07   -0.20776E+06
