#    L    TT             EE             TE             PP             TP          
     2    0.11642E+04    0.53585E-01    0.32472E+01    0.97932E+06    0.33085E+05
     3    0.10959E+04    0.87572E-01    0.41005E+01    0.15052E+07    0.40271E+05
     4    0.10225E+04    0.97977E-01    0.42603E+01    0.19718E+07    0.43797E+05
     5    0.96265E+03    0.86387E-01    0.39870E+01    0.23837E+07    0.45318E+05
     6    0.91765E+03    0.63435E-01    0.34990E+01    0.27468E+07    0.45715E+05
     7    0.88537E+03    0.40165E-01    0.29380E+01    0.30681E+07    0.45475E+05
     8    0.86257E+03    0.23109E-01    0.23975E+01    0.33536E+07    0.44797E+05
     9    0.84713E+03    0.13586E-01    0.19310E+01    0.36081E+07    0.43805E+05
    10    0.83760E+03    0.96294E-02    0.15626E+01    0.38352E+07    0.42644E+05
    11    0.83241E+03    0.83917E-02    0.13013E+01    0.40392E+07    0.41472E+05
    12    0.83153E+03    0.78393E-02    0.11455E+01    0.42216E+07    0.40336E+05
    13    0.83300E+03    0.70613E-02    0.10787E+01    0.43849E+07    0.39223E+05
    14    0.83577E+03    0.62091E-02    0.10790E+01    0.45315E+07    0.38117E+05
    15    0.84017E+03    0.55684E-02    0.11228E+01    0.46630E+07    0.37021E+05
    16    0.84668E+03    0.53500E-02    0.11883E+01    0.47809E+07    0.35942E+05
    17    0.85511E+03    0.55516E-02    0.12603E+01    0.48866E+07    0.34890E+05
    18    0.86441E+03    0.59334E-02    0.13289E+01    0.49813E+07    0.33874E+05
    19    0.87538E+03    0.63679E-02    0.13924E+01    0.50659E+07    0.32883E+05
    20    0.88634E+03    0.68349E-02    0.14480E+01    0.51408E+07    0.31908E+05
    21    0.89768E+03    0.73651E-02    0.14949E+01    0.52071E+07    0.30964E+05
    22    0.90968E+03    0.80811E-02    0.15326E+01    0.52659E+07    0.30064E+05
    23    0.92212E+03    0.90639E-02    0.15674E+01    0.53177E+07    0.29197E+05
    24    0.93500E+03    0.10333E-01    0.16057E+01    0.53628E+07    0.28354E+05
    25    0.94825E+03    0.11875E-01    0.16477E+01    0.54019E+07    0.27538E+05
    26    0.96171E+03    0.13638E-01    0.16933E+01    0.54356E+07    0.26758E+05
    27    0.97563E+03    0.15606E-01    0.17406E+01    0.54642E+07    0.26015E+05
    28    0.98985E+03    0.17795E-01    0.17879E+01    0.54882E+07    0.25309E+05
    29    0.10045E+04    0.20175E-01    0.18319E+01    0.55077E+07    0.24634E+05
    30    0.10194E+04    0.22728E-01    0.18685E+01    0.55228E+07    0.23983E+05
    31    0.10344E+04    0.25473E-01    0.18961E+01    0.55340E+07    0.23350E+05
    32    0.10497E+04    0.28425E-01    0.19140E+01    0.55418E+07    0.22734E+05
    33    0.10654E+04    0.31573E-01    0.19217E+01    0.55466E+07    0.22139E+05
    34    0.10813E+04    0.34915E-01    0.19187E+01    0.55483E+07    0.21573E+05
    35    0.10974E+04    0.38461E-01    0.19032E+01    0.55473E+07    0.21032E+05
    36    0.11136E+04    0.42233E-01    0.18732E+01    0.55437E+07    0.20514E+05
    37    0.11300E+04    0.46273E-01    0.18306E+01    0.55378E+07    0.20012E+05
    38    0.11467E+04    0.50621E-01    0.17798E+01    0.55298E+07    0.19524E+05
    39    0.11639E+04    0.55256E-01    0.17211E+01    0.55196E+07    0.19050E+05
    40    0.11812E+04    0.60148E-01    0.16539E+01    0.55075E+07    0.18594E+05
    41    0.11987E+04    0.65279E-01    0.15771E+01    0.54936E+07    0.18157E+05
    42    0.12163E+04    0.70664E-01    0.14897E+01    0.54781E+07    0.17736E+05
    43    0.12340E+04    0.76322E-01    0.13903E+01    0.54609E+07    0.17331E+05
    44    0.12518E+04    0.82261E-01    0.12788E+01    0.54423E+07    0.16937E+05
    45    0.12699E+04    0.88497E-01    0.11549E+01    0.54223E+07    0.16552E+05
    46    0.12883E+04    0.95045E-01    0.10167E+01    0.54012E+07    0.16174E+05
    47    0.13069E+04    0.10189E+00    0.86479E+00    0.53789E+07    0.15805E+05
    48    0.13256E+04    0.10904E+00    0.70322E+00    0.53557E+07    0.15447E+05
    49    0.13445E+04    0.11644E+00    0.53540E+00    0.53314E+07    0.15101E+05
    50    0.13639E+04    0.12407E+00    0.35800E+00    0.53063E+07    0.14771E+05
    51    0.13834E+04    0.13188E+00    0.16629E+00    0.52804E+07    0.14457E+05
    52    0.14033E+04    0.13997E+00   -0.44144E-01    0.52538E+07    0.14158E+05
    53    0.14233E+04    0.14849E+00   -0.27584E+00    0.52265E+07    0.13873E+05
    54    0.14432E+04    0.15744E+00   -0.52336E+00    0.51986E+07    0.13598E+05
    55    0.14633E+04    0.16682E+00   -0.78114E+00    0.51702E+07    0.13333E+05
    56    0.14838E+04    0.17648E+00   -0.10500E+01    0.51412E+07    0.13075E+05
    57    0.15046E+04    0.18631E+00   -0.13303E+01    0.51117E+07    0.12824E+05
    58    0.15257E+04    0.19631E+00   -0.16231E+01    0.50818E+07    0.12577E+05
    59    0.15470E+04    0.20651E+00   -0.19300E+01    0.50514E+07    0.12335E+05
    60    0.15685E+04    0.21695E+00   -0.22506E+01    0.50207E+07    0.12096E+05
    61    0.15905E+04    0.22772E+00   -0.25846E+01    0.49896E+07    0.11860E+05
    62    0.16124E+04    0.23880E+00   -0.29327E+01    0.49582E+07    0.11627E+05
    63    0.16344E+04    0.25017E+00   -0.32951E+01    0.49266E+07    0.11401E+05
    64    0.16569E+04    0.26183E+00   -0.36727E+01    0.48947E+07    0.11183E+05
    65    0.16795E+04    0.27377E+00   -0.40656E+01    0.48627E+07    0.10974E+05
    66    0.17024E+04    0.28593E+00   -0.44715E+01    0.48305E+07    0.10776E+05
    67    0.17256E+04    0.29829E+00   -0.48880E+01    0.47982E+07    0.10588E+05
    68    0.17492E+04    0.31091E+00   -0.53137E+01    0.47659E+07    0.10408E+05
    69    0.17730E+04    0.32373E+00   -0.57473E+01    0.47335E+07    0.10235E+05
    70    0.17972E+04    0.33678E+00   -0.61908E+01    0.47011E+07    0.10066E+05
