#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
  1053   0.101504E+04  -0.772606E+02   0.280536E-05  -0.704921E-12   0.117765E-08  -0.772606E+02   0.295448E+02   0.484085E-06  -0.100386E-14   0.219824E-10   0.280536E-05   0.484085E-06   0.507216E-08   0.346528E-05   0.890082E-06  -0.704921E-12  -0.100386E-14   0.346528E-05   0.748971E-02   0.110640E-02   0.117765E-08   0.219824E-10   0.890082E-06   0.110640E-02   0.315165E-03
  1054   0.101817E+04  -0.775803E+02   0.278309E-05  -0.905810E-12   0.118077E-08  -0.775803E+02   0.292618E+02   0.480693E-06  -0.128994E-14   0.218258E-10   0.278309E-05   0.480693E-06   0.506976E-08   0.346967E-05   0.891424E-06  -0.905810E-12  -0.128994E-14   0.346967E-05   0.749619E-02   0.110879E-02   0.118077E-08   0.218258E-10   0.891424E-06   0.110879E-02   0.315823E-03
  1055   0.102132E+04  -0.778768E+02   0.276112E-05  -0.109042E-11   0.118377E-08  -0.778768E+02   0.289775E+02   0.477255E-06  -0.155285E-14   0.216691E-10   0.276112E-05   0.477255E-06   0.506738E-08   0.347407E-05   0.892768E-06  -0.109042E-11  -0.155285E-14   0.347407E-05   0.750269E-02   0.111119E-02   0.118377E-08   0.216691E-10   0.892768E-06   0.111119E-02   0.316482E-03
  1056   0.102449E+04  -0.781492E+02   0.273944E-05  -0.125922E-11   0.118665E-08  -0.781492E+02   0.286921E+02   0.473774E-06  -0.179322E-14   0.215123E-10   0.273944E-05   0.473774E-06   0.506501E-08   0.347848E-05   0.894111E-06  -0.125922E-11  -0.179322E-14   0.347848E-05   0.750921E-02   0.111359E-02   0.118665E-08   0.215123E-10   0.894111E-06   0.111359E-02   0.317141E-03
  1057   0.102767E+04  -0.783969E+02   0.271806E-05  -0.141265E-11   0.118943E-08  -0.783969E+02   0.284056E+02   0.470249E-06  -0.201173E-14   0.213556E-10   0.271806E-05   0.470249E-06   0.506265E-08   0.348289E-05   0.895455E-06  -0.141265E-11  -0.201173E-14   0.348289E-05   0.751573E-02   0.111599E-02   0.118943E-08   0.213556E-10   0.895455E-06   0.111599E-02   0.317801E-03
  1058   0.103087E+04  -0.786214E+02   0.269697E-05  -0.155119E-11   0.119211E-08  -0.786214E+02   0.281182E+02   0.466682E-06  -0.220902E-14   0.211990E-10   0.269697E-05   0.466682E-06   0.506030E-08   0.348730E-05   0.896800E-06  -0.155119E-11  -0.220902E-14   0.348730E-05   0.752227E-02   0.111839E-02   0.119211E-08   0.211990E-10   0.896800E-06   0.111839E-02   0.318461E-03
  1059   0.103408E+04  -0.788212E+02   0.267617E-05  -0.167529E-11   0.119469E-08  -0.788212E+02   0.278298E+02   0.463073E-06  -0.238574E-14   0.210423E-10   0.267617E-05   0.463073E-06   0.505796E-08   0.349172E-05   0.898145E-06  -0.167529E-11  -0.238574E-14   0.349172E-05   0.752882E-02   0.112080E-02   0.119469E-08   0.210423E-10   0.898145E-06   0.112080E-02   0.319122E-03
  1060   0.103731E+04  -0.789963E+02   0.265566E-05  -0.178541E-11   0.119717E-08  -0.789963E+02   0.275407E+02   0.459424E-06  -0.254256E-14   0.208858E-10   0.265566E-05   0.459424E-06   0.505564E-08   0.349615E-05   0.899490E-06  -0.178541E-11  -0.254256E-14   0.349615E-05   0.753539E-02   0.112321E-02   0.119717E-08   0.208858E-10   0.899490E-06   0.112321E-02   0.319783E-03
  1061   0.104054E+04  -0.791483E+02   0.263544E-05  -0.188201E-11   0.119956E-08  -0.791483E+02   0.272509E+02   0.455735E-06  -0.268013E-14   0.207294E-10   0.263544E-05   0.455735E-06   0.505333E-08   0.350058E-05   0.900836E-06  -0.188201E-11  -0.268013E-14   0.350058E-05   0.754197E-02   0.112562E-02   0.119956E-08   0.207294E-10   0.900836E-06   0.112562E-02   0.320445E-03
  1062   0.104379E+04  -0.792750E+02   0.261552E-05  -0.196554E-11   0.120186E-08  -0.792750E+02   0.269606E+02   0.452007E-06  -0.279909E-14   0.205731E-10   0.261552E-05   0.452007E-06   0.505103E-08   0.350502E-05   0.902182E-06  -0.196554E-11  -0.279909E-14   0.350502E-05   0.754856E-02   0.112804E-02   0.120186E-08   0.205731E-10   0.902182E-06   0.112804E-02   0.321107E-03
  1063   0.104703E+04  -0.793785E+02   0.259588E-05  -0.203648E-11   0.120407E-08  -0.793785E+02   0.266697E+02   0.448241E-06  -0.290011E-14   0.204169E-10   0.259588E-05   0.448241E-06   0.504874E-08   0.350946E-05   0.903528E-06  -0.203648E-11  -0.290011E-14   0.350946E-05   0.755516E-02   0.113046E-02   0.120407E-08   0.204169E-10   0.903528E-06   0.113046E-02   0.321770E-03
  1064   0.105028E+04  -0.794575E+02   0.257653E-05  -0.209527E-11   0.120621E-08  -0.794575E+02   0.263785E+02   0.444437E-06  -0.298383E-14   0.202610E-10   0.257653E-05   0.444437E-06   0.504646E-08   0.351391E-05   0.904875E-06  -0.209527E-11  -0.298383E-14   0.351391E-05   0.756178E-02   0.113288E-02   0.120621E-08   0.202610E-10   0.904875E-06   0.113288E-02   0.322433E-03
  1065   0.105353E+04  -0.795119E+02   0.255746E-05  -0.214238E-11   0.120827E-08  -0.795119E+02   0.260871E+02   0.440597E-06  -0.305092E-14   0.201052E-10   0.255746E-05   0.440597E-06   0.504420E-08   0.351836E-05   0.906223E-06  -0.214238E-11  -0.305092E-14   0.351836E-05   0.756841E-02   0.113531E-02   0.120827E-08   0.201052E-10   0.906223E-06   0.113531E-02   0.323097E-03
  1066   0.105677E+04  -0.795433E+02   0.253869E-05  -0.217827E-11   0.121026E-08  -0.795433E+02   0.257954E+02   0.436721E-06  -0.310202E-14   0.199497E-10   0.253869E-05   0.436721E-06   0.504195E-08   0.352282E-05   0.907571E-06  -0.217827E-11  -0.310202E-14   0.352282E-05   0.757506E-02   0.113773E-02   0.121026E-08   0.199497E-10   0.907571E-06   0.113773E-02   0.323761E-03
  1067   0.106001E+04  -0.795502E+02   0.252019E-05  -0.220339E-11   0.121218E-08  -0.795502E+02   0.255037E+02   0.432811E-06  -0.313779E-14   0.197944E-10   0.252019E-05   0.432811E-06   0.503971E-08   0.352728E-05   0.908919E-06  -0.220339E-11  -0.313779E-14   0.352728E-05   0.758172E-02   0.114016E-02   0.121218E-08   0.197944E-10   0.908919E-06   0.114016E-02   0.324426E-03
  1068   0.106325E+04  -0.795334E+02   0.250198E-05  -0.221820E-11   0.121403E-08  -0.795334E+02   0.252122E+02   0.428866E-06  -0.315889E-14   0.196394E-10   0.250198E-05   0.428866E-06   0.503748E-08   0.353175E-05   0.910267E-06  -0.221820E-11  -0.315889E-14   0.353175E-05   0.758839E-02   0.114260E-02   0.121403E-08   0.196394E-10   0.910267E-06   0.114260E-02   0.325091E-03
  1069   0.106647E+04  -0.794929E+02   0.248406E-05  -0.222317E-11   0.121583E-08  -0.794929E+02   0.249207E+02   0.424889E-06  -0.316597E-14   0.194847E-10   0.248406E-05   0.424889E-06   0.503526E-08   0.353622E-05   0.911616E-06  -0.222317E-11  -0.316597E-14   0.353622E-05   0.759508E-02   0.114503E-02   0.121583E-08   0.194847E-10   0.911616E-06   0.114503E-02   0.325756E-03
  1070   0.106969E+04  -0.794286E+02   0.246642E-05  -0.221876E-11   0.121757E-08  -0.794286E+02   0.246296E+02   0.420879E-06  -0.315968E-14   0.193304E-10   0.246642E-05   0.420879E-06   0.503306E-08   0.354070E-05   0.912966E-06  -0.221876E-11  -0.315968E-14   0.354070E-05   0.760178E-02   0.114747E-02   0.121757E-08   0.193304E-10   0.912966E-06   0.114747E-02   0.326422E-03
  1071   0.107288E+04  -0.793408E+02   0.244906E-05  -0.220541E-11   0.121926E-08  -0.793408E+02   0.243389E+02   0.416838E-06  -0.314068E-14   0.191764E-10   0.244906E-05   0.416838E-06   0.503087E-08   0.354519E-05   0.914315E-06  -0.220541E-11  -0.314068E-14   0.354519E-05   0.760849E-02   0.114991E-02   0.121926E-08   0.191764E-10   0.914315E-06   0.114991E-02   0.327089E-03
  1072   0.107607E+04  -0.792301E+02   0.243198E-05  -0.218360E-11   0.122090E-08  -0.792301E+02   0.240488E+02   0.412766E-06  -0.310962E-14   0.190227E-10   0.243198E-05   0.412766E-06   0.502869E-08   0.354968E-05   0.915666E-06  -0.218360E-11  -0.310962E-14   0.354968E-05   0.761522E-02   0.115236E-02   0.122090E-08   0.190227E-10   0.915666E-06   0.115236E-02   0.327756E-03
  1073   0.107923E+04  -0.790957E+02   0.241518E-05  -0.215378E-11   0.122249E-08  -0.790957E+02   0.237593E+02   0.408665E-06  -0.306715E-14   0.188695E-10   0.241518E-05   0.408665E-06   0.502652E-08   0.355418E-05   0.917016E-06  -0.215378E-11  -0.306715E-14   0.355418E-05   0.762196E-02   0.115480E-02   0.122249E-08   0.188695E-10   0.917016E-06   0.115480E-02   0.328423E-03
  1074   0.108238E+04  -0.789385E+02   0.239866E-05  -0.211641E-11   0.122404E-08  -0.789385E+02   0.234707E+02   0.404534E-06  -0.301394E-14   0.187167E-10   0.239866E-05   0.404534E-06   0.502436E-08   0.355868E-05   0.918367E-06  -0.211641E-11  -0.301394E-14   0.355868E-05   0.762871E-02   0.115725E-02   0.122404E-08   0.187167E-10   0.918367E-06   0.115725E-02   0.329091E-03
  1075   0.108550E+04  -0.787585E+02   0.238242E-05  -0.207196E-11   0.122556E-08  -0.787585E+02   0.231830E+02   0.400376E-06  -0.295063E-14   0.185644E-10   0.238242E-05   0.400376E-06   0.502222E-08   0.356319E-05   0.919719E-06  -0.207196E-11  -0.295063E-14   0.356319E-05   0.763548E-02   0.115971E-02   0.122556E-08   0.185644E-10   0.919719E-06   0.115971E-02   0.329759E-03
  1076   0.108861E+04  -0.785550E+02   0.236645E-05  -0.202087E-11   0.122705E-08  -0.785550E+02   0.228963E+02   0.396190E-06  -0.287787E-14   0.184126E-10   0.236645E-05   0.396190E-06   0.502008E-08   0.356770E-05   0.921070E-06  -0.202087E-11  -0.287787E-14   0.356770E-05   0.764226E-02   0.116216E-02   0.122705E-08   0.184126E-10   0.921070E-06   0.116216E-02   0.330428E-03
  1077   0.109168E+04  -0.783295E+02   0.235077E-05  -0.196361E-11   0.122851E-08  -0.783295E+02   0.226108E+02   0.391978E-06  -0.279633E-14   0.182612E-10   0.235077E-05   0.391978E-06   0.501796E-08   0.357222E-05   0.922422E-06  -0.196361E-11  -0.279633E-14   0.357222E-05   0.764905E-02   0.116462E-02   0.122851E-08   0.182612E-10   0.922422E-06   0.116462E-02   0.331097E-03
  1078   0.109473E+04  -0.780819E+02   0.233536E-05  -0.190064E-11   0.122994E-08  -0.780819E+02   0.223265E+02   0.387741E-06  -0.270666E-14   0.181104E-10   0.233536E-05   0.387741E-06   0.501585E-08   0.357674E-05   0.923775E-06  -0.190064E-11  -0.270666E-14   0.357674E-05   0.765586E-02   0.116708E-02   0.122994E-08   0.181104E-10   0.923775E-06   0.116708E-02   0.331767E-03
  1079   0.109774E+04  -0.778116E+02   0.232022E-05  -0.183241E-11   0.123135E-08  -0.778116E+02   0.220437E+02   0.383478E-06  -0.260950E-14   0.179601E-10   0.232022E-05   0.383478E-06   0.501375E-08   0.358127E-05   0.925128E-06  -0.183241E-11  -0.260950E-14   0.358127E-05   0.766268E-02   0.116954E-02   0.123135E-08   0.179601E-10   0.925128E-06   0.116954E-02   0.332437E-03
  1080   0.110073E+04  -0.775201E+02   0.230536E-05  -0.175940E-11   0.123275E-08  -0.775201E+02   0.217623E+02   0.379192E-06  -0.250552E-14   0.178104E-10   0.230536E-05   0.379192E-06   0.501166E-08   0.358581E-05   0.926481E-06  -0.175940E-11  -0.250552E-14   0.358581E-05   0.766952E-02   0.117201E-02   0.123275E-08   0.178104E-10   0.926481E-06   0.117201E-02   0.333107E-03
  1081   0.110368E+04  -0.772060E+02   0.229077E-05  -0.168205E-11   0.123413E-08  -0.772060E+02   0.214825E+02   0.374883E-06  -0.239537E-14   0.176614E-10   0.229077E-05   0.374883E-06   0.500959E-08   0.359035E-05   0.927835E-06  -0.168205E-11  -0.239537E-14   0.359035E-05   0.767637E-02   0.117448E-02   0.123413E-08   0.176614E-10   0.927835E-06   0.117448E-02   0.333778E-03
  1082   0.110659E+04  -0.768707E+02   0.227646E-05  -0.160083E-11   0.123550E-08  -0.768707E+02   0.212045E+02   0.370552E-06  -0.227970E-14   0.175129E-10   0.227646E-05   0.370552E-06   0.500752E-08   0.359489E-05   0.929189E-06  -0.160083E-11  -0.227970E-14   0.359489E-05   0.768324E-02   0.117695E-02   0.123550E-08   0.175129E-10   0.929189E-06   0.117695E-02   0.334450E-03
  1083   0.110946E+04  -0.765142E+02   0.226242E-05  -0.151619E-11   0.123687E-08  -0.765142E+02   0.209282E+02   0.366200E-06  -0.215917E-14   0.173651E-10   0.226242E-05   0.366200E-06   0.500547E-08   0.359944E-05   0.930543E-06  -0.151619E-11  -0.215917E-14   0.359944E-05   0.769011E-02   0.117943E-02   0.123687E-08   0.173651E-10   0.930543E-06   0.117943E-02   0.335122E-03
  1084   0.111230E+04  -0.761367E+02   0.224864E-05  -0.142859E-11   0.123824E-08  -0.761367E+02   0.206539E+02   0.361827E-06  -0.203443E-14   0.172180E-10   0.224864E-05   0.361827E-06   0.500343E-08   0.360400E-05   0.931898E-06  -0.142859E-11  -0.203443E-14   0.360400E-05   0.769701E-02   0.118191E-02   0.123824E-08   0.172180E-10   0.931898E-06   0.118191E-02   0.335794E-03
  1085   0.111509E+04  -0.757388E+02   0.223514E-05  -0.133850E-11   0.123962E-08  -0.757388E+02   0.203816E+02   0.357434E-06  -0.190613E-14   0.170716E-10   0.223514E-05   0.357434E-06   0.500140E-08   0.360856E-05   0.933253E-06  -0.133850E-11  -0.190613E-14   0.360856E-05   0.770391E-02   0.118439E-02   0.123962E-08   0.170716E-10   0.933253E-06   0.118439E-02   0.336467E-03
  1086   0.111784E+04  -0.753191E+02   0.222191E-05  -0.124638E-11   0.124099E-08  -0.753191E+02   0.201115E+02   0.353023E-06  -0.177494E-14   0.169259E-10   0.222191E-05   0.353023E-06   0.499938E-08   0.361313E-05   0.934609E-06  -0.124638E-11  -0.177494E-14   0.361313E-05   0.771083E-02   0.118687E-02   0.124099E-08   0.169259E-10   0.934609E-06   0.118687E-02   0.337140E-03
  1087   0.112055E+04  -0.748798E+02   0.220894E-05  -0.115267E-11   0.124239E-08  -0.748798E+02   0.198434E+02   0.348594E-06  -0.164150E-14   0.167810E-10   0.220894E-05   0.348594E-06   0.499737E-08   0.361770E-05   0.935965E-06  -0.115267E-11  -0.164150E-14   0.361770E-05   0.771776E-02   0.118936E-02   0.124239E-08   0.167810E-10   0.935965E-06   0.118936E-02   0.337814E-03
  1088   0.112320E+04  -0.744203E+02   0.219625E-05  -0.105785E-11   0.124379E-08  -0.744203E+02   0.195778E+02   0.344147E-06  -0.150647E-14   0.166368E-10   0.219625E-05   0.344147E-06   0.499537E-08   0.362228E-05   0.937321E-06  -0.105785E-11  -0.150647E-14   0.362228E-05   0.772471E-02   0.119185E-02   0.124379E-08   0.166368E-10   0.937321E-06   0.119185E-02   0.338488E-03
  1089   0.112581E+04  -0.739405E+02   0.218382E-05  -0.962373E-12   0.124522E-08  -0.739405E+02   0.193146E+02   0.339685E-06  -0.137049E-14   0.164935E-10   0.218382E-05   0.339685E-06   0.499339E-08   0.362687E-05   0.938678E-06  -0.962373E-12  -0.137049E-14   0.362687E-05   0.773168E-02   0.119434E-02   0.124522E-08   0.164935E-10   0.938678E-06   0.119434E-02   0.339162E-03
  1090   0.112836E+04  -0.734412E+02   0.217165E-05  -0.866694E-12   0.124667E-08  -0.734412E+02   0.190539E+02   0.335207E-06  -0.123424E-14   0.163510E-10   0.217165E-05   0.335207E-06   0.499141E-08   0.363146E-05   0.940035E-06  -0.866694E-12  -0.123424E-14   0.363146E-05   0.773865E-02   0.119684E-02   0.124667E-08   0.163510E-10   0.940035E-06   0.119684E-02   0.339837E-03
  1091   0.113086E+04  -0.729232E+02   0.215975E-05  -0.771274E-12   0.124814E-08  -0.729232E+02   0.187958E+02   0.330714E-06  -0.109836E-14   0.162093E-10   0.215975E-05   0.330714E-06   0.498945E-08   0.363605E-05   0.941392E-06  -0.771274E-12  -0.109836E-14   0.363605E-05   0.774564E-02   0.119934E-02   0.124814E-08   0.162093E-10   0.941392E-06   0.119934E-02   0.340513E-03
  1092   0.113331E+04  -0.723858E+02   0.214812E-05  -0.676575E-12   0.124965E-08  -0.723858E+02   0.185405E+02   0.326208E-06  -0.963495E-15   0.160685E-10   0.214812E-05   0.326208E-06   0.498750E-08   0.364065E-05   0.942750E-06  -0.676575E-12  -0.963495E-15   0.364065E-05   0.775265E-02   0.120184E-02   0.124965E-08   0.160685E-10   0.942750E-06   0.120184E-02   0.341189E-03
  1093   0.113570E+04  -0.718305E+02   0.213675E-05  -0.583054E-12   0.125119E-08  -0.718305E+02   0.182880E+02   0.321689E-06  -0.830314E-15   0.159286E-10   0.213675E-05   0.321689E-06   0.498555E-08   0.364526E-05   0.944108E-06  -0.583054E-12  -0.830314E-15   0.364526E-05   0.775967E-02   0.120434E-02   0.125119E-08   0.159286E-10   0.944108E-06   0.120434E-02   0.341865E-03
  1094   0.113803E+04  -0.712565E+02   0.212564E-05  -0.491171E-12   0.125277E-08  -0.712565E+02   0.180385E+02   0.317157E-06  -0.699466E-15   0.157897E-10   0.212564E-05   0.317157E-06   0.498362E-08   0.364987E-05   0.945467E-06  -0.491171E-12  -0.699466E-15   0.364987E-05   0.776670E-02   0.120685E-02   0.125277E-08   0.157897E-10   0.945467E-06   0.120685E-02   0.342542E-03
  1095   0.114030E+04  -0.706654E+02   0.211479E-05  -0.401386E-12   0.125440E-08  -0.706654E+02   0.177921E+02   0.312615E-06  -0.571605E-15   0.156517E-10   0.211479E-05   0.312615E-06   0.498171E-08   0.365449E-05   0.946826E-06  -0.401386E-12  -0.571605E-15   0.365449E-05   0.777375E-02   0.120936E-02   0.125440E-08   0.156517E-10   0.946826E-06   0.120936E-02   0.343219E-03
  1096   0.114251E+04  -0.700564E+02   0.210420E-05  -0.314157E-12   0.125607E-08  -0.700564E+02   0.175488E+02   0.308062E-06  -0.447385E-15   0.155146E-10   0.210420E-05   0.308062E-06   0.497980E-08   0.365911E-05   0.948185E-06  -0.314157E-12  -0.447385E-15   0.365911E-05   0.778081E-02   0.121187E-02   0.125607E-08   0.155146E-10   0.948185E-06   0.121187E-02   0.343897E-03
  1097   0.114467E+04  -0.694303E+02   0.209388E-05  -0.229945E-12   0.125779E-08  -0.694303E+02   0.173089E+02   0.303500E-06  -0.327460E-15   0.153786E-10   0.209388E-05   0.303500E-06   0.497790E-08   0.366374E-05   0.949545E-06  -0.229945E-12  -0.327460E-15   0.366374E-05   0.778788E-02   0.121439E-02   0.125779E-08   0.153786E-10   0.949545E-06   0.121439E-02   0.344575E-03
  1098   0.114676E+04  -0.687879E+02   0.208381E-05  -0.149209E-12   0.125957E-08  -0.687879E+02   0.170722E+02   0.298929E-06  -0.212485E-15   0.152436E-10   0.208381E-05   0.298929E-06   0.497601E-08   0.366838E-05   0.950905E-06  -0.149209E-12  -0.212485E-15   0.366838E-05   0.779497E-02   0.121691E-02   0.125957E-08   0.152436E-10   0.950905E-06   0.121691E-02   0.345253E-03
  1099   0.114878E+04  -0.681293E+02   0.207400E-05  -0.724072E-13   0.126141E-08  -0.681293E+02   0.168391E+02   0.294350E-06  -0.103113E-15   0.151097E-10   0.207400E-05   0.294350E-06   0.497414E-08   0.367302E-05   0.952265E-06  -0.724072E-13  -0.103113E-15   0.367302E-05   0.780208E-02   0.121943E-02   0.126141E-08   0.151097E-10   0.952265E-06   0.121943E-02   0.345932E-03
  1100   0.115075E+04  -0.674551E+02   0.206445E-05  -0.185640E-20   0.126331E-08  -0.674551E+02   0.166095E+02   0.289765E-06   0.250384E-22   0.149768E-10   0.206445E-05   0.289765E-06   0.497228E-08   0.367766E-05   0.953625E-06  -0.185640E-20   0.250384E-22   0.367766E-05   0.780920E-02   0.122195E-02   0.126331E-08   0.149768E-10   0.953625E-06   0.122195E-02   0.346612E-03
  1101   0.115264E+04  -0.667646E+02   0.205515E-05   0.676506E-13   0.126527E-08  -0.667646E+02   0.163834E+02   0.285173E-06   0.963397E-16   0.148450E-10   0.205515E-05   0.285173E-06   0.497042E-08   0.368231E-05   0.954986E-06   0.676506E-13   0.963397E-16   0.368231E-05   0.781633E-02   0.122448E-02   0.126527E-08   0.148450E-10   0.954986E-06   0.122448E-02   0.347291E-03
  1102   0.115446E+04  -0.660594E+02   0.204611E-05   0.130571E-12   0.126730E-08  -0.660594E+02   0.161610E+02   0.280575E-06   0.185943E-15   0.147144E-10   0.204611E-05   0.280575E-06   0.496858E-08   0.368697E-05   0.956348E-06   0.130571E-12   0.185943E-15   0.368697E-05   0.782348E-02   0.122701E-02   0.126730E-08   0.147144E-10   0.956348E-06   0.122701E-02   0.347972E-03
  1103   0.115621E+04  -0.653386E+02   0.203733E-05   0.188883E-12   0.126940E-08  -0.653386E+02   0.159424E+02   0.275972E-06   0.268984E-15   0.145848E-10   0.203733E-05   0.275972E-06   0.496675E-08   0.369163E-05   0.957710E-06   0.188883E-12   0.268984E-15   0.369163E-05   0.783064E-02   0.122954E-02   0.126940E-08   0.145848E-10   0.957710E-06   0.122954E-02   0.348652E-03
  1104   0.115790E+04  -0.646036E+02   0.202879E-05   0.242711E-12   0.127155E-08  -0.646036E+02   0.157276E+02   0.271363E-06   0.345640E-15   0.144562E-10   0.202879E-05   0.271363E-06   0.496493E-08   0.369630E-05   0.959072E-06   0.242711E-12   0.345640E-15   0.369630E-05   0.783782E-02   0.123208E-02   0.127155E-08   0.144562E-10   0.959072E-06   0.123208E-02   0.349333E-03
  1105   0.115951E+04  -0.638545E+02   0.202050E-05   0.292178E-12   0.127377E-08  -0.638545E+02   0.155166E+02   0.266750E-06   0.416084E-15   0.143287E-10   0.202050E-05   0.266750E-06   0.496312E-08   0.370097E-05   0.960434E-06   0.292178E-12   0.416084E-15   0.370097E-05   0.784501E-02   0.123462E-02   0.127377E-08   0.143287E-10   0.960434E-06   0.123462E-02   0.350015E-03
  1106   0.116105E+04  -0.630915E+02   0.201246E-05   0.337406E-12   0.127604E-08  -0.630915E+02   0.153096E+02   0.262133E-06   0.480493E-15   0.142023E-10   0.201246E-05   0.262133E-06   0.496132E-08   0.370565E-05   0.961797E-06   0.337406E-12   0.480493E-15   0.370565E-05   0.785222E-02   0.123716E-02   0.127604E-08   0.142023E-10   0.961797E-06   0.123716E-02   0.350697E-03
  1107   0.116252E+04  -0.623151E+02   0.200467E-05   0.378519E-12   0.127837E-08  -0.623151E+02   0.151066E+02   0.257512E-06   0.539041E-15   0.140769E-10   0.200467E-05   0.257512E-06   0.495953E-08   0.371034E-05   0.963160E-06   0.378519E-12   0.539041E-15   0.371034E-05   0.785944E-02   0.123970E-02   0.127837E-08   0.140769E-10   0.963160E-06   0.123970E-02   0.351379E-03
  1108   0.116390E+04  -0.615258E+02   0.199711E-05   0.415641E-12   0.128076E-08  -0.615258E+02   0.149076E+02   0.252886E-06   0.591905E-15   0.139525E-10   0.199711E-05   0.252886E-06   0.495775E-08   0.371503E-05   0.964523E-06   0.415641E-12   0.591905E-15   0.371503E-05   0.786667E-02   0.124225E-02   0.128076E-08   0.139525E-10   0.964523E-06   0.124225E-02   0.352062E-03
  1109   0.116522E+04  -0.607238E+02   0.198980E-05   0.448893E-12   0.128320E-08  -0.607238E+02   0.147129E+02   0.248258E-06   0.639258E-15   0.138291E-10   0.198980E-05   0.248258E-06   0.495598E-08   0.371972E-05   0.965887E-06   0.448893E-12   0.639258E-15   0.371972E-05   0.787392E-02   0.124480E-02   0.128320E-08   0.138291E-10   0.965887E-06   0.124480E-02   0.352745E-03
  1110   0.116645E+04  -0.599095E+02   0.198273E-05   0.478399E-12   0.128569E-08  -0.599095E+02   0.145223E+02   0.243627E-06   0.681277E-15   0.137067E-10   0.198273E-05   0.243627E-06   0.495422E-08   0.372443E-05   0.967251E-06   0.478399E-12   0.681277E-15   0.372443E-05   0.788119E-02   0.124736E-02   0.128569E-08   0.137067E-10   0.967251E-06   0.124736E-02   0.353429E-03
  1111   0.116761E+04  -0.590835E+02   0.197590E-05   0.504282E-12   0.128823E-08  -0.590835E+02   0.143361E+02   0.238993E-06   0.718137E-15   0.135852E-10   0.197590E-05   0.238993E-06   0.495248E-08   0.372913E-05   0.968616E-06   0.504282E-12   0.718137E-15   0.372913E-05   0.788847E-02   0.124991E-02   0.128823E-08   0.135852E-10   0.968616E-06   0.124991E-02   0.354113E-03
  1112   0.116869E+04  -0.582460E+02   0.196930E-05   0.526666E-12   0.129081E-08  -0.582460E+02   0.141541E+02   0.234356E-06   0.750013E-15   0.134648E-10   0.196930E-05   0.234356E-06   0.495074E-08   0.373385E-05   0.969981E-06   0.526666E-12   0.750013E-15   0.373385E-05   0.789576E-02   0.125247E-02   0.129081E-08   0.134648E-10   0.969981E-06   0.125247E-02   0.354797E-03
  1113   0.116969E+04  -0.573976E+02   0.196294E-05   0.545673E-12   0.129345E-08  -0.573976E+02   0.139765E+02   0.229718E-06   0.777081E-15   0.133453E-10   0.196294E-05   0.229718E-06   0.494901E-08   0.373857E-05   0.971346E-06   0.545673E-12   0.777081E-15   0.373857E-05   0.790307E-02   0.125503E-02   0.129345E-08   0.133453E-10   0.971346E-06   0.125503E-02   0.355482E-03
  1114   0.117061E+04  -0.565385E+02   0.195681E-05   0.561426E-12   0.129613E-08  -0.565385E+02   0.138034E+02   0.225079E-06   0.799515E-15   0.132267E-10   0.195681E-05   0.225079E-06   0.494730E-08   0.374329E-05   0.972711E-06   0.561426E-12   0.799515E-15   0.374329E-05   0.791040E-02   0.125760E-02   0.129613E-08   0.132267E-10   0.972711E-06   0.125760E-02   0.356167E-03
  1115   0.117145E+04  -0.556693E+02   0.195091E-05   0.574049E-12   0.129885E-08  -0.556693E+02   0.136347E+02   0.220438E-06   0.817491E-15   0.131091E-10   0.195091E-05   0.220438E-06   0.494559E-08   0.374802E-05   0.974077E-06   0.574049E-12   0.817491E-15   0.374802E-05   0.791774E-02   0.126017E-02   0.129885E-08   0.131091E-10   0.974077E-06   0.126017E-02   0.356853E-03
  1116   0.117221E+04  -0.547904E+02   0.194523E-05   0.583665E-12   0.130161E-08  -0.547904E+02   0.134707E+02   0.215796E-06   0.831184E-15   0.129924E-10   0.194523E-05   0.215796E-06   0.494390E-08   0.375276E-05   0.975443E-06   0.583665E-12   0.831184E-15   0.375276E-05   0.792509E-02   0.126274E-02   0.130161E-08   0.129924E-10   0.975443E-06   0.126274E-02   0.357539E-03
  1117   0.117288E+04  -0.539020E+02   0.193979E-05   0.590396E-12   0.130441E-08  -0.539020E+02   0.133111E+02   0.211154E-06   0.840770E-15   0.128766E-10   0.193979E-05   0.211154E-06   0.494221E-08   0.375750E-05   0.976810E-06   0.590396E-12   0.840770E-15   0.375750E-05   0.793246E-02   0.126531E-02   0.130441E-08   0.128766E-10   0.976810E-06   0.126531E-02   0.358225E-03
  1118   0.117348E+04  -0.530047E+02   0.193457E-05   0.594366E-12   0.130725E-08  -0.530047E+02   0.131562E+02   0.206511E-06   0.846423E-15   0.127616E-10   0.193457E-05   0.206511E-06   0.494054E-08   0.376224E-05   0.978177E-06   0.594366E-12   0.846423E-15   0.376224E-05   0.793985E-02   0.126789E-02   0.130725E-08   0.127616E-10   0.978177E-06   0.126789E-02   0.358912E-03
