#    L    TT             EE             TE             PP             TP          
     2   0.133635E+04   0.538126E-01   0.397244E+01   0.101130E+07   0.316385E+05
     3   0.125839E+04   0.870232E-01   0.490338E+01   0.155603E+07   0.379565E+05
     4   0.117949E+04   0.971308E-01   0.501930E+01   0.204117E+07   0.410190E+05
     5   0.111531E+04   0.856588E-01   0.465315E+01   0.247016E+07   0.423030E+05
     6   0.106578E+04   0.629989E-01   0.406374E+01   0.284914E+07   0.426029E+05
     7   0.102834E+04   0.399655E-01   0.341406E+01   0.318549E+07   0.423377E+05
     8   0.999775E+03   0.230008E-01   0.280152E+01   0.348524E+07   0.416902E+05
     9   0.978169E+03   0.134620E-01   0.227441E+01   0.375362E+07   0.407761E+05
    10   0.961919E+03   0.945773E-02   0.185733E+01   0.399416E+07   0.397151E+05
    11   0.949561E+03   0.819604E-02   0.155950E+01   0.421127E+07   0.386350E+05
    12   0.941601E+03   0.762115E-02   0.137830E+01   0.440587E+07   0.375695E+05
    13   0.935295E+03   0.687715E-02   0.129108E+01   0.458249E+07   0.365902E+05
    14   0.930601E+03   0.599369E-02   0.126761E+01   0.474120E+07   0.356159E+05
    15   0.926517E+03   0.531322E-02   0.128617E+01   0.488534E+07   0.346653E+05
    16   0.925135E+03   0.506031E-02   0.133458E+01   0.501546E+07   0.336971E+05
    17   0.926054E+03   0.516194E-02   0.139736E+01   0.513296E+07   0.327345E+05
    18   0.927789E+03   0.547952E-02   0.146165E+01   0.523952E+07   0.318154E+05
    19   0.931085E+03   0.589174E-02   0.152391E+01   0.533577E+07   0.309367E+05
    20   0.934381E+03   0.630389E-02   0.157516E+01   0.542223E+07   0.300863E+05
    21   0.938357E+03   0.679078E-02   0.162230E+01   0.549996E+07   0.292563E+05
    22   0.943015E+03   0.746921E-02   0.166992E+01   0.557002E+07   0.284427E+05
    23   0.947988E+03   0.838195E-02   0.172117E+01   0.563291E+07   0.276525E+05
    24   0.953624E+03   0.955199E-02   0.177823E+01   0.568904E+07   0.268940E+05
    25   0.960064E+03   0.109662E-01   0.183638E+01   0.573899E+07   0.261703E+05
    26   0.966819E+03   0.126064E-01   0.190089E+01   0.578333E+07   0.254814E+05
    27   0.974273E+03   0.144457E-01   0.197097E+01   0.582254E+07   0.248211E+05
    28   0.982237E+03   0.164450E-01   0.203937E+01   0.585697E+07   0.241836E+05
    29   0.990635E+03   0.186237E-01   0.210816E+01   0.588672E+07   0.235715E+05
    30   0.999683E+03   0.210057E-01   0.216725E+01   0.591188E+07   0.229880E+05
    31   0.100881E+04   0.235654E-01   0.222237E+01   0.593299E+07   0.224299E+05
    32   0.101886E+04   0.263005E-01   0.226409E+01   0.595059E+07   0.218923E+05
    33   0.102929E+04   0.291836E-01   0.229068E+01   0.596492E+07   0.213699E+05
    34   0.104005E+04   0.322582E-01   0.230454E+01   0.597610E+07   0.208584E+05
    35   0.105175E+04   0.355400E-01   0.229973E+01   0.598436E+07   0.203559E+05
    36   0.106349E+04   0.390595E-01   0.228913E+01   0.598991E+07   0.198638E+05
    37   0.107576E+04   0.428256E-01   0.226525E+01   0.599295E+07   0.193918E+05
    38   0.108862E+04   0.468149E-01   0.222831E+01   0.599364E+07   0.189486E+05
    39   0.110199E+04   0.510440E-01   0.218010E+01   0.599212E+07   0.185296E+05
    40   0.111579E+04   0.555420E-01   0.212178E+01   0.598848E+07   0.181271E+05
    41   0.112997E+04   0.603318E-01   0.205440E+01   0.598285E+07   0.177346E+05
    42   0.114451E+04   0.654101E-01   0.197829E+01   0.597534E+07   0.173516E+05
    43   0.115942E+04   0.707671E-01   0.189326E+01   0.596609E+07   0.169790E+05
    44   0.117473E+04   0.763908E-01   0.179749E+01   0.595522E+07   0.166177E+05
    45   0.119051E+04   0.822665E-01   0.168886E+01   0.594286E+07   0.162686E+05
    46   0.120670E+04   0.883823E-01   0.156606E+01   0.592912E+07   0.159323E+05
    47   0.122329E+04   0.947501E-01   0.142916E+01   0.591409E+07   0.156070E+05
    48   0.124025E+04   0.101381E+00   0.127856E+01   0.589787E+07   0.152907E+05
    49   0.125757E+04   0.108284E+00   0.111471E+01   0.588053E+07   0.149813E+05
    50   0.127530E+04   0.115481E+00   0.938221E+00   0.586217E+07   0.146767E+05
    51   0.129351E+04   0.122990E+00   0.749712E+00   0.584286E+07   0.143756E+05
    52   0.131212E+04   0.130809E+00   0.549636E+00   0.582266E+07   0.140796E+05
    53   0.133106E+04   0.138928E+00   0.338199E+00   0.580162E+07   0.137912E+05
    54   0.135029E+04   0.147338E+00   0.114746E+00   0.577981E+07   0.135127E+05
    55   0.136980E+04   0.156031E+00  -0.121747E+00   0.575727E+07   0.132465E+05
    56   0.138970E+04   0.164995E+00  -0.372762E+00   0.573406E+07   0.129943E+05
    57   0.141007E+04   0.174233E+00  -0.639053E+00   0.571020E+07   0.127551E+05
    58   0.143089E+04   0.183750E+00  -0.920512E+00   0.568574E+07   0.125268E+05
    59   0.145204E+04   0.193554E+00  -0.121674E+01   0.566071E+07   0.123076E+05
    60   0.147352E+04   0.203646E+00  -0.152694E+01   0.563514E+07   0.120958E+05
    61   0.149533E+04   0.214024E+00  -0.185037E+01   0.560905E+07   0.118895E+05
    62   0.151746E+04   0.224683E+00  -0.218708E+01   0.558251E+07   0.116875E+05
    63   0.153993E+04   0.235618E+00  -0.253729E+01   0.555556E+07   0.114884E+05
    64   0.156274E+04   0.246821E+00  -0.290122E+01   0.552825E+07   0.112911E+05
    65   0.158590E+04   0.258290E+00  -0.327915E+01   0.550064E+07   0.110943E+05
    66   0.160945E+04   0.270015E+00  -0.367132E+01   0.547276E+07   0.108973E+05
    67   0.163337E+04   0.281988E+00  -0.407696E+01   0.544465E+07   0.107016E+05
    68   0.165761E+04   0.294200E+00  -0.449505E+01   0.541633E+07   0.105091E+05
    69   0.168213E+04   0.306644E+00  -0.492459E+01   0.538782E+07   0.103219E+05
    70   0.170690E+04   0.319314E+00  -0.536479E+01   0.535915E+07   0.101419E+05
    71   0.173190E+04   0.332206E+00  -0.581525E+01   0.533034E+07   0.997076E+04
    72   0.175723E+04   0.345318E+00  -0.627705E+01   0.530140E+07   0.980806E+04
    73   0.178300E+04   0.358645E+00  -0.675139E+01   0.527233E+07   0.965309E+04
    74   0.180921E+04   0.372179E+00  -0.723844E+01   0.524314E+07   0.950512E+04
    75   0.183585E+04   0.385909E+00  -0.773799E+01   0.521383E+07   0.936339E+04
    76   0.186287E+04   0.399821E+00  -0.824975E+01   0.518441E+07   0.922696E+04
    77   0.189015E+04   0.413907E+00  -0.877236E+01   0.515490E+07   0.909410E+04
    78   0.191766E+04   0.428155E+00  -0.930542E+01   0.512531E+07   0.896290E+04
    79   0.194545E+04   0.442555E+00  -0.984885E+01   0.509568E+07   0.883142E+04
    80   0.197353E+04   0.457096E+00  -0.104027E+02   0.506601E+07   0.869775E+04
    81   0.200192E+04   0.471768E+00  -0.109668E+02   0.503633E+07   0.856100E+04
    82   0.203063E+04   0.486559E+00  -0.115404E+02   0.500666E+07   0.842449E+04
    83   0.205965E+04   0.501459E+00  -0.121232E+02   0.497701E+07   0.829259E+04
    84   0.208897E+04   0.516456E+00  -0.127143E+02   0.494739E+07   0.816966E+04
    85   0.211858E+04   0.531538E+00  -0.133133E+02   0.491782E+07   0.806008E+04
    86   0.214848E+04   0.546696E+00  -0.139194E+02   0.488831E+07   0.796519E+04
    87   0.217864E+04   0.561916E+00  -0.145321E+02   0.485887E+07   0.787437E+04
    88   0.220902E+04   0.577186E+00  -0.151512E+02   0.482951E+07   0.777399E+04
    89   0.223963E+04   0.592496E+00  -0.157763E+02   0.480023E+07   0.765041E+04
    90   0.227048E+04   0.607828E+00  -0.164072E+02   0.477104E+07   0.748999E+04
    91   0.230156E+04   0.623170E+00  -0.170436E+02   0.474195E+07   0.728215E+04
    92   0.233288E+04   0.638508E+00  -0.176851E+02   0.471295E+07   0.702856E+04
    93   0.236445E+04   0.653828E+00  -0.183314E+02   0.468406E+07   0.673390E+04
    94   0.239627E+04   0.669116E+00  -0.189822E+02   0.465528E+07   0.640288E+04
    95   0.242833E+04   0.684360E+00  -0.196369E+02   0.462660E+07   0.604020E+04
    96   0.246065E+04   0.699545E+00  -0.202952E+02   0.459805E+07   0.565058E+04
    97   0.249321E+04   0.714656E+00  -0.209567E+02   0.456961E+07   0.523871E+04
    98   0.252602E+04   0.729680E+00  -0.216209E+02   0.454130E+07   0.480929E+04
    99   0.255905E+04   0.744603E+00  -0.222872E+02   0.451312E+07   0.436703E+04
   100   0.259233E+04   0.759412E+00  -0.229552E+02   0.448506E+07   0.391664E+04
   101   0.262585E+04   0.774095E+00  -0.236244E+02   0.445715E+07   0.346281E+04
   102   0.265959E+04   0.788630E+00  -0.242944E+02   0.442937E+07   0.301026E+04
   103   0.269355E+04   0.803017E+00  -0.249645E+02   0.440174E+07   0.256368E+04
   104   0.272773E+04   0.817227E+00  -0.256344E+02   0.437425E+07   0.212777E+04
   105   0.276211E+04   0.831253E+00  -0.263034E+02   0.434692E+07   0.170725E+04
   106   0.279669E+04   0.845082E+00  -0.269708E+02   0.431975E+07   0.130682E+04
   107   0.283146E+04   0.858707E+00  -0.276363E+02   0.429273E+07   0.931169E+03
   108   0.286640E+04   0.872105E+00  -0.282992E+02   0.426588E+07   0.585015E+03
   109   0.290151E+04   0.885270E+00  -0.289590E+02   0.423919E+07   0.273057E+03
   110   0.293680E+04   0.898181E+00  -0.296151E+02   0.421268E+07   0.000000E+00
   111   0.297223E+04   0.910831E+00  -0.302670E+02   0.418634E+07  -0.230698E+03
   112   0.300782E+04   0.923211E+00  -0.309141E+02   0.416018E+07  -0.420551E+03
   113   0.304355E+04   0.935300E+00  -0.315559E+02   0.413420E+07  -0.572321E+03
   114   0.307942E+04   0.947083E+00  -0.321918E+02   0.410839E+07  -0.688767E+03
   115   0.311541E+04   0.958558E+00  -0.328213E+02   0.408276E+07  -0.772650E+03
   116   0.315153E+04   0.969711E+00  -0.334438E+02   0.405731E+07  -0.826728E+03
   117   0.318777E+04   0.980520E+00  -0.340588E+02   0.403203E+07  -0.853762E+03
   118   0.322410E+04   0.990984E+00  -0.346656E+02   0.400692E+07  -0.856513E+03
   119   0.326054E+04   0.100109E+01  -0.352639E+02   0.398200E+07  -0.837739E+03
   120   0.329706E+04   0.101082E+01  -0.358530E+02   0.395725E+07  -0.800202E+03
