#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102076E-04   0.202319E+08   0.202319E+08   0.269619E+08   0.269615E+08   0.202320E+08   0.202319E+08   0.202319E+08   0.202387E+08  -0.396289E+00   0.101913E+08   0.101913E+08   0.609911E+01
   0.112819E-04   0.202319E+08   0.202319E+08   0.269588E+08   0.269583E+08   0.202320E+08   0.202319E+08   0.202319E+08   0.202387E+08  -0.396288E+00   0.101913E+08   0.101913E+08   0.674081E+01
   0.124693E-04   0.202319E+08   0.202319E+08   0.269550E+08   0.269543E+08   0.202320E+08   0.202319E+08   0.202319E+08   0.202387E+08  -0.396288E+00   0.101913E+08   0.101913E+08   0.744997E+01
   0.137816E-04   0.202319E+08   0.202319E+08   0.269503E+08   0.269496E+08   0.202320E+08   0.202319E+08   0.202319E+08   0.202387E+08  -0.396288E+00   0.101913E+08   0.101913E+08   0.823368E+01
   0.152321E-04   0.202319E+08   0.202319E+08   0.269446E+08   0.269437E+08   0.202320E+08   0.202319E+08   0.202319E+08   0.202387E+08  -0.396288E+00   0.101913E+08   0.101913E+08   0.909973E+01
   0.168352E-04   0.202319E+08   0.202319E+08   0.269377E+08   0.269366E+08   0.202320E+08   0.202319E+08   0.202319E+08   0.202386E+08  -0.396288E+00   0.101913E+08   0.101913E+08   0.100568E+02
   0.186070E-04   0.202319E+08   0.202319E+08   0.269292E+08   0.269279E+08   0.202320E+08   0.202319E+08   0.202319E+08   0.202386E+08  -0.396287E+00   0.101913E+08   0.101913E+08   0.111143E+02
   0.205653E-04   0.202319E+08   0.202319E+08   0.269189E+08   0.269172E+08   0.202320E+08   0.202319E+08   0.202319E+08   0.202386E+08  -0.396287E+00   0.101913E+08   0.101913E+08   0.122828E+02
   0.227297E-04   0.202318E+08   0.202318E+08   0.269063E+08   0.269042E+08   0.202319E+08   0.202319E+08   0.202318E+08   0.202386E+08  -0.396286E+00   0.101913E+08   0.101913E+08   0.135738E+02
   0.251219E-04   0.202318E+08   0.202318E+08   0.268908E+08   0.268883E+08   0.202319E+08   0.202318E+08   0.202318E+08   0.202385E+08  -0.396285E+00   0.101913E+08   0.101913E+08   0.150001E+02
   0.277659E-04   0.202318E+08   0.202318E+08   0.268720E+08   0.268690E+08   0.202319E+08   0.202318E+08   0.202318E+08   0.202385E+08  -0.396285E+00   0.101913E+08   0.101913E+08   0.165758E+02
   0.306881E-04   0.202318E+08   0.202317E+08   0.268490E+08   0.268453E+08   0.202318E+08   0.202318E+08   0.202317E+08   0.202385E+08  -0.396284E+00   0.101912E+08   0.101912E+08   0.183162E+02
   0.339179E-04   0.202317E+08   0.202317E+08   0.268210E+08   0.268164E+08   0.202318E+08   0.202317E+08   0.202317E+08   0.202384E+08  -0.396282E+00   0.101912E+08   0.101912E+08   0.202383E+02
   0.374876E-04   0.202316E+08   0.202316E+08   0.267867E+08   0.267812E+08   0.202317E+08   0.202316E+08   0.202316E+08   0.202383E+08  -0.396281E+00   0.101912E+08   0.101912E+08   0.223609E+02
   0.414330E-04   0.202316E+08   0.202316E+08   0.267450E+08   0.267382E+08   0.202317E+08   0.202316E+08   0.202316E+08   0.202383E+08  -0.396279E+00   0.101912E+08   0.101912E+08   0.247041E+02
   0.457936E-04   0.202315E+08   0.202315E+08   0.266941E+08   0.266858E+08   0.202316E+08   0.202315E+08   0.202315E+08   0.202382E+08  -0.396277E+00   0.101911E+08   0.101911E+08   0.272905E+02
   0.506132E-04   0.202314E+08   0.202314E+08   0.266320E+08   0.266219E+08   0.202315E+08   0.202314E+08   0.202314E+08   0.202380E+08  -0.396274E+00   0.101911E+08   0.101911E+08   0.301444E+02
   0.559400E-04   0.202313E+08   0.202312E+08   0.265563E+08   0.265440E+08   0.202313E+08   0.202313E+08   0.202312E+08   0.202379E+08  -0.396271E+00   0.101910E+08   0.101910E+08   0.332921E+02
   0.618274E-04   0.202311E+08   0.202311E+08   0.264641E+08   0.264492E+08   0.202312E+08   0.202311E+08   0.202311E+08   0.202377E+08  -0.396267E+00   0.101909E+08   0.101909E+08   0.367626E+02
   0.683345E-04   0.202309E+08   0.202309E+08   0.263520E+08   0.263337E+08   0.202310E+08   0.202309E+08   0.202309E+08   0.202375E+08  -0.396262E+00   0.101908E+08   0.101908E+08   0.405866E+02
   0.755264E-04   0.202307E+08   0.202306E+08   0.262155E+08   0.261933E+08   0.202307E+08   0.202307E+08   0.202307E+08   0.202372E+08  -0.396256E+00   0.101907E+08   0.101907E+08   0.447975E+02
   0.834752E-04   0.202304E+08   0.202303E+08   0.260497E+08   0.260228E+08   0.202304E+08   0.202304E+08   0.202304E+08   0.202369E+08  -0.396249E+00   0.101905E+08   0.101905E+08   0.494305E+02
   0.922605E-04   0.202300E+08   0.202300E+08   0.258484E+08   0.258158E+08   0.202301E+08   0.202300E+08   0.202300E+08   0.202365E+08  -0.396240E+00   0.101904E+08   0.101903E+08   0.545227E+02
   0.101971E-03   0.202296E+08   0.202295E+08   0.256046E+08   0.255649E+08   0.202297E+08   0.202296E+08   0.202296E+08   0.202360E+08  -0.396229E+00   0.101901E+08   0.101901E+08   0.601128E+02
   0.112702E-03   0.202291E+08   0.202290E+08   0.253095E+08   0.252615E+08   0.202291E+08   0.202291E+08   0.202291E+08   0.202354E+08  -0.396216E+00   0.101899E+08   0.101898E+08   0.662401E+02
   0.124564E-03   0.202284E+08   0.202283E+08   0.249533E+08   0.248953E+08   0.202285E+08   0.202284E+08   0.202284E+08   0.202347E+08  -0.396200E+00   0.101895E+08   0.101895E+08   0.729438E+02
   0.137674E-03   0.202277E+08   0.202275E+08   0.245244E+08   0.244546E+08   0.202277E+08   0.202276E+08   0.202276E+08   0.202338E+08  -0.396181E+00   0.101891E+08   0.101891E+08   0.802615E+02
   0.152163E-03   0.202267E+08   0.202266E+08   0.240097E+08   0.239258E+08   0.202267E+08   0.202267E+08   0.202267E+08   0.202327E+08  -0.396157E+00   0.101886E+08   0.101886E+08   0.882270E+02
   0.168178E-03   0.202256E+08   0.202254E+08   0.233945E+08   0.232941E+08   0.202256E+08   0.202255E+08   0.202255E+08   0.202314E+08  -0.396129E+00   0.101880E+08   0.101880E+08   0.968679E+02
   0.185878E-03   0.202242E+08   0.202239E+08   0.226626E+08   0.225430E+08   0.202242E+08   0.202241E+08   0.202241E+08   0.202298E+08  -0.396094E+00   0.101873E+08   0.101873E+08   0.106202E+03
   0.205440E-03   0.202224E+08   0.202222E+08   0.217973E+08   0.216556E+08   0.202224E+08   0.202224E+08   0.202224E+08   0.202278E+08  -0.396051E+00   0.101864E+08   0.101864E+08   0.116232E+03
   0.227062E-03   0.202204E+08   0.202201E+08   0.207817E+08   0.206150E+08   0.202203E+08   0.202203E+08   0.202203E+08   0.202255E+08  -0.396000E+00   0.101854E+08   0.101853E+08   0.126940E+03
   0.250959E-03   0.202178E+08   0.202175E+08   0.196005E+08   0.194061E+08   0.202178E+08   0.202178E+08   0.202178E+08   0.202227E+08  -0.395939E+00   0.101841E+08   0.101839E+08   0.138281E+03
   0.277372E-03   0.202148E+08   0.202143E+08   0.182422E+08   0.180179E+08   0.202147E+08   0.202147E+08   0.202147E+08   0.202192E+08  -0.395865E+00   0.101825E+08   0.101823E+08   0.150173E+03
   0.306564E-03   0.202111E+08   0.202105E+08   0.167021E+08   0.164465E+08   0.202109E+08   0.202110E+08   0.202110E+08   0.202151E+08  -0.395776E+00   0.101805E+08   0.101804E+08   0.162487E+03
   0.338828E-03   0.202066E+08   0.202059E+08   0.149859E+08   0.146995E+08   0.202064E+08   0.202065E+08   0.202065E+08   0.202102E+08  -0.395669E+00   0.101782E+08   0.101780E+08   0.175037E+03
   0.374488E-03   0.202012E+08   0.202004E+08   0.131149E+08   0.128004E+08   0.202009E+08   0.202010E+08   0.202010E+08   0.202043E+08  -0.395542E+00   0.101754E+08   0.101752E+08   0.187570E+03
   0.413901E-03   0.201946E+08   0.201937E+08   0.111306E+08   0.107940E+08   0.201943E+08   0.201945E+08   0.201945E+08   0.201972E+08  -0.395391E+00   0.101720E+08   0.101718E+08   0.199760E+03
   0.457462E-03   0.201868E+08   0.201857E+08   0.909842E+07   0.874958E+07   0.201863E+08   0.201866E+08   0.201866E+08   0.201889E+08  -0.395213E+00   0.101680E+08   0.101677E+08   0.211206E+03
   0.505608E-03   0.201774E+08   0.201761E+08   0.710844E+07   0.676150E+07   0.201768E+08   0.201772E+08   0.201772E+08   0.201789E+08  -0.395003E+00   0.101632E+08   0.101628E+08   0.221439E+03
   0.558821E-03   0.201662E+08   0.201647E+08   0.527012E+07   0.494298E+07   0.201655E+08   0.201659E+08   0.201660E+08   0.201672E+08  -0.394758E+00   0.101574E+08   0.101570E+08   0.229950E+03
   0.617635E-03   0.201529E+08   0.201511E+08   0.369787E+07   0.341031E+07   0.201520E+08   0.201526E+08   0.201526E+08   0.201535E+08  -0.394472E+00   0.101505E+08   0.101501E+08   0.236222E+03
   0.682638E-03   0.201372E+08   0.201351E+08   0.248594E+07   0.225604E+07   0.201360E+08   0.201368E+08   0.201368E+08   0.201374E+08  -0.394141E+00   0.101424E+08   0.101419E+08   0.239793E+03
   0.754482E-03   0.201186E+08   0.201162E+08   0.167586E+07   0.151486E+07   0.201172E+08   0.201181E+08   0.201182E+08   0.201185E+08  -0.393757E+00   0.101328E+08   0.101323E+08   0.240320E+03
   0.833888E-03   0.200967E+08   0.200940E+08   0.122781E+07   0.113483E+07   0.200950E+08   0.200962E+08   0.200963E+08   0.200965E+08  -0.393314E+00   0.101216E+08   0.101211E+08   0.237633E+03
   0.921651E-03   0.200712E+08   0.200682E+08   0.101671E+07   0.976031E+06   0.200690E+08   0.200706E+08   0.200707E+08   0.200708E+08  -0.392802E+00   0.101086E+08   0.101079E+08   0.231771E+03
   0.101865E-02   0.200414E+08   0.200381E+08   0.874536E+06   0.858828E+06   0.200387E+08   0.200407E+08   0.200408E+08   0.200409E+08  -0.392210E+00   0.100934E+08   0.100927E+08   0.222956E+03
   0.112586E-02   0.200067E+08   0.200031E+08   0.677789E+06   0.658659E+06   0.200035E+08   0.200060E+08   0.200061E+08   0.200061E+08  -0.391526E+00   0.100758E+08   0.100751E+08   0.211531E+03
   0.124435E-02   0.199666E+08   0.199628E+08   0.428478E+06   0.390046E+06   0.199626E+08   0.199657E+08   0.199659E+08   0.199658E+08  -0.390734E+00   0.100554E+08   0.100547E+08   0.197902E+03
   0.137531E-02   0.199202E+08   0.199162E+08   0.237407E+06   0.182664E+06   0.199152E+08   0.199192E+08   0.199195E+08   0.199193E+08  -0.389819E+00   0.100319E+08   0.100312E+08   0.182539E+03
   0.152006E-02   0.198666E+08   0.198625E+08   0.178419E+06   0.120867E+06   0.198606E+08   0.198656E+08   0.198660E+08   0.198656E+08  -0.388767E+00   0.100048E+08   0.100041E+08   0.166057E+03
   0.168004E-02   0.198051E+08   0.198009E+08   0.168360E+06  -0.330500E+06   0.197977E+08   0.198039E+08   0.198044E+08   0.198039E+08  -0.387557E+00   0.997375E+07   0.997299E+07   0.149264E+03
   0.185685E-02   0.197344E+08   0.197303E+08   0.930091E+05  -0.269577E+06   0.197254E+08   0.197332E+08   0.197338E+08   0.197332E+08  -0.386170E+00   0.993806E+07   0.993732E+07   0.133036E+03
   0.205228E-02   0.196536E+08   0.196494E+08   0.189389E+05  -0.219767E+06   0.196426E+08   0.196522E+08   0.196529E+08   0.196522E+08  -0.384584E+00   0.989723E+07   0.989650E+07   0.118106E+03
   0.226827E-02   0.195612E+08   0.195571E+08   0.317268E+05  -0.179055E+06   0.195478E+08   0.195597E+08   0.195605E+08   0.195596E+08  -0.382772E+00   0.985060E+07   0.984989E+07   0.104986E+03
   0.250700E-02   0.194560E+08   0.194518E+08   0.203559E+05  -0.145785E+06   0.194397E+08   0.194542E+08   0.194553E+08   0.194542E+08  -0.380708E+00   0.979749E+07   0.979678E+07   0.939254E+02
   0.277085E-02   0.193364E+08   0.193321E+08  -0.721618E+04  -0.118606E+06   0.193166E+08   0.193344E+08   0.193357E+08   0.193344E+08  -0.378362E+00   0.973712E+07   0.973642E+07   0.847458E+02
   0.306246E-02   0.192009E+08   0.191963E+08   0.342686E+04  -0.964106E+05   0.191769E+08   0.191985E+08   0.192001E+08   0.191985E+08  -0.375703E+00   0.966869E+07   0.966799E+07   0.769056E+02
   0.338478E-02   0.190476E+08   0.190428E+08  -0.140340E+05  -0.782921E+05   0.190186E+08   0.190449E+08   0.190468E+08   0.190449E+08  -0.372696E+00   0.959133E+07   0.959062E+07   0.697952E+02
   0.374101E-02   0.188749E+08   0.188697E+08  -0.117574E+05  -0.635089E+05   0.188398E+08   0.188717E+08   0.188740E+08   0.188716E+08  -0.369305E+00   0.950411E+07   0.950340E+07   0.630039E+02
   0.413473E-02   0.186806E+08   0.186752E+08  -0.126545E+05  -0.514537E+05   0.186384E+08   0.186769E+08   0.186797E+08   0.186769E+08  -0.365493E+00   0.940604E+07   0.940534E+07   0.565545E+02
   0.456989E-02   0.184629E+08   0.184571E+08  -0.987838E+04  -0.416292E+05   0.184121E+08   0.184585E+08   0.184619E+08   0.184585E+08  -0.361219E+00   0.929610E+07   0.929540E+07   0.507186E+02
   0.505085E-02   0.182196E+08   0.182133E+08  -0.682850E+04  -0.336287E+05   0.181587E+08   0.182144E+08   0.182185E+08   0.182144E+08  -0.356442E+00   0.917320E+07   0.917251E+07   0.456303E+02
   0.558243E-02   0.179484E+08   0.179416E+08  -0.687740E+04  -0.271188E+05   0.178758E+08   0.179423E+08   0.179473E+08   0.179423E+08  -0.351118E+00   0.903626E+07   0.903557E+07   0.411056E+02
   0.616996E-02   0.176473E+08   0.176397E+08  -0.515390E+04  -0.218270E+05   0.175609E+08   0.176401E+08   0.176460E+08   0.176401E+08  -0.345204E+00   0.888414E+07   0.888346E+07   0.369285E+02
   0.681932E-02   0.173139E+08   0.173056E+08  -0.577422E+04  -0.175300E+05   0.172117E+08   0.173056E+08   0.173125E+08   0.173056E+08  -0.338656E+00   0.871573E+07   0.871505E+07   0.331507E+02
   0.753702E-02   0.169461E+08   0.169367E+08  -0.492675E+04  -0.140451E+05   0.168259E+08   0.169363E+08   0.169445E+08   0.169363E+08  -0.331430E+00   0.852988E+07   0.852921E+07   0.298288E+02
   0.833025E-02   0.165416E+08   0.165310E+08  -0.325305E+04  -0.112227E+05   0.164010E+08   0.165302E+08   0.165398E+08   0.165302E+08  -0.323483E+00   0.832548E+07   0.832482E+07   0.268219E+02
   0.920698E-02   0.160983E+08   0.160863E+08  -0.520708E+04  -0.894056E+04   0.159350E+08   0.160851E+08   0.160963E+08   0.160851E+08  -0.314771E+00   0.810144E+07   0.810078E+07   0.241109E+02
   0.101760E-01   0.156141E+08   0.156005E+08  -0.323219E+04  -0.709848E+04   0.154259E+08   0.155989E+08   0.156118E+08   0.155989E+08  -0.305257E+00   0.785676E+07   0.785610E+07   0.217148E+02
   0.112469E-01   0.150874E+08   0.150718E+08  -0.300956E+04  -0.561467E+04   0.148723E+08   0.150701E+08   0.150848E+08   0.150701E+08  -0.294908E+00   0.759060E+07   0.758994E+07   0.195609E+02
   0.124306E-01   0.145171E+08   0.144993E+08  -0.236885E+04  -0.442231E+04   0.142733E+08   0.144975E+08   0.145141E+08   0.144975E+08  -0.283701E+00   0.730240E+07   0.730175E+07   0.176463E+02
