#           k/h    P           
    0.10000E-03    0.33695E+03
    0.10202E-03    0.34346E+03
    0.10408E-03    0.35009E+03
    0.10618E-03    0.35686E+03
    0.10833E-03    0.36375E+03
    0.11052E-03    0.37078E+03
    0.11275E-03    0.37794E+03
    0.11503E-03    0.38523E+03
    0.11735E-03    0.39267E+03
    0.11972E-03    0.40025E+03
    0.12214E-03    0.40797E+03
    0.12461E-03    0.41584E+03
    0.12712E-03    0.42386E+03
    0.12969E-03    0.43204E+03
    0.13231E-03    0.44037E+03
    0.13499E-03    0.44886E+03
    0.13771E-03    0.45751E+03
    0.14049E-03    0.46632E+03
    0.14333E-03    0.47531E+03
    0.14623E-03    0.48446E+03
    0.14918E-03    0.49379E+03
    0.15220E-03    0.50329E+03
    0.15527E-03    0.51298E+03
    0.15841E-03    0.52284E+03
    0.16161E-03    0.53290E+03
    0.16487E-03    0.54314E+03
    0.16820E-03    0.55358E+03
    0.17160E-03    0.56422E+03
    0.17507E-03    0.57505E+03
    0.17860E-03    0.58609E+03
    0.18221E-03    0.59734E+03
    0.18589E-03    0.60880E+03
    0.18965E-03    0.62047E+03
    0.19348E-03    0.63237E+03
    0.19739E-03    0.64448E+03
    0.20138E-03    0.65682E+03
    0.20544E-03    0.66939E+03
    0.20959E-03    0.68220E+03
    0.21383E-03    0.69524E+03
    0.21815E-03    0.70852E+03
    0.22255E-03    0.72206E+03
    0.22705E-03    0.73584E+03
    0.23164E-03    0.74987E+03
    0.23632E-03    0.76417E+03
    0.24109E-03    0.77872E+03
    0.24596E-03    0.79355E+03
    0.25093E-03    0.80864E+03
    0.25600E-03    0.82402E+03
    0.26117E-03    0.83967E+03
    0.26645E-03    0.85560E+03
    0.27183E-03    0.87183E+03
    0.27732E-03    0.88835E+03
    0.28292E-03    0.90516E+03
    0.28864E-03    0.92228E+03
    0.29447E-03    0.93971E+03
    0.30042E-03    0.95745E+03
    0.30649E-03    0.97550E+03
    0.31268E-03    0.99388E+03
    0.31899E-03    0.10126E+04
    0.32544E-03    0.10316E+04
    0.33201E-03    0.10510E+04
    0.33872E-03    0.10707E+04
    0.34556E-03    0.10907E+04
    0.35254E-03    0.11111E+04
    0.35966E-03    0.11319E+04
    0.36693E-03    0.11530E+04
    0.37434E-03    0.11744E+04
    0.38190E-03    0.11963E+04
    0.38962E-03    0.12185E+04
    0.39749E-03    0.12411E+04
    0.40552E-03    0.12640E+04
    0.41371E-03    0.12874E+04
    0.42207E-03    0.13111E+04
    0.43060E-03    0.13352E+04
    0.43929E-03    0.13598E+04
    0.44817E-03    0.13847E+04
    0.45722E-03    0.14100E+04
    0.46646E-03    0.14358E+04
    0.47588E-03    0.14619E+04
    0.48550E-03    0.14885E+04
    0.49530E-03    0.15155E+04
    0.50531E-03    0.15430E+04
    0.51552E-03    0.15708E+04
    0.52593E-03    0.15991E+04
    0.53656E-03    0.16278E+04
    0.54739E-03    0.16570E+04
    0.55845E-03    0.16866E+04
    0.56973E-03    0.17167E+04
    0.58124E-03    0.17472E+04
    0.59299E-03    0.17781E+04
    0.60496E-03    0.18096E+04
    0.61719E-03    0.18414E+04
    0.62965E-03    0.18738E+04
    0.64237E-03    0.19066E+04
    0.65535E-03    0.19399E+04
    0.66859E-03    0.19736E+04
    0.68210E-03    0.20079E+04
    0.69588E-03    0.20426E+04
    0.70993E-03    0.20777E+04
    0.72427E-03    0.21134E+04
    0.73891E-03    0.21496E+04
    0.75383E-03    0.21862E+04
    0.76906E-03    0.22234E+04
    0.78460E-03    0.22610E+04
    0.80045E-03    0.22992E+04
    0.81662E-03    0.23378E+04
    0.83311E-03    0.23770E+04
    0.84994E-03    0.24167E+04
    0.86711E-03    0.24569E+04
    0.88463E-03    0.24976E+04
    0.90250E-03    0.25388E+04
    0.92073E-03    0.25806E+04
    0.93933E-03    0.26230E+04
    0.95831E-03    0.26658E+04
    0.97767E-03    0.27093E+04
    0.99742E-03    0.27533E+04
    0.10176E-02    0.27978E+04
    0.10381E-02    0.28430E+04
    0.10591E-02    0.28887E+04
    0.10805E-02    0.29351E+04
    0.11023E-02    0.29820E+04
    0.11246E-02    0.30296E+04
    0.11473E-02    0.30778E+04
    0.11705E-02    0.31266E+04
    0.11941E-02    0.31762E+04
    0.12182E-02    0.32264E+04
    0.12429E-02    0.32773E+04
    0.12680E-02    0.33289E+04
    0.12936E-02    0.33812E+04
    0.13197E-02    0.34343E+04
    0.13464E-02    0.34881E+04
    0.13736E-02    0.35427E+04
    0.14013E-02    0.35981E+04
    0.14296E-02    0.36543E+04
    0.14585E-02    0.37114E+04
    0.14880E-02    0.37693E+04
    0.15180E-02    0.38281E+04
    0.15487E-02    0.38878E+04
    0.15800E-02    0.39484E+04
    0.16119E-02    0.40099E+04
    0.16445E-02    0.40724E+04
    0.16777E-02    0.41359E+04
    0.17116E-02    0.42004E+04
    0.17462E-02    0.42659E+04
    0.17814E-02    0.43324E+04
    0.18174E-02    0.44000E+04
    0.18541E-02    0.44687E+04
    0.18916E-02    0.45385E+04
    0.19298E-02    0.46093E+04
    0.19688E-02    0.46813E+04
    0.20086E-02    0.47544E+04
    0.20491E-02    0.48287E+04
    0.20905E-02    0.49041E+04
    0.21328E-02    0.49807E+04
    0.21758E-02    0.50586E+04
    0.22198E-02    0.51376E+04
    0.22646E-02    0.52178E+04
    0.23104E-02    0.52992E+04
    0.23571E-02    0.53819E+04
    0.24047E-02    0.54658E+04
    0.24533E-02    0.55509E+04
    0.25028E-02    0.56373E+04
    0.25534E-02    0.57249E+04
    0.26050E-02    0.58138E+04
    0.26576E-02    0.59040E+04
    0.27113E-02    0.59954E+04
    0.27660E-02    0.60880E+04
    0.28219E-02    0.61819E+04
    0.28789E-02    0.62771E+04
    0.29371E-02    0.63735E+04
    0.29964E-02    0.64712E+04
    0.30569E-02    0.65701E+04
    0.31187E-02    0.66702E+04
    0.31817E-02    0.67716E+04
    0.32460E-02    0.68742E+04
    0.33115E-02    0.69780E+04
    0.33784E-02    0.70830E+04
    0.34467E-02    0.71891E+04
    0.35163E-02    0.72965E+04
    0.35874E-02    0.74049E+04
    0.36598E-02    0.75145E+04
    0.37338E-02    0.76252E+04
    0.38092E-02    0.77370E+04
    0.38861E-02    0.78498E+04
    0.39646E-02    0.79637E+04
    0.40447E-02    0.80786E+04
    0.41264E-02    0.81944E+04
    0.42098E-02    0.83112E+04
    0.42948E-02    0.84289E+04
    0.43816E-02    0.85474E+04
    0.44701E-02    0.86668E+04
    0.45604E-02    0.87870E+04
    0.46525E-02    0.89079E+04
    0.47465E-02    0.90295E+04
    0.48424E-02    0.91518E+04
    0.49402E-02    0.92746E+04
    0.50400E-02    0.93980E+04
    0.51419E-02    0.95219E+04
    0.52457E-02    0.96462E+04
    0.53517E-02    0.97709E+04
    0.54598E-02    0.98958E+04
    0.55701E-02    0.10021E+05
    0.56826E-02    0.10146E+05
    0.57974E-02    0.10272E+05
    0.59145E-02    0.10397E+05
    0.60340E-02    0.10523E+05
    0.61559E-02    0.10648E+05
    0.62803E-02    0.10773E+05
    0.64072E-02    0.10897E+05
    0.65366E-02    0.11021E+05
    0.66686E-02    0.11145E+05
    0.68033E-02    0.11268E+05
    0.69408E-02    0.11390E+05
    0.70810E-02    0.11512E+05
    0.72240E-02    0.11632E+05
    0.73700E-02    0.11752E+05
    0.75189E-02    0.11870E+05
    0.76708E-02    0.11987E+05
    0.78257E-02    0.12102E+05
    0.79838E-02    0.12216E+05
    0.81451E-02    0.12328E+05
    0.83096E-02    0.12438E+05
    0.84775E-02    0.12546E+05
    0.86488E-02    0.12653E+05
    0.88235E-02    0.12757E+05
    0.90017E-02    0.12858E+05
    0.91836E-02    0.12957E+05
    0.93691E-02    0.13053E+05
    0.95583E-02    0.13147E+05
    0.97514E-02    0.13237E+05
    0.99484E-02    0.13324E+05
    0.10149E-01    0.13408E+05
    0.10354E-01    0.13488E+05
    0.10564E-01    0.13565E+05
    0.10777E-01    0.13637E+05
    0.10995E-01    0.13706E+05
    0.11217E-01    0.13771E+05
    0.11443E-01    0.13831E+05
    0.11675E-01    0.13887E+05
    0.11910E-01    0.13938E+05
    0.12151E-01    0.13984E+05
