#    L    TT             EE             TE             PP             TP          
     2   0.817840E+04   0.385350E-01   0.118252E+02   0.103877E+07   0.153401E+05
     3   0.828359E+04   0.664306E-01   0.140904E+02   0.161976E+07   0.246834E+05
     4   0.830265E+04   0.826484E-01   0.147133E+02   0.215063E+07   0.305348E+05
     5   0.831412E+04   0.839926E-01   0.143153E+02   0.263190E+07   0.342233E+05
     6   0.833020E+04   0.733809E-01   0.133785E+02   0.306767E+07   0.366938E+05
     7   0.835270E+04   0.565457E-01   0.122144E+02   0.346394E+07   0.382698E+05
     8   0.837168E+04   0.391158E-01   0.110053E+02   0.382576E+07   0.390124E+05
     9   0.838779E+04   0.248520E-01   0.986792E+01   0.415768E+07   0.390811E+05
    10   0.839526E+04   0.152209E-01   0.885172E+01   0.446262E+07   0.388686E+05
    11   0.840162E+04   0.983882E-02   0.798119E+01   0.474471E+07   0.387003E+05
    12   0.841160E+04   0.738679E-02   0.725782E+01   0.500433E+07   0.385537E+05
    13   0.840638E+04   0.645798E-02   0.667121E+01   0.524605E+07   0.383100E+05
    14   0.837746E+04   0.605741E-02   0.621230E+01   0.546944E+07   0.378962E+05
    15   0.834631E+04   0.573274E-02   0.586981E+01   0.567794E+07   0.373280E+05
    16   0.832263E+04   0.544566E-02   0.563296E+01   0.587180E+07   0.367288E+05
    17   0.830001E+04   0.532839E-02   0.548414E+01   0.605238E+07   0.361406E+05
    18   0.827032E+04   0.550897E-02   0.540910E+01   0.622133E+07   0.355692E+05
    19   0.823323E+04   0.600712E-02   0.540834E+01   0.637915E+07   0.349884E+05
    20   0.818773E+04   0.678368E-02   0.547496E+01   0.652623E+07   0.343773E+05
    21   0.813587E+04   0.775304E-02   0.560444E+01   0.666364E+07   0.337675E+05
    22   0.807914E+04   0.885897E-02   0.578888E+01   0.679248E+07   0.331918E+05
    23   0.801800E+04   0.101369E-01   0.602769E+01   0.691319E+07   0.326338E+05
    24   0.795351E+04   0.116454E-01   0.632143E+01   0.702614E+07   0.320703E+05
    25   0.788648E+04   0.134123E-01   0.666333E+01   0.713190E+07   0.314972E+05
    26   0.781713E+04   0.154540E-01   0.705628E+01   0.723107E+07   0.309192E+05
    27   0.774658E+04   0.177469E-01   0.749590E+01   0.732412E+07   0.303553E+05
    28   0.767515E+04   0.202278E-01   0.797035E+01   0.741140E+07   0.298214E+05
    29   0.760232E+04   0.228147E-01   0.847415E+01   0.749293E+07   0.293054E+05
    30   0.752795E+04   0.254430E-01   0.899038E+01   0.756876E+07   0.287927E+05
    31   0.745224E+04   0.281273E-01   0.952389E+01   0.763949E+07   0.282857E+05
    32   0.737697E+04   0.309390E-01   0.100631E+02   0.770574E+07   0.277904E+05
    33   0.730195E+04   0.339296E-01   0.105936E+02   0.776773E+07   0.273103E+05
    34   0.722737E+04   0.372110E-01   0.111042E+02   0.782560E+07   0.268486E+05
    35   0.715417E+04   0.408182E-01   0.115835E+02   0.787958E+07   0.264103E+05
    36   0.708177E+04   0.447840E-01   0.120403E+02   0.792988E+07   0.259965E+05
    37   0.701065E+04   0.490993E-01   0.124592E+02   0.797673E+07   0.255921E+05
    38   0.694084E+04   0.537133E-01   0.128331E+02   0.802031E+07   0.251824E+05
    39   0.687248E+04   0.585959E-01   0.131608E+02   0.806074E+07   0.247706E+05
    40   0.680583E+04   0.637253E-01   0.134414E+02   0.809813E+07   0.243648E+05
    41   0.674105E+04   0.690894E-01   0.136749E+02   0.813260E+07   0.239709E+05
    42   0.667822E+04   0.747163E-01   0.138649E+02   0.816429E+07   0.235883E+05
    43   0.661735E+04   0.806436E-01   0.140149E+02   0.819335E+07   0.232146E+05
    44   0.655849E+04   0.869070E-01   0.141272E+02   0.821990E+07   0.228475E+05
    45   0.650170E+04   0.935394E-01   0.142035E+02   0.824411E+07   0.224846E+05
    46   0.644694E+04   0.100567E+00   0.142463E+02   0.826611E+07   0.221242E+05
    47   0.639413E+04   0.107999E+00   0.142573E+02   0.828601E+07   0.217680E+05
    48   0.634316E+04   0.115837E+00   0.142382E+02   0.830391E+07   0.214182E+05
    49   0.629394E+04   0.124078E+00   0.141909E+02   0.831990E+07   0.210772E+05
    50   0.624645E+04   0.132733E+00   0.141174E+02   0.833410E+07   0.207475E+05
    51   0.620071E+04   0.141811E+00   0.140197E+02   0.834659E+07   0.204306E+05
    52   0.615689E+04   0.151309E+00   0.139004E+02   0.835746E+07   0.201259E+05
