#    L    TT             EE             BB             TE          
     2    0.17609E+04    0.72435E-01    0.26480E-01    0.33589E+01
     3    0.16050E+04    0.11082E+00    0.30066E-01    0.35608E+01
     4    0.14944E+04    0.11996E+00    0.28943E-01    0.35639E+01
     5    0.14097E+04    0.10360E+00    0.24878E-01    0.32995E+01
     6    0.13473E+04    0.75377E-01    0.19665E-01    0.28809E+01
     7    0.13027E+04    0.48114E-01    0.14628E-01    0.24044E+01
     8    0.12711E+04    0.28758E-01    0.10512E-01    0.19449E+01
     9    0.12494E+04    0.18158E-01    0.75699E-02    0.15440E+01
    10    0.12354E+04    0.13765E-01    0.57458E-02    0.12280E+01
    11    0.12269E+04    0.12389E-01    0.48457E-02    0.10040E+01
    12    0.12228E+04    0.11956E-01    0.46289E-02    0.87522E+00
    13    0.12214E+04    0.11596E-01    0.48821E-02    0.82388E+00
    14    0.12220E+04    0.11473E-01    0.54198E-02    0.82531E+00
    15    0.12251E+04    0.11757E-01    0.61317E-02    0.85631E+00
    16    0.12307E+04    0.12527E-01    0.69376E-02    0.89703E+00
    17    0.12384E+04    0.13709E-01    0.78015E-02    0.93633E+00
    18    0.12468E+04    0.15030E-01    0.87018E-02    0.96815E+00
    19    0.12566E+04    0.16414E-01    0.96303E-02    0.99139E+00
    20    0.12663E+04    0.17904E-01    0.10583E-01    0.10032E+01
    21    0.12763E+04    0.19557E-01    0.11558E-01    0.10030E+01
    22    0.12868E+04    0.21500E-01    0.12556E-01    0.99148E+00
    23    0.12976E+04    0.23764E-01    0.13572E-01    0.97711E+00
    24    0.13087E+04    0.26322E-01    0.14605E-01    0.96771E+00
    25    0.13201E+04    0.29167E-01    0.15652E-01    0.96114E+00
    26    0.13316E+04    0.32261E-01    0.16711E-01    0.95483E+00
    27    0.13435E+04    0.35583E-01    0.17784E-01    0.94707E+00
    28    0.13556E+04    0.39140E-01    0.18872E-01    0.93683E+00
    29    0.13680E+04    0.42915E-01    0.19974E-01    0.91983E+00
