#           k/h    P           
    0.10000E-03    0.23359E+05
    0.10202E-03    0.23812E+05
    0.10408E-03    0.24273E+05
    0.10618E-03    0.24743E+05
    0.10833E-03    0.25222E+05
    0.11052E-03    0.25711E+05
    0.11275E-03    0.26209E+05
    0.11503E-03    0.26716E+05
    0.11735E-03    0.27234E+05
    0.11972E-03    0.27761E+05
    0.12214E-03    0.28299E+05
    0.12461E-03    0.28847E+05
    0.12712E-03    0.29405E+05
    0.12969E-03    0.29974E+05
    0.13231E-03    0.30555E+05
    0.13499E-03    0.31146E+05
    0.13771E-03    0.31749E+05
    0.14049E-03    0.32364E+05
    0.14333E-03    0.32990E+05
    0.14623E-03    0.33629E+05
    0.14918E-03    0.34280E+05
    0.15220E-03    0.34943E+05
    0.15527E-03    0.35619E+05
    0.15841E-03    0.36308E+05
    0.16161E-03    0.37011E+05
    0.16487E-03    0.37727E+05
    0.16820E-03    0.38457E+05
    0.17160E-03    0.39201E+05
    0.17507E-03    0.39959E+05
    0.17860E-03    0.40732E+05
    0.18221E-03    0.41519E+05
    0.18589E-03    0.42322E+05
    0.18965E-03    0.43140E+05
    0.19348E-03    0.43974E+05
    0.19739E-03    0.44824E+05
    0.20138E-03    0.45691E+05
    0.20544E-03    0.46574E+05
    0.20959E-03    0.47474E+05
    0.21383E-03    0.48391E+05
    0.21815E-03    0.49326E+05
    0.22255E-03    0.50279E+05
    0.22705E-03    0.51250E+05
    0.23164E-03    0.52240E+05
    0.23632E-03    0.53248E+05
    0.24109E-03    0.54276E+05
    0.24596E-03    0.55324E+05
    0.25093E-03    0.56391E+05
    0.25600E-03    0.57480E+05
    0.26117E-03    0.58588E+05
    0.26645E-03    0.59718E+05
    0.27183E-03    0.60870E+05
    0.27732E-03    0.62044E+05
    0.28292E-03    0.63240E+05
    0.28864E-03    0.64459E+05
    0.29447E-03    0.65701E+05
    0.30042E-03    0.66966E+05
    0.30649E-03    0.68256E+05
    0.31268E-03    0.69570E+05
    0.31899E-03    0.70909E+05
    0.32544E-03    0.72274E+05
    0.33201E-03    0.73664E+05
    0.33872E-03    0.75081E+05
    0.34556E-03    0.76525E+05
    0.35254E-03    0.77996E+05
    0.35966E-03    0.79495E+05
    0.36693E-03    0.81022E+05
    0.37434E-03    0.82578E+05
    0.38190E-03    0.84163E+05
    0.38962E-03    0.85778E+05
    0.39749E-03    0.87424E+05
    0.40552E-03    0.89101E+05
    0.41371E-03    0.90809E+05
    0.42207E-03    0.92549E+05
    0.43060E-03    0.94321E+05
    0.43929E-03    0.96127E+05
    0.44817E-03    0.97967E+05
    0.45722E-03    0.99841E+05
    0.46646E-03    0.10175E+06
    0.47588E-03    0.10369E+06
    0.48550E-03    0.10568E+06
    0.49530E-03    0.10769E+06
    0.50531E-03    0.10975E+06
    0.51552E-03    0.11184E+06
    0.52593E-03    0.11397E+06
    0.53656E-03    0.11615E+06
    0.54739E-03    0.11836E+06
    0.55845E-03    0.12061E+06
    0.56973E-03    0.12290E+06
    0.58124E-03    0.12524E+06
    0.59299E-03    0.12762E+06
    0.60496E-03    0.13004E+06
    0.61719E-03    0.13251E+06
    0.62965E-03    0.13502E+06
    0.64237E-03    0.13758E+06
    0.65535E-03    0.14018E+06
    0.66859E-03    0.14284E+06
    0.68210E-03    0.14554E+06
    0.69588E-03    0.14829E+06
    0.70993E-03    0.15109E+06
    0.72427E-03    0.15394E+06
    0.73891E-03    0.15684E+06
    0.75383E-03    0.15979E+06
    0.76906E-03    0.16280E+06
    0.78460E-03    0.16586E+06
    0.80045E-03    0.16897E+06
    0.81662E-03    0.17215E+06
    0.83311E-03    0.17537E+06
    0.84994E-03    0.17866E+06
    0.86711E-03    0.18200E+06
    0.88463E-03    0.18541E+06
    0.90250E-03    0.18887E+06
    0.92073E-03    0.19240E+06
    0.93933E-03    0.19598E+06
    0.95831E-03    0.19963E+06
    0.97767E-03    0.20335E+06
    0.99742E-03    0.20713E+06
    0.10176E-02    0.21097E+06
    0.10381E-02    0.21488E+06
    0.10591E-02    0.21886E+06
    0.10805E-02    0.22291E+06
    0.11023E-02    0.22703E+06
    0.11246E-02    0.23122E+06
    0.11473E-02    0.23548E+06
    0.11705E-02    0.23981E+06
    0.11941E-02    0.24422E+06
    0.12182E-02    0.24870E+06
    0.12429E-02    0.25326E+06
    0.12680E-02    0.25789E+06
    0.12936E-02    0.26261E+06
    0.13197E-02    0.26740E+06
    0.13464E-02    0.27227E+06
    0.13736E-02    0.27722E+06
    0.14013E-02    0.28225E+06
    0.14296E-02    0.28737E+06
    0.14585E-02    0.29257E+06
    0.14880E-02    0.29785E+06
    0.15180E-02    0.30322E+06
    0.15487E-02    0.30868E+06
    0.15800E-02    0.31422E+06
    0.16119E-02    0.31986E+06
    0.16445E-02    0.32558E+06
    0.16777E-02    0.33139E+06
    0.17116E-02    0.33729E+06
    0.17462E-02    0.34329E+06
    0.17814E-02    0.34938E+06
    0.18174E-02    0.35556E+06
    0.18541E-02    0.36183E+06
    0.18916E-02    0.36820E+06
    0.19298E-02    0.37467E+06
    0.19688E-02    0.38123E+06
    0.20086E-02    0.38789E+06
    0.20491E-02    0.39465E+06
    0.20905E-02    0.40151E+06
    0.21328E-02    0.40846E+06
    0.21758E-02    0.41552E+06
    0.22198E-02    0.42267E+06
    0.22646E-02    0.42993E+06
    0.23104E-02    0.43729E+06
    0.23571E-02    0.44475E+06
    0.24047E-02    0.45231E+06
    0.24533E-02    0.45997E+06
    0.25028E-02    0.46774E+06
    0.25534E-02    0.47560E+06
    0.26050E-02    0.48357E+06
    0.26576E-02    0.49164E+06
    0.27113E-02    0.49982E+06
    0.27660E-02    0.50810E+06
    0.28219E-02    0.51647E+06
    0.28789E-02    0.52495E+06
    0.29371E-02    0.53354E+06
    0.29964E-02    0.54222E+06
    0.30569E-02    0.55100E+06
    0.31187E-02    0.55988E+06
    0.31817E-02    0.56886E+06
    0.32460E-02    0.57794E+06
    0.33115E-02    0.58712E+06
    0.33784E-02    0.59639E+06
    0.34467E-02    0.60575E+06
    0.35163E-02    0.61521E+06
    0.35874E-02    0.62476E+06
    0.36598E-02    0.63440E+06
    0.37338E-02    0.64413E+06
    0.38092E-02    0.65395E+06
    0.38861E-02    0.66385E+06
    0.39646E-02    0.67383E+06
    0.40447E-02    0.68389E+06
    0.41264E-02    0.69403E+06
    0.42098E-02    0.70424E+06
    0.42948E-02    0.71452E+06
    0.43816E-02    0.72487E+06
    0.44701E-02    0.73529E+06
    0.45604E-02    0.74577E+06
    0.46525E-02    0.75630E+06
    0.47465E-02    0.76689E+06
    0.48424E-02    0.77753E+06
    0.49402E-02    0.78821E+06
    0.50400E-02    0.79893E+06
    0.51419E-02    0.80969E+06
    0.52457E-02    0.82048E+06
    0.53517E-02    0.83130E+06
    0.54598E-02    0.84213E+06
    0.55701E-02    0.85298E+06
    0.56826E-02    0.86383E+06
    0.57974E-02    0.87469E+06
    0.59145E-02    0.88554E+06
    0.60340E-02    0.89638E+06
    0.61559E-02    0.90720E+06
    0.62803E-02    0.91800E+06
    0.64072E-02    0.92876E+06
    0.65366E-02    0.93947E+06
    0.66686E-02    0.95014E+06
    0.68033E-02    0.96074E+06
    0.69408E-02    0.97128E+06
    0.70810E-02    0.98173E+06
    0.72240E-02    0.99210E+06
    0.73700E-02    0.10024E+07
    0.75189E-02    0.10125E+07
    0.76708E-02    0.10226E+07
    0.78257E-02    0.10325E+07
    0.79838E-02    0.10423E+07
    0.81451E-02    0.10519E+07
    0.83096E-02    0.10614E+07
    0.84775E-02    0.10707E+07
    0.86488E-02    0.10798E+07
    0.88235E-02    0.10887E+07
    0.90017E-02    0.10973E+07
    0.91836E-02    0.11058E+07
    0.93691E-02    0.11140E+07
    0.95583E-02    0.11220E+07
    0.97514E-02    0.11297E+07
    0.99484E-02    0.11372E+07
    0.10149E-01    0.11443E+07
    0.10354E-01    0.11511E+07
    0.10564E-01    0.11577E+07
    0.10777E-01    0.11639E+07
    0.10995E-01    0.11697E+07
    0.11217E-01    0.11752E+07
    0.11443E-01    0.11803E+07
    0.11675E-01    0.11850E+07
    0.11910E-01    0.11893E+07
    0.12151E-01    0.11932E+07
    0.12397E-01    0.11967E+07
    0.12647E-01    0.11998E+07
    0.12902E-01    0.12024E+07
    0.13163E-01    0.12045E+07
    0.13429E-01    0.12061E+07
    0.13700E-01    0.12071E+07
    0.13977E-01    0.12076E+07
    0.14259E-01    0.12075E+07
    0.14547E-01    0.12069E+07
    0.14841E-01    0.12059E+07
    0.15141E-01    0.12044E+07
    0.15447E-01    0.12026E+07
    0.15759E-01    0.12003E+07
    0.16077E-01    0.11975E+07
    0.16402E-01    0.11941E+07
    0.16734E-01    0.11901E+07
    0.17072E-01    0.11852E+07
    0.17416E-01    0.11797E+07
    0.17768E-01    0.11735E+07
    0.18127E-01    0.11666E+07
    0.18493E-01    0.11592E+07
