#           k/h    P           
    0.10000E-03    0.45560E+03
    0.10202E-03    0.46441E+03
    0.10408E-03    0.47340E+03
    0.10618E-03    0.48256E+03
    0.10833E-03    0.49189E+03
    0.11052E-03    0.50141E+03
    0.11275E-03    0.51111E+03
    0.11503E-03    0.52099E+03
    0.11735E-03    0.53107E+03
    0.11972E-03    0.54134E+03
    0.12214E-03    0.55181E+03
    0.12461E-03    0.56247E+03
    0.12712E-03    0.57335E+03
    0.12969E-03    0.58443E+03
    0.13231E-03    0.59572E+03
    0.13499E-03    0.60724E+03
    0.13771E-03    0.61897E+03
    0.14049E-03    0.63093E+03
    0.14333E-03    0.64311E+03
    0.14623E-03    0.65553E+03
    0.14918E-03    0.66819E+03
    0.15220E-03    0.68109E+03
    0.15527E-03    0.69424E+03
    0.15841E-03    0.70764E+03
    0.16161E-03    0.72130E+03
    0.16487E-03    0.73522E+03
    0.16820E-03    0.74940E+03
    0.17160E-03    0.76385E+03
    0.17507E-03    0.77858E+03
    0.17860E-03    0.79359E+03
    0.18221E-03    0.80889E+03
    0.18589E-03    0.82448E+03
    0.18965E-03    0.84036E+03
    0.19348E-03    0.85655E+03
    0.19739E-03    0.87304E+03
    0.20138E-03    0.88985E+03
    0.20544E-03    0.90698E+03
    0.20959E-03    0.92443E+03
    0.21383E-03    0.94221E+03
    0.21815E-03    0.96033E+03
    0.22255E-03    0.97879E+03
    0.22705E-03    0.99760E+03
    0.23164E-03    0.10168E+04
    0.23632E-03    0.10363E+04
    0.24109E-03    0.10562E+04
    0.24596E-03    0.10765E+04
    0.25093E-03    0.10971E+04
    0.25600E-03    0.11181E+04
    0.26117E-03    0.11396E+04
    0.26645E-03    0.11614E+04
    0.27183E-03    0.11837E+04
    0.27732E-03    0.12063E+04
    0.28292E-03    0.12294E+04
    0.28864E-03    0.12529E+04
    0.29447E-03    0.12768E+04
    0.30042E-03    0.13012E+04
    0.30649E-03    0.13261E+04
    0.31268E-03    0.13514E+04
    0.31899E-03    0.13772E+04
    0.32544E-03    0.14034E+04
    0.33201E-03    0.14301E+04
    0.33872E-03    0.14574E+04
    0.34556E-03    0.14851E+04
    0.35254E-03    0.15133E+04
    0.35966E-03    0.15421E+04
    0.36693E-03    0.15713E+04
    0.37434E-03    0.16011E+04
    0.38190E-03    0.16315E+04
    0.38962E-03    0.16624E+04
    0.39749E-03    0.16938E+04
    0.40552E-03    0.17259E+04
    0.41371E-03    0.17585E+04
    0.42207E-03    0.17917E+04
    0.43060E-03    0.18255E+04
    0.43929E-03    0.18598E+04
    0.44817E-03    0.18949E+04
    0.45722E-03    0.19305E+04
    0.46646E-03    0.19668E+04
    0.47588E-03    0.20037E+04
    0.48550E-03    0.20412E+04
    0.49530E-03    0.20795E+04
    0.50531E-03    0.21184E+04
    0.51552E-03    0.21579E+04
    0.52593E-03    0.21982E+04
    0.53656E-03    0.22392E+04
    0.54739E-03    0.22809E+04
    0.55845E-03    0.23233E+04
    0.56973E-03    0.23665E+04
    0.58124E-03    0.24104E+04
    0.59299E-03    0.24551E+04
    0.60496E-03    0.25005E+04
    0.61719E-03    0.25467E+04
    0.62965E-03    0.25937E+04
    0.64237E-03    0.26416E+04
    0.65535E-03    0.26902E+04
    0.66859E-03    0.27397E+04
    0.68210E-03    0.27900E+04
    0.69588E-03    0.28412E+04
    0.70993E-03    0.28932E+04
    0.72427E-03    0.29461E+04
    0.73891E-03    0.30000E+04
    0.75383E-03    0.30547E+04
    0.76906E-03    0.31103E+04
    0.78460E-03    0.31669E+04
    0.80045E-03    0.32245E+04
    0.81662E-03    0.32830E+04
    0.83311E-03    0.33425E+04
    0.84994E-03    0.34030E+04
    0.86711E-03    0.34646E+04
    0.88463E-03    0.35271E+04
    0.90250E-03    0.35907E+04
    0.92073E-03    0.36554E+04
    0.93933E-03    0.37212E+04
    0.95831E-03    0.37881E+04
    0.97767E-03    0.38561E+04
    0.99742E-03    0.39253E+04
    0.10176E-02    0.39956E+04
    0.10381E-02    0.40671E+04
    0.10591E-02    0.41398E+04
    0.10805E-02    0.42137E+04
    0.11023E-02    0.42889E+04
    0.11246E-02    0.43653E+04
    0.11473E-02    0.44430E+04
    0.11705E-02    0.45220E+04
    0.11941E-02    0.46024E+04
    0.12182E-02    0.46841E+04
    0.12429E-02    0.47672E+04
    0.12680E-02    0.48516E+04
    0.12936E-02    0.49375E+04
    0.13197E-02    0.50249E+04
    0.13464E-02    0.51136E+04
    0.13736E-02    0.52039E+04
    0.14013E-02    0.52956E+04
    0.14296E-02    0.53889E+04
    0.14585E-02    0.54838E+04
    0.14880E-02    0.55801E+04
