#           k/h    P           
    0.10000E-03    0.48847E+03
    0.10202E-03    0.49794E+03
    0.10408E-03    0.50759E+03
    0.10618E-03    0.51742E+03
    0.10833E-03    0.52745E+03
    0.11052E-03    0.53767E+03
    0.11275E-03    0.54808E+03
    0.11503E-03    0.55870E+03
    0.11735E-03    0.56953E+03
    0.11972E-03    0.58056E+03
    0.12214E-03    0.59181E+03
    0.12461E-03    0.60328E+03
    0.12712E-03    0.61496E+03
    0.12969E-03    0.62688E+03
    0.13231E-03    0.63902E+03
    0.13499E-03    0.65140E+03
    0.13771E-03    0.66402E+03
    0.14049E-03    0.67688E+03
    0.14333E-03    0.68999E+03
    0.14623E-03    0.70335E+03
    0.14918E-03    0.71698E+03
    0.15220E-03    0.73086E+03
    0.15527E-03    0.74502E+03
    0.15841E-03    0.75944E+03
    0.16161E-03    0.77415E+03
    0.16487E-03    0.78914E+03
    0.16820E-03    0.80442E+03
    0.17160E-03    0.82000E+03
    0.17507E-03    0.83587E+03
    0.17860E-03    0.85206E+03
    0.18221E-03    0.86855E+03
    0.18589E-03    0.88537E+03
    0.18965E-03    0.90251E+03
    0.19348E-03    0.91998E+03
    0.19739E-03    0.93778E+03
    0.20138E-03    0.95593E+03
    0.20544E-03    0.97443E+03
    0.20959E-03    0.99329E+03
    0.21383E-03    0.10125E+04
    0.21815E-03    0.10321E+04
    0.22255E-03    0.10521E+04
    0.22705E-03    0.10724E+04
    0.23164E-03    0.10932E+04
    0.23632E-03    0.11143E+04
    0.24109E-03    0.11359E+04
    0.24596E-03    0.11578E+04
    0.25093E-03    0.11802E+04
    0.25600E-03    0.12030E+04
    0.26117E-03    0.12263E+04
    0.26645E-03    0.12500E+04
    0.27183E-03    0.12742E+04
    0.27732E-03    0.12988E+04
    0.28292E-03    0.13239E+04
    0.28864E-03    0.13495E+04
    0.29447E-03    0.13756E+04
    0.30042E-03    0.14021E+04
    0.30649E-03    0.14292E+04
    0.31268E-03    0.14568E+04
    0.31899E-03    0.14849E+04
    0.32544E-03    0.15136E+04
    0.33201E-03    0.15428E+04
    0.33872E-03    0.15726E+04
    0.34556E-03    0.16030E+04
    0.35254E-03    0.16339E+04
    0.35966E-03    0.16654E+04
    0.36693E-03    0.16975E+04
    0.37434E-03    0.17303E+04
    0.38190E-03    0.17636E+04
    0.38962E-03    0.17976E+04
    0.39749E-03    0.18323E+04
    0.40552E-03    0.18676E+04
    0.41371E-03    0.19035E+04
    0.42207E-03    0.19402E+04
    0.43060E-03    0.19776E+04
    0.43929E-03    0.20156E+04
    0.44817E-03    0.20544E+04
    0.45722E-03    0.20939E+04
    0.46646E-03    0.21342E+04
    0.47588E-03    0.21753E+04
    0.48550E-03    0.22171E+04
    0.49530E-03    0.22597E+04
    0.50531E-03    0.23031E+04
    0.51552E-03    0.23473E+04
    0.52593E-03    0.23924E+04
    0.53656E-03    0.24383E+04
    0.54739E-03    0.24851E+04
    0.55845E-03    0.25328E+04
    0.56973E-03    0.25813E+04
    0.58124E-03    0.26308E+04
    0.59299E-03    0.26812E+04
    0.60496E-03    0.27325E+04
    0.61719E-03    0.27848E+04
    0.62965E-03    0.28381E+04
    0.64237E-03    0.28924E+04
    0.65535E-03    0.29477E+04
    0.66859E-03    0.30040E+04
    0.68210E-03    0.30614E+04
    0.69588E-03    0.31198E+04
    0.70993E-03    0.31794E+04
    0.72427E-03    0.32400E+04
    0.73891E-03    0.33018E+04
    0.75383E-03    0.33647E+04
    0.76906E-03    0.34287E+04
    0.78460E-03    0.34940E+04
    0.80045E-03    0.35604E+04
    0.81662E-03    0.36281E+04
    0.83311E-03    0.36970E+04
    0.84994E-03    0.37672E+04
    0.86711E-03    0.38387E+04
    0.88463E-03    0.39115E+04
    0.90250E-03    0.39856E+04
    0.92073E-03    0.40610E+04
    0.93933E-03    0.41379E+04
    0.95831E-03    0.42161E+04
    0.97767E-03    0.42958E+04
    0.99742E-03    0.43769E+04
    0.10176E-02    0.44594E+04
    0.10381E-02    0.45435E+04
    0.10591E-02    0.46290E+04
    0.10805E-02    0.47161E+04
    0.11023E-02    0.48048E+04
    0.11246E-02    0.48950E+04
    0.11473E-02    0.49869E+04
    0.11705E-02    0.50804E+04
    0.11941E-02    0.51755E+04
    0.12182E-02    0.52724E+04
    0.12429E-02    0.53709E+04
    0.12680E-02    0.54712E+04
    0.12936E-02    0.55732E+04
    0.13197E-02    0.56770E+04
    0.13464E-02    0.57827E+04
    0.13736E-02    0.58901E+04
    0.14013E-02    0.59995E+04
    0.14296E-02    0.61107E+04
    0.14585E-02    0.62238E+04
    0.14880E-02    0.63389E+04
    0.15180E-02    0.64560E+04
    0.15487E-02    0.65750E+04
    0.15800E-02    0.66961E+04
    0.16119E-02    0.68192E+04
    0.16445E-02    0.69444E+04
    0.16777E-02    0.70716E+04
    0.17116E-02    0.72010E+04
