#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.20318E+06    0.88178E-01    0.15461E-01    0.12323E+03    0.12269E-07   -0.23480E-01   -0.11142E-04
     3    0.16675E+06    0.14397E+00    0.19081E-01    0.14252E+03    0.15321E-07   -0.22309E-01   -0.14125E-04
     4    0.14179E+06    0.16528E+00    0.19994E-01    0.14021E+03    0.17980E-07   -0.21501E-01   -0.14665E-04
     5    0.12343E+06    0.15177E+00    0.18740E-01    0.12452E+03    0.20325E-07   -0.20869E-01   -0.13349E-04
     6    0.10930E+06    0.11763E+00    0.16181E-01    0.10166E+03    0.22402E-07   -0.20339E-01   -0.10766E-04
     7    0.98059E+05    0.79565E-01    0.13167E-01    0.76356E+02    0.24254E-07   -0.19880E-01   -0.75378E-05
     8    0.88869E+05    0.49025E-01    0.10332E-01    0.51995E+02    0.25914E-07   -0.19465E-01   -0.42334E-05
     9    0.81194E+05    0.30046E-01    0.80292E-02    0.30798E+02    0.27408E-07   -0.19074E-01   -0.12813E-05
    10    0.74630E+05    0.21063E-01    0.63852E-02    0.14002E+02    0.28752E-07   -0.18697E-01    0.10479E-05
    11    0.68935E+05    0.18066E-01    0.53938E-02    0.19801E+01    0.29972E-07   -0.18342E-01    0.25958E-05
    12    0.63973E+05    0.17343E-01    0.49662E-02   -0.54877E+01    0.31072E-07   -0.18007E-01    0.32736E-05
    13    0.59658E+05    0.16871E-01    0.49743E-02   -0.90833E+01    0.32064E-07   -0.17691E-01    0.31903E-05
    14    0.55907E+05    0.16069E-01    0.52917E-02   -0.96150E+01    0.32963E-07   -0.17392E-01    0.25198E-05
    15    0.52608E+05    0.15321E-01    0.58242E-02   -0.80110E+01    0.33775E-07   -0.17104E-01    0.15281E-05
    16    0.49649E+05    0.15119E-01    0.64937E-02   -0.51803E+01    0.34509E-07   -0.16822E-01    0.46360E-06
    17    0.46968E+05    0.15646E-01    0.72536E-02   -0.18363E+01    0.35172E-07   -0.16546E-01   -0.56552E-06
    18    0.44518E+05    0.16760E-01    0.80696E-02    0.14195E+01    0.35771E-07   -0.16275E-01   -0.14797E-05
    19    0.42278E+05    0.18153E-01    0.89261E-02    0.42302E+01    0.36309E-07   -0.16010E-01   -0.21735E-05
    20    0.40228E+05    0.19580E-01    0.98133E-02    0.63493E+01    0.36790E-07   -0.15750E-01   -0.25607E-05
    21    0.38347E+05    0.20930E-01    0.10728E-01    0.77418E+01    0.37219E-07   -0.15497E-01   -0.26549E-05
    22    0.36619E+05    0.22246E-01    0.11669E-01    0.84479E+01    0.37603E-07   -0.15250E-01   -0.25094E-05
    23    0.35025E+05    0.23678E-01    0.12633E-01    0.86034E+01    0.37944E-07   -0.15009E-01   -0.22383E-05
    24    0.33552E+05    0.25353E-01    0.13619E-01    0.83622E+01    0.38244E-07   -0.14773E-01   -0.19474E-05
    25    0.32188E+05    0.27361E-01    0.14623E-01    0.78550E+01    0.38507E-07   -0.14543E-01   -0.16526E-05
    26    0.30922E+05    0.29731E-01    0.15640E-01    0.72023E+01    0.38736E-07   -0.14318E-01   -0.13562E-05
    27    0.29743E+05    0.32445E-01    0.16673E-01    0.65007E+01    0.38933E-07   -0.14099E-01   -0.10966E-05
    28    0.28641E+05    0.35492E-01    0.17722E-01    0.58329E+01    0.39102E-07   -0.13883E-01   -0.91633E-06
    29    0.27609E+05    0.38831E-01    0.18785E-01    0.52438E+01    0.39242E-07   -0.13671E-01   -0.84095E-06
    30    0.26639E+05    0.42428E-01    0.19860E-01    0.47552E+01    0.39353E-07   -0.13462E-01   -0.87200E-06
    31    0.25728E+05    0.46277E-01    0.20944E-01    0.43413E+01    0.39439E-07   -0.13258E-01   -0.93283E-06
    32    0.24872E+05    0.50370E-01    0.22037E-01    0.39688E+01    0.39504E-07   -0.13058E-01   -0.94349E-06
