#    L    TT             EE             BB             TE          
     2    0.16244E+04    0.68900E-01    0.24942E-01    0.36033E+01
     3    0.14602E+04    0.10713E+00    0.28734E-01    0.37686E+01
     4    0.13639E+04    0.11905E+00    0.28154E-01    0.36978E+01
     5    0.12964E+04    0.10614E+00    0.24676E-01    0.33732E+01
     6    0.12492E+04    0.79998E-01    0.19905E-01    0.29191E+01
     7    0.12172E+04    0.52826E-01    0.15106E-01    0.24256E+01
     8    0.11959E+04    0.32170E-01    0.11042E-01    0.19559E+01
     9    0.11826E+04    0.19943E-01    0.80250E-02    0.15491E+01
    10    0.11755E+04    0.14376E-01    0.60589E-02    0.12280E+01
    11    0.11726E+04    0.12496E-01    0.49950E-02    0.99799E+00
    12    0.11733E+04    0.11983E-01    0.46277E-02    0.85866E+00
    13    0.11760E+04    0.11657E-01    0.47554E-02    0.79575E+00
    14    0.11800E+04    0.11444E-01    0.51963E-02    0.78934E+00
    15    0.11859E+04    0.11537E-01    0.58363E-02    0.81836E+00
    16    0.11941E+04    0.12099E-01    0.65888E-02    0.86339E+00
    17    0.12040E+04    0.13124E-01    0.74099E-02    0.90965E+00
    18    0.12144E+04    0.14381E-01    0.82710E-02    0.94743E+00
    19    0.12259E+04    0.15734E-01    0.91621E-02    0.97610E+00
    20    0.12370E+04    0.17154E-01    0.10078E-01    0.99394E+00
    21    0.12481E+04    0.18662E-01    0.11017E-01    0.10001E+01
    22    0.12597E+04    0.20375E-01    0.11977E-01    0.99436E+00
    23    0.12715E+04    0.22374E-01    0.12956E-01    0.98268E+00
    24    0.12835E+04    0.24680E-01    0.13953E-01    0.97138E+00
    25    0.12956E+04    0.27282E-01    0.14965E-01    0.96150E+00
    26    0.13078E+04    0.30126E-01    0.15988E-01    0.95399E+00
    27    0.13202E+04    0.33195E-01    0.17025E-01    0.94734E+00
    28    0.13328E+04    0.36499E-01    0.18076E-01    0.94022E+00
    29    0.13456E+04    0.40021E-01    0.19140E-01    0.92922E+00
    30    0.13585E+04    0.43749E-01    0.20218E-01    0.90963E+00
    31    0.13713E+04    0.47700E-01    0.21305E-01    0.88003E+00
    32    0.13844E+04    0.51877E-01    0.22401E-01    0.83988E+00
    33    0.13976E+04    0.56259E-01    0.23505E-01    0.78907E+00
    34    0.14109E+04    0.60839E-01    0.24615E-01    0.72791E+00
    35    0.14243E+04    0.65626E-01    0.25729E-01    0.65469E+00
