#    L    TT             EE             TE             PP             TP          
    73    0.12695E+05    0.36334E+00   -0.66740E+01    0.10958E+07   -0.12884E+06
    74    0.12496E+05    0.37675E+00   -0.72256E+01    0.10895E+07   -0.12720E+06
    75    0.12304E+05    0.39033E+00   -0.77845E+01    0.10832E+07   -0.12557E+06
    76    0.12118E+05    0.40407E+00   -0.83432E+01    0.10768E+07   -0.12397E+06
    77    0.11937E+05    0.41796E+00   -0.89004E+01    0.10704E+07   -0.12240E+06
    78    0.11763E+05    0.43203E+00   -0.94577E+01    0.10640E+07   -0.12084E+06
    79    0.11594E+05    0.44622E+00   -0.10011E+02    0.10575E+07   -0.11931E+06
    80    0.11430E+05    0.46055E+00   -0.10563E+02    0.10510E+07   -0.11780E+06
    81    0.11272E+05    0.47495E+00   -0.11114E+02    0.10445E+07   -0.11632E+06
    82    0.11118E+05    0.48945E+00   -0.11665E+02    0.10380E+07   -0.11485E+06
    83    0.10970E+05    0.50402E+00   -0.12221E+02    0.10315E+07   -0.11341E+06
    84    0.10826E+05    0.51866E+00   -0.12783E+02    0.10250E+07   -0.11199E+06
    85    0.10687E+05    0.53334E+00   -0.13355E+02    0.10185E+07   -0.11059E+06
    86    0.10552E+05    0.54806E+00   -0.13939E+02    0.10120E+07   -0.10921E+06
    87    0.10422E+05    0.56281E+00   -0.14533E+02    0.10055E+07   -0.10785E+06
    88    0.10295E+05    0.57758E+00   -0.15137E+02    0.99902E+06   -0.10650E+06
    89    0.10172E+05    0.59238E+00   -0.15750E+02    0.99254E+06   -0.10518E+06
    90    0.10054E+05    0.60715E+00   -0.16369E+02    0.98607E+06   -0.10388E+06
    91    0.99385E+04    0.62190E+00   -0.16994E+02    0.97963E+06   -0.10259E+06
    92    0.98269E+04    0.63661E+00   -0.17623E+02    0.97319E+06   -0.10133E+06
    93    0.97190E+04    0.65127E+00   -0.18256E+02    0.96678E+06   -0.10008E+06
    94    0.96143E+04    0.66584E+00   -0.18892E+02    0.96038E+06   -0.98846E+05
    95    0.95130E+04    0.68033E+00   -0.19532E+02    0.95401E+06   -0.97632E+05
    96    0.94147E+04    0.69471E+00   -0.20174E+02    0.94766E+06   -0.96436E+05
    97    0.93198E+04    0.70898E+00   -0.20819E+02    0.94133E+06   -0.95257E+05
    98    0.92280E+04    0.72313E+00   -0.21463E+02    0.93502E+06   -0.94094E+05
    99    0.91392E+04    0.73712E+00   -0.22110E+02    0.92874E+06   -0.92948E+05
   100    0.90533E+04    0.75095E+00   -0.22756E+02    0.92248E+06   -0.91819E+05
   101    0.89702E+04    0.76468E+00   -0.23402E+02    0.91625E+06   -0.90705E+05
   102    0.88903E+04    0.77816E+00   -0.24048E+02    0.91005E+06   -0.89607E+05
   103    0.88127E+04    0.79146E+00   -0.24693E+02    0.90388E+06   -0.88524E+05
   104    0.87379E+04    0.80460E+00   -0.25335E+02    0.89774E+06   -0.87457E+05
   105    0.86655E+04    0.81748E+00   -0.25974E+02    0.89163E+06   -0.86404E+05
   106    0.85956E+04    0.83019E+00   -0.26612E+02    0.88555E+06   -0.85366E+05
   107    0.85278E+04    0.84258E+00   -0.27244E+02    0.87950E+06   -0.84343E+05
   108    0.84625E+04    0.85472E+00   -0.27874E+02    0.87349E+06   -0.83333E+05
   109    0.83994E+04    0.86654E+00   -0.28498E+02    0.86752E+06   -0.82338E+05
   110    0.83383E+04    0.87804E+00   -0.29116E+02    0.86158E+06   -0.81356E+05
   111    0.82793E+04    0.88929E+00   -0.29729E+02    0.85568E+06   -0.80388E+05
   112    0.82223E+04    0.90022E+00   -0.30336E+02    0.84982E+06   -0.79432E+05
   113    0.81673E+04    0.91083E+00   -0.30936E+02    0.84400E+06   -0.78490E+05
   114    0.81142E+04    0.92105E+00   -0.31527E+02    0.83821E+06   -0.77561E+05
   115    0.80631E+04    0.93102E+00   -0.32111E+02    0.83247E+06   -0.76644E+05
   116    0.80136E+04    0.94053E+00   -0.32686E+02    0.82676E+06   -0.75740E+05
   117    0.79662E+04    0.94964E+00   -0.33251E+02    0.82109E+06   -0.74848E+05
   118    0.79205E+04    0.95852E+00   -0.33807E+02    0.81546E+06   -0.73968E+05
   119    0.78764E+04    0.96700E+00   -0.34353E+02    0.80987E+06   -0.73100E+05
   120    0.78341E+04    0.97495E+00   -0.34887E+02    0.80432E+06   -0.72245E+05
   121    0.77932E+04    0.98266E+00   -0.35410E+02    0.79881E+06   -0.71401E+05
   122    0.77539E+04    0.98984E+00   -0.35922E+02    0.79334E+06   -0.70568E+05
   123    0.77162E+04    0.99655E+00   -0.36421E+02    0.78791E+06   -0.69747E+05
