#    L    TT             EE             TE             PP             TP          
     2    0.30159E+05    0.73414E-01    0.46010E+02    0.66753E+06   -0.10429E+06
     3    0.25119E+05    0.12099E+00    0.53443E+02    0.10407E+07   -0.11532E+06
     4    0.21495E+05    0.13820E+00    0.52739E+02    0.13760E+07   -0.12085E+06
     5    0.18761E+05    0.12519E+00    0.47025E+02    0.16747E+07   -0.12381E+06
     6    0.16624E+05    0.94829E-01    0.38665E+02    0.19403E+07   -0.12538E+06
     7    0.14907E+05    0.61889E-01    0.29418E+02    0.21771E+07   -0.12616E+06
     8    0.13497E+05    0.36197E-01    0.20525E+02    0.23889E+07   -0.12641E+06
     9    0.12320E+05    0.20853E-01    0.12790E+02    0.25789E+07   -0.12627E+06
    10    0.11315E+05    0.14046E-01    0.66562E+01    0.27495E+07   -0.12579E+06
    11    0.10445E+05    0.12021E-01    0.22562E+01    0.29037E+07   -0.12508E+06
    12    0.96827E+04    0.11505E-01   -0.49236E+00    0.30424E+07   -0.12421E+06
    13    0.90165E+04    0.10831E-01   -0.18406E+01    0.31672E+07   -0.12324E+06
    14    0.84363E+04    0.96897E-02   -0.20847E+01    0.32800E+07   -0.12222E+06
    15    0.79300E+04    0.85264E-02   -0.15571E+01    0.33818E+07   -0.12115E+06
    16    0.74847E+04    0.78333E-02   -0.58166E+00    0.34735E+07   -0.12001E+06
    17    0.70871E+04    0.77594E-02    0.58455E+00    0.35563E+07   -0.11880E+06
    18    0.67252E+04    0.81278E-02    0.17255E+01    0.36311E+07   -0.11753E+06
    19    0.63970E+04    0.86505E-02    0.27159E+01    0.36982E+07   -0.11622E+06
    20    0.60996E+04    0.91147E-02    0.34686E+01    0.37582E+07   -0.11490E+06
    21    0.58300E+04    0.94536E-02    0.39731E+01    0.38118E+07   -0.11357E+06
    22    0.55854E+04    0.97483E-02    0.42450E+01    0.38598E+07   -0.11224E+06
    23    0.53630E+04    0.10165E-01    0.43319E+01    0.39024E+07   -0.11090E+06
    24    0.51607E+04    0.10833E-01    0.42876E+01    0.39401E+07   -0.10957E+06
    25    0.49766E+04    0.11829E-01    0.41567E+01    0.39732E+07   -0.10825E+06
    26    0.48084E+04    0.13162E-01    0.39810E+01    0.40022E+07   -0.10694E+06
    27    0.46544E+04    0.14812E-01    0.37914E+01    0.40274E+07   -0.10562E+06
    28    0.45129E+04    0.16767E-01    0.36143E+01    0.40490E+07   -0.10431E+06
    29    0.43825E+04    0.18973E-01    0.34634E+01    0.40672E+07   -0.10299E+06
    30    0.42619E+04    0.21388E-01    0.33436E+01    0.40820E+07   -0.10167E+06
    31    0.41505E+04    0.24015E-01    0.32439E+01    0.40938E+07   -0.10037E+06
    32    0.40481E+04    0.26854E-01    0.31511E+01    0.41030E+07   -0.99091E+05
    33    0.39540E+04    0.29907E-01    0.30609E+01    0.41098E+07   -0.97835E+05
    34    0.38670E+04    0.33181E-01    0.29728E+01    0.41143E+07   -0.96586E+05
    35    0.37866E+04    0.36667E-01    0.28907E+01    0.41166E+07   -0.95339E+05
    36    0.37123E+04    0.40365E-01    0.28169E+01    0.41170E+07   -0.94095E+05
    37    0.36432E+04    0.44300E-01    0.27461E+01    0.41155E+07   -0.92860E+05
    38    0.35789E+04    0.48502E-01    0.26744E+01    0.41123E+07   -0.91644E+05
    39    0.35193E+04    0.52959E-01    0.26008E+01    0.41074E+07   -0.90447E+05
