#    L    TT             EE             BB             TE          
     2   0.487031E+03   0.153684E-01   0.244315E-01   0.299867E+00
     3   0.389570E+03   0.198487E-01   0.282794E-01  -0.401641E+00
     4   0.364402E+03   0.212149E-01   0.278725E-01  -0.628297E+00
     5   0.354138E+03   0.196096E-01   0.245884E-01  -0.670998E+00
     6   0.349516E+03   0.162449E-01   0.199694E-01  -0.627596E+00
     7   0.347752E+03   0.123691E-01   0.152569E-01  -0.551320E+00
     8   0.347455E+03   0.892545E-02   0.112185E-01  -0.472397E+00
     9   0.348093E+03   0.638299E-02   0.818110E-02  -0.405083E+00
    10   0.349262E+03   0.484594E-02   0.617016E-02  -0.351621E+00
    11   0.350496E+03   0.417797E-02   0.505178E-02  -0.314680E+00
    12   0.351298E+03   0.415354E-02   0.463715E-02  -0.294641E+00
    13   0.351772E+03   0.451821E-02   0.471502E-02  -0.284521E+00
    14   0.352351E+03   0.512611E-02   0.512136E-02  -0.287921E+00
    15   0.353442E+03   0.586069E-02   0.573346E-02  -0.298835E+00
    16   0.354711E+03   0.665543E-02   0.646522E-02  -0.317637E+00
    17   0.355823E+03   0.749125E-02   0.727059E-02  -0.343273E+00
    18   0.356545E+03   0.836040E-02   0.811739E-02  -0.373782E+00
    19   0.356849E+03   0.926395E-02   0.899462E-02  -0.407913E+00
    20   0.356773E+03   0.102044E-01   0.989719E-02  -0.444837E+00
    21   0.356405E+03   0.111813E-01   0.108225E-01  -0.484694E+00
    22   0.355826E+03   0.121924E-01   0.117688E-01  -0.527709E+00
    23   0.355040E+03   0.132316E-01   0.127347E-01  -0.573479E+00
    24   0.354039E+03   0.142929E-01   0.137185E-01  -0.621494E+00
    25   0.352850E+03   0.153760E-01   0.147170E-01  -0.671462E+00
    26   0.351500E+03   0.164805E-01   0.157273E-01  -0.723079E+00
    27   0.349989E+03   0.176017E-01   0.167505E-01  -0.775808E+00
    28   0.348311E+03   0.187370E-01   0.177879E-01  -0.829274E+00
    29   0.346474E+03   0.198966E-01   0.188390E-01  -0.884012E+00
    30   0.344490E+03   0.210909E-01   0.199024E-01  -0.940542E+00
    31   0.342369E+03   0.223175E-01   0.209765E-01  -0.998409E+00
    32   0.340119E+03   0.235694E-01   0.220595E-01  -0.105700E+01
    33   0.337735E+03   0.248338E-01   0.231506E-01  -0.111605E+01
    34   0.335214E+03   0.261003E-01   0.242487E-01  -0.117540E+01
    35   0.332573E+03   0.273757E-01   0.253509E-01  -0.123493E+01
    36   0.329829E+03   0.286692E-01   0.264549E-01  -0.129451E+01
    37   0.326979E+03   0.299828E-01   0.275623E-01  -0.135399E+01
    38   0.324018E+03   0.313161E-01   0.286746E-01  -0.141321E+01
    39   0.320949E+03   0.326655E-01   0.297893E-01  -0.147207E+01
    40   0.317781E+03   0.340264E-01   0.309028E-01  -0.153049E+01
    41   0.314520E+03   0.353949E-01   0.320117E-01  -0.158839E+01
    42   0.311170E+03   0.367697E-01   0.331147E-01  -0.164568E+01
    43   0.307734E+03   0.381501E-01   0.342108E-01  -0.170228E+01
    44   0.304217E+03   0.395355E-01   0.352989E-01  -0.175809E+01
    45   0.300620E+03   0.409250E-01   0.363780E-01  -0.181302E+01
    46   0.296949E+03   0.423180E-01   0.374472E-01  -0.186697E+01
    47   0.293206E+03   0.437132E-01   0.385048E-01  -0.191983E+01
    48   0.289396E+03   0.451095E-01   0.395493E-01  -0.197150E+01
    49   0.285523E+03   0.465055E-01   0.405791E-01  -0.202185E+01
    50   0.281591E+03   0.479000E-01   0.415927E-01  -0.207078E+01
    51   0.277604E+03   0.492916E-01   0.425885E-01  -0.211817E+01
    52   0.273566E+03   0.506787E-01   0.435657E-01  -0.216400E+01
    53   0.269481E+03   0.520594E-01   0.445235E-01  -0.220823E+01
    54   0.265354E+03   0.534318E-01   0.454611E-01  -0.225083E+01
    55   0.261190E+03   0.547942E-01   0.463778E-01  -0.229177E+01
    56   0.256991E+03   0.561450E-01   0.472728E-01  -0.233101E+01
    57   0.252762E+03   0.574833E-01   0.481450E-01  -0.236849E+01
    58   0.248504E+03   0.588086E-01   0.489936E-01  -0.240412E+01
    59   0.244220E+03   0.601204E-01   0.498174E-01  -0.243783E+01
    60   0.239913E+03   0.614180E-01   0.506155E-01  -0.246954E+01
    61   0.235586E+03   0.627009E-01   0.513870E-01  -0.249919E+01
    62   0.231242E+03   0.639681E-01   0.521315E-01  -0.252680E+01
    63   0.226887E+03   0.652187E-01   0.528484E-01  -0.255240E+01
    64   0.222523E+03   0.664518E-01   0.535374E-01  -0.257604E+01
    65   0.218155E+03   0.676664E-01   0.541980E-01  -0.259776E+01
    66   0.213788E+03   0.688614E-01   0.548300E-01  -0.261756E+01
    67   0.209423E+03   0.700349E-01   0.554326E-01  -0.263540E+01
    68   0.205065E+03   0.711845E-01   0.560055E-01  -0.265117E+01
    69   0.200714E+03   0.723082E-01   0.565480E-01  -0.266479E+01
    70   0.196374E+03   0.734037E-01   0.570596E-01  -0.267618E+01
    71   0.192047E+03   0.744696E-01   0.575399E-01  -0.268529E+01
    72   0.187737E+03   0.755071E-01   0.579888E-01  -0.269222E+01
    73   0.183445E+03   0.765180E-01   0.584064E-01  -0.269711E+01
    74   0.179175E+03   0.775044E-01   0.587927E-01  -0.270011E+01
    75   0.174929E+03   0.784681E-01   0.591478E-01  -0.270136E+01
    76   0.170710E+03   0.794101E-01   0.594717E-01  -0.270097E+01
    77   0.166520E+03   0.803275E-01   0.597646E-01  -0.269886E+01
    78   0.162361E+03   0.812165E-01   0.600264E-01  -0.269495E+01
    79   0.158236E+03   0.820735E-01   0.602574E-01  -0.268914E+01
    80   0.154147E+03   0.828947E-01   0.604574E-01  -0.268133E+01
    81   0.150095E+03   0.836771E-01   0.606266E-01  -0.267145E+01
    82   0.146083E+03   0.844212E-01   0.607650E-01  -0.265958E+01
    83   0.142113E+03   0.851282E-01   0.608726E-01  -0.264584E+01
    84   0.138186E+03   0.857994E-01   0.609494E-01  -0.263033E+01
    85   0.134306E+03   0.864361E-01   0.609952E-01  -0.261318E+01
    86   0.130473E+03   0.870393E-01   0.610103E-01  -0.259447E+01
    87   0.126691E+03   0.876081E-01   0.609949E-01  -0.257425E+01
    88   0.122959E+03   0.881416E-01   0.609494E-01  -0.255254E+01
    89   0.119281E+03   0.886386E-01   0.608742E-01  -0.252938E+01
    90   0.115658E+03   0.890982E-01   0.607697E-01  -0.250478E+01
    91   0.112091E+03   0.895194E-01   0.606364E-01  -0.247879E+01
    92   0.108581E+03   0.899024E-01   0.604749E-01  -0.245144E+01
    93   0.105128E+03   0.902472E-01   0.602858E-01  -0.242280E+01
    94   0.101734E+03   0.905542E-01   0.600698E-01  -0.239291E+01
    95   0.983978E+02   0.908235E-01   0.598276E-01  -0.236184E+01
    96   0.951210E+02   0.910555E-01   0.595599E-01  -0.232964E+01
    97   0.919039E+02   0.912504E-01   0.592673E-01  -0.229636E+01
    98   0.887469E+02   0.914084E-01   0.589505E-01  -0.226206E+01
    99   0.856506E+02   0.915296E-01   0.586101E-01  -0.222680E+01
   100   0.826155E+02   0.916145E-01   0.582469E-01  -0.219062E+01
   101   0.796421E+02   0.916632E-01   0.578614E-01  -0.215359E+01
   102   0.767310E+02   0.916759E-01   0.574545E-01  -0.211576E+01
   103   0.738827E+02   0.916528E-01   0.570266E-01  -0.207718E+01
   104   0.710977E+02   0.915943E-01   0.565786E-01  -0.203792E+01
   105   0.683765E+02   0.915006E-01   0.561111E-01  -0.199802E+01
   106   0.657197E+02   0.913718E-01   0.556246E-01  -0.195753E+01
   107   0.631278E+02   0.912083E-01   0.551200E-01  -0.191653E+01
   108   0.606014E+02   0.910102E-01   0.545979E-01  -0.187505E+01
   109   0.581408E+02   0.907778E-01   0.540589E-01  -0.183316E+01
   110   0.557468E+02   0.905113E-01   0.535038E-01  -0.179090E+01
   111   0.534195E+02   0.902110E-01   0.529331E-01  -0.174834E+01
   112   0.511585E+02   0.898775E-01   0.523478E-01  -0.170552E+01
   113   0.489631E+02   0.895113E-01   0.517485E-01  -0.166247E+01
   114   0.468325E+02   0.891130E-01   0.511362E-01  -0.161924E+01
   115   0.447661E+02   0.886831E-01   0.505116E-01  -0.157586E+01
   116   0.427632E+02   0.882222E-01   0.498755E-01  -0.153239E+01
   117   0.408229E+02   0.877310E-01   0.492287E-01  -0.148885E+01
   118   0.389447E+02   0.872099E-01   0.485721E-01  -0.144530E+01
   119   0.371278E+02   0.866595E-01   0.479065E-01  -0.140176E+01
   120   0.353715E+02   0.860804E-01   0.472327E-01  -0.135829E+01
   121   0.336751E+02   0.854733E-01   0.465514E-01  -0.131492E+01
   122   0.320379E+02   0.848385E-01   0.458635E-01  -0.127169E+01
   123   0.304591E+02   0.841768E-01   0.451698E-01  -0.122864E+01
   124   0.289381E+02   0.834887E-01   0.444711E-01  -0.118582E+01
   125   0.274742E+02   0.827747E-01   0.437682E-01  -0.114327E+01
   126   0.260665E+02   0.820355E-01   0.430620E-01  -0.110102E+01
   127   0.247145E+02   0.812716E-01   0.423532E-01  -0.105912E+01
   128   0.234174E+02   0.804835E-01   0.416427E-01  -0.101760E+01
   129   0.221745E+02   0.796719E-01   0.409312E-01  -0.976512E+00
   130   0.209851E+02   0.788373E-01   0.402195E-01  -0.935893E+00
   131   0.198484E+02   0.779804E-01   0.395085E-01  -0.895780E+00
   132   0.187633E+02   0.771022E-01   0.387987E-01  -0.856197E+00
   133   0.177287E+02   0.762038E-01   0.380906E-01  -0.817164E+00
   134   0.167434E+02   0.752863E-01   0.373848E-01  -0.778701E+00
   135   0.158062E+02   0.743507E-01   0.366817E-01  -0.740829E+00
   136   0.149160E+02   0.733983E-01   0.359819E-01  -0.703568E+00
   137   0.140716E+02   0.724300E-01   0.352860E-01  -0.666937E+00
   138   0.132719E+02   0.714471E-01   0.345943E-01  -0.630958E+00
   139   0.125157E+02   0.704505E-01   0.339076E-01  -0.595651E+00
   140   0.118018E+02   0.694415E-01   0.332262E-01  -0.561036E+00
   141   0.111291E+02   0.684210E-01   0.325507E-01  -0.527133E+00
   142   0.104964E+02   0.673903E-01   0.318816E-01  -0.493963E+00
   143   0.990258E+01   0.663503E-01   0.312195E-01  -0.461545E+00
   144   0.934646E+01   0.653022E-01   0.305649E-01  -0.429901E+00
   145   0.882688E+01   0.642472E-01   0.299183E-01  -0.399050E+00
   146   0.834268E+01   0.631862E-01   0.292802E-01  -0.369012E+00
   147   0.789270E+01   0.621205E-01   0.286511E-01  -0.339809E+00
   148   0.747578E+01   0.610510E-01   0.280316E-01  -0.311459E+00
   149   0.709076E+01   0.599790E-01   0.274222E-01  -0.283985E+00
   150   0.673648E+01   0.589055E-01   0.268234E-01  -0.257405E+00
   151   0.641182E+01   0.578315E-01   0.262357E-01  -0.231735E+00
   152   0.611575E+01   0.567578E-01   0.256592E-01  -0.206974E+00
   153   0.584730E+01   0.556852E-01   0.250941E-01  -0.183113E+00
   154   0.560549E+01   0.546143E-01   0.245405E-01  -0.160147E+00
   155   0.538934E+01   0.535459E-01   0.239985E-01  -0.138066E+00
   156   0.519786E+01   0.524807E-01   0.234682E-01  -0.116866E+00
   157   0.503008E+01   0.514194E-01   0.229498E-01  -0.965379E-01
   158   0.488501E+01   0.503626E-01   0.224433E-01  -0.770753E-01
   159   0.476168E+01   0.493113E-01   0.219489E-01  -0.584710E-01
   160   0.465909E+01   0.482659E-01   0.214667E-01  -0.407180E-01
   161   0.457628E+01   0.472274E-01   0.209968E-01  -0.238091E-01
   162   0.451226E+01   0.461963E-01   0.205394E-01  -0.773717E-02
   163   0.446605E+01   0.451734E-01   0.200945E-01   0.750479E-02
   164   0.443666E+01   0.441594E-01   0.196622E-01   0.219239E-01
   165   0.442313E+01   0.431550E-01   0.192428E-01   0.355273E-01
   166   0.442446E+01   0.421610E-01   0.188362E-01   0.483220E-01
   167   0.443967E+01   0.411780E-01   0.184427E-01   0.603151E-01
   168   0.446779E+01   0.402068E-01   0.180623E-01   0.715138E-01
   169   0.450783E+01   0.392481E-01   0.176952E-01   0.819251E-01
   170   0.455882E+01   0.383026E-01   0.173414E-01   0.915561E-01
   171   0.461976E+01   0.373709E-01   0.170011E-01   0.100414E+00
   172   0.468969E+01   0.364540E-01   0.166744E-01   0.108506E+00
   173   0.476762E+01   0.355523E-01   0.163615E-01   0.115838E+00
   174   0.485256E+01   0.346668E-01   0.160624E-01   0.122419E+00
   175   0.494354E+01   0.337980E-01   0.157772E-01   0.128255E+00
   176   0.503966E+01   0.329466E-01   0.155061E-01   0.133357E+00
   177   0.514036E+01   0.321130E-01   0.152487E-01   0.137745E+00
   178   0.524516E+01   0.312974E-01   0.150048E-01   0.141446E+00
   179   0.535356E+01   0.305001E-01   0.147739E-01   0.144483E+00
   180   0.546511E+01   0.297214E-01   0.145559E-01   0.146883E+00
   181   0.557930E+01   0.289615E-01   0.143504E-01   0.148669E+00
   182   0.569568E+01   0.282207E-01   0.141571E-01   0.149867E+00
   183   0.581374E+01   0.274992E-01   0.139756E-01   0.150502E+00
   184   0.593301E+01   0.267974E-01   0.138057E-01   0.150598E+00
   185   0.605302E+01   0.261155E-01   0.136470E-01   0.150180E+00
   186   0.617328E+01   0.254538E-01   0.134992E-01   0.149274E+00
   187   0.629331E+01   0.248125E-01   0.133620E-01   0.147904E+00
   188   0.641263E+01   0.241919E-01   0.132351E-01   0.146095E+00
   189   0.653076E+01   0.235923E-01   0.131181E-01   0.143873E+00
   190   0.664722E+01   0.230139E-01   0.130107E-01   0.141261E+00
   191   0.676153E+01   0.224571E-01   0.129127E-01   0.138285E+00
   192   0.687321E+01   0.219220E-01   0.128237E-01   0.134970E+00
   193   0.698178E+01   0.214089E-01   0.127434E-01   0.131340E+00
   194   0.708675E+01   0.209182E-01   0.126715E-01   0.127421E+00
   195   0.718765E+01   0.204500E-01   0.126076E-01   0.123237E+00
   196   0.728400E+01   0.200047E-01   0.125515E-01   0.118814E+00
   197   0.737531E+01   0.195825E-01   0.125027E-01   0.114176E+00
   198   0.746111E+01   0.191837E-01   0.124611E-01   0.109348E+00
   199   0.754091E+01   0.188085E-01   0.124263E-01   0.104355E+00
   200   0.761424E+01   0.184573E-01   0.123979E-01   0.992223E-01
   201   0.768071E+01   0.181301E-01   0.123757E-01   0.939715E-01
   202   0.774037E+01   0.178265E-01   0.123595E-01   0.886137E-01
   203   0.779335E+01   0.175460E-01   0.123489E-01   0.831568E-01
   204   0.783980E+01   0.172880E-01   0.123438E-01   0.776091E-01
   205   0.787985E+01   0.170520E-01   0.123440E-01   0.719786E-01
   206   0.791364E+01   0.168375E-01   0.123492E-01   0.662733E-01
   207   0.794132E+01   0.166438E-01   0.123592E-01   0.605013E-01
   208   0.796302E+01   0.164705E-01   0.123738E-01   0.546707E-01
   209   0.797889E+01   0.163169E-01   0.123927E-01   0.487897E-01
   210   0.798906E+01   0.161825E-01   0.124158E-01   0.428662E-01
   211   0.799367E+01   0.160668E-01   0.124427E-01   0.369083E-01
   212   0.799287E+01   0.159692E-01   0.124734E-01   0.309242E-01
   213   0.798679E+01   0.158892E-01   0.125074E-01   0.249218E-01
   214   0.797558E+01   0.158262E-01   0.125447E-01   0.189094E-01
   215   0.795937E+01   0.157797E-01   0.125850E-01   0.128949E-01
   216   0.793831E+01   0.157491E-01   0.126281E-01   0.688641E-02
   217   0.791253E+01   0.157338E-01   0.126737E-01   0.892054E-03
   218   0.788217E+01   0.157333E-01   0.127216E-01  -0.508011E-02
   219   0.784738E+01   0.157471E-01   0.127717E-01  -0.110220E-01
   220   0.780829E+01   0.157746E-01   0.128236E-01  -0.169256E-01
   221   0.776505E+01   0.158153E-01   0.128771E-01  -0.227827E-01
   222   0.771779E+01   0.158686E-01   0.129321E-01  -0.285853E-01
   223   0.766666E+01   0.159339E-01   0.129882E-01  -0.343254E-01
   224   0.761179E+01   0.160107E-01   0.130453E-01  -0.399948E-01
   225   0.755332E+01   0.160984E-01   0.131032E-01  -0.455854E-01
   226   0.749140E+01   0.161966E-01   0.131616E-01  -0.510893E-01
   227   0.742617E+01   0.163046E-01   0.132202E-01  -0.564982E-01
   228   0.735776E+01   0.164219E-01   0.132790E-01  -0.618042E-01
   229   0.728631E+01   0.165479E-01   0.133376E-01  -0.669992E-01
   230   0.721197E+01   0.166822E-01   0.133957E-01  -0.720750E-01
   231   0.713487E+01   0.168240E-01   0.134533E-01  -0.770236E-01
   232   0.705516E+01   0.169730E-01   0.135101E-01  -0.818369E-01
   233   0.697297E+01   0.171285E-01   0.135657E-01  -0.865069E-01
   234   0.688845E+01   0.172899E-01   0.136201E-01  -0.910254E-01
